year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2019.00,12.00,1.00,8.00,10.36,137.95,25.56,17.02,0.46,-1.28,0.58,0.70,2.95,0.24,84.85,19.07
2019.00,12.00,1.00,9.00,15.51,113.22,26.80,16.63,1.26,-1.09,1.46,,,,84.18,16.38
2019.00,12.00,1.00,10.00,18.74,93.98,28.30,16.55,0.79,-1.02,1.71,,,,82.02,15.77
2019.00,12.00,1.00,11.00,21.98,74.74,28.74,16.48,0.32,-0.96,1.95,,,,81.20,15.70
2019.00,12.00,1.00,12.00,25.21,55.50,26.78,16.40,-0.15,-0.90,2.19,,,,70.07,18.62
2019.00,12.00,1.00,13.00,22.54,62.45,27.70,16.72,0.46,-1.08,1.51,,,,41.43,27.20
2019.00,12.00,1.00,14.00,19.86,69.39,27.39,17.04,1.08,-1.26,0.82,,,,9.90,56.92
2019.00,12.00,1.00,15.00,17.18,76.34,26.70,17.35,1.69,-1.44,0.14,,,,15.28,55.58
2019.00,12.00,1.00,16.00,21.70,70.25,27.14,17.72,1.73,-1.42,0.55,,,,10.90,48.98
2019.00,12.00,1.00,17.00,26.21,64.17,27.74,18.10,1.78,-1.39,0.96,,,,11.60,48.27
2019.00,12.00,1.00,18.00,30.73,58.08,26.82,18.47,1.82,-1.37,1.37,,,,11.17,49.48
2019.00,12.00,1.00,19.00,29.25,54.72,27.08,18.66,2.13,-1.25,1.38,,,,10.98,48.77
2019.00,12.00,1.00,20.00,27.77,51.35,29.10,18.85,2.43,-1.14,1.39,,,,10.10,45.62
2019.00,12.00,1.00,21.00,26.29,47.99,28.76,19.03,2.73,-1.02,1.40,,,,10.62,48.30
2019.00,12.00,1.00,22.00,21.80,50.59,27.53,19.18,1.37,-1.02,1.20,,,,10.45,55.15
2019.00,12.00,1.00,23.00,17.32,53.19,28.19,19.32,0.01,-1.03,1.00,,,,10.88,53.38
2020.00,12.00,27.00,0.00,145.09,21.84,34.02,10.20,0.22,0.39,-0.13,,,,9.28,58.10
2020.00,12.00,27.00,1.00,139.73,19.29,31.86,9.19,0.84,-0.56,-1.44,,,,8.93,40.95
2020.00,12.00,27.00,2.00,134.37,16.75,33.68,8.18,1.47,-1.51,-2.75,,,,8.22,34.93
2020.00,12.00,27.00,3.00,129.02,14.21,33.09,7.17,2.09,-2.46,-4.06,,,,9.98,55.12
2020.00,12.00,27.00,4.00,132.53,13.50,30.41,6.89,3.63,-2.61,-2.95,,,,23.67,66.85
2020.00,12.00,27.00,5.00,136.03,12.78,32.14,6.61,5.18,-2.77,-1.83,,,,59.73,88.50
2020.00,12.00,27.00,6.00,139.54,12.07,33.24,6.33,6.73,-2.92,-0.72,,,,79.35,89.25
2020.00,12.00,27.00,7.00,142.33,11.81,33.85,6.19,6.03,-2.87,-0.87,0.57,,,118.88,78.90
2020.00,12.00,27.00,8.00,145.13,11.56,31.84,6.04,5.34,-2.83,-1.01,,,,135.10,70.32
2020.00,12.00,27.00,9.00,147.92,11.30,28.81,5.89,4.64,-2.78,-1.16,0.59,4.46,0.13,138.42,58.28
2020.00,12.00,27.00,10.00,154.04,11.45,23.78,5.54,2.00,-1.44,-1.17,,,,119.70,55.32
2020.00,12.00,27.00,11.00,160.17,11.59,29.91,5.20,-0.64,-0.11,-1.19,,,,95.25,59.67
2020.00,12.00,27.00,12.00,166.29,11.74,31.56,4.85,-3.28,1.23,-1.20,,,,71.83,70.97
2020.00,12.00,27.00,13.00,170.01,11.91,32.25,5.41,-2.65,1.62,-0.78,,,,33.67,102.33
2020.00,12.00,27.00,14.00,173.72,12.09,35.35,5.97,-2.01,2.00,-0.37,,,,37.67,99.93
2020.00,12.00,27.00,15.00,177.43,12.26,34.22,6.52,-1.37,2.39,0.05,,,,46.40,84.05
2020.00,12.00,27.00,16.00,171.86,12.65,31.62,6.30,-1.99,2.43,-0.29,,,,51.85,60.33
2020.00,12.00,27.00,17.00,166.29,13.04,32.31,6.08,-2.60,2.46,-0.63,,,,80.95,18.75
2020.00,12.00,27.00,18.00,160.72,13.44,33.46,5.86,-3.22,2.50,-0.97,,,,84.80,17.40
2020.00,12.00,27.00,19.00,154.67,14.87,34.80,6.10,-2.64,1.38,-0.97,,,,74.92,20.32
2020.00,12.00,27.00,20.00,148.63,16.30,34.24,6.34,-2.06,0.26,-0.98,,,,68.30,23.60
2020.00,12.00,27.00,21.00,142.58,17.73,37.09,6.57,-1.48,-0.86,-0.98,,,,46.55,28.30
2020.00,12.00,27.00,22.00,150.29,16.58,37.61,7.20,-0.82,-0.65,-1.02,,,,40.20,33.92
2020.00,12.00,27.00,23.00,158.01,15.42,35.74,7.83,-0.17,-0.44,-1.07,,,,28.65,39.33
2021.00,9.00,28.00,0.00,236.36,15.76,38.02,12.93,7.17,-0.73,-0.32,,,,7.27,23.47
2021.00,9.00,28.00,1.00,241.35,16.12,41.10,13.48,6.22,-0.83,-0.68,,,,7.38,25.75
2021.00,9.00,28.00,2.00,246.34,16.48,40.52,14.03,5.28,-0.94,-1.03,,,,10.00,28.38
2021.00,9.00,28.00,3.00,251.33,16.84,40.82,14.58,4.33,-1.05,-1.39,,,,23.05,44.57
2021.00,9.00,28.00,4.00,244.15,16.32,40.69,15.06,3.64,-0.53,-1.80,,,,108.95,30.85
2021.00,9.00,28.00,5.00,236.96,15.80,38.60,15.54,2.94,-0.01,-2.20,,,,77.20,20.95
2021.00,9.00,28.00,6.00,229.78,15.28,39.42,16.01,2.25,0.51,-2.61,,,,55.52,20.48
2021.00,9.00,28.00,7.00,242.71,15.39,38.55,14.84,2.14,0.26,-1.92,,,,69.23,14.03
2021.00,9.00,28.00,8.00,255.64,15.50,36.90,13.67,2.04,0.02,-1.24,0.58,0.97,0.59,55.97,15.25
2021.00,9.00,28.00,9.00,268.57,15.61,39.26,12.50,1.93,-0.22,-0.55,,,,45.78,15.35
2021.00,9.00,28.00,10.00,272.44,16.00,41.55,11.81,2.31,-0.11,-0.69,,,,48.75,10.50
2021.00,9.00,28.00,11.00,276.30,16.39,39.21,11.12,2.69,-0.01,-0.82,,,,51.35,10.20
2021.00,9.00,28.00,12.00,280.17,16.78,38.68,10.42,3.06,0.10,-0.96,,,,51.30,14.22
2021.00,9.00,28.00,13.00,248.11,15.27,38.45,8.86,2.01,0.65,-0.55,,,,33.62,23.10
2021.00,9.00,28.00,14.00,216.06,13.76,34.01,7.30,0.96,1.21,-0.13,,,,22.12,28.68
2021.00,9.00,28.00,15.00,184.00,12.25,33.61,5.73,-0.09,1.77,0.28,,,,16.48,21.77
2021.00,9.00,28.00,16.00,176.13,17.40,31.69,5.99,-0.01,1.50,0.23,,,,12.38,31.07
2021.00,9.00,28.00,17.00,168.26,22.55,34.90,6.25,0.07,1.24,0.17,,,,9.48,34.28
2021.00,9.00,28.00,18.00,160.39,27.70,34.46,6.50,0.16,0.97,0.11,,,,4.33,31.87
2021.00,9.00,28.00,19.00,149.09,36.91,34.37,6.95,-0.37,1.61,-0.34,,,,4.05,29.12
2021.00,9.00,28.00,20.00,137.78,46.12,31.72,7.40,-0.89,2.25,-0.79,,,,5.00,24.15
2021.00,9.00,28.00,21.00,126.47,55.34,33.32,7.84,-1.41,2.89,-1.23,,,,8.72,25.80
2021.00,9.00,28.00,22.00,157.09,47.13,32.93,8.27,-1.08,2.05,-0.51,,,,7.80,22.40
2021.00,9.00,28.00,23.00,187.70,38.92,35.04,8.70,-0.76,1.21,0.22,,,,9.55,23.40
2024.00,4.00,7.00,0.00,4.08,76.04,13.80,20.63,1.15,-1.15,-1.80,,,,12.82,68.92
2024.00,4.00,7.00,1.00,22.80,56.55,12.47,20.37,-0.84,-0.81,-2.10,,,,14.78,64.75
2024.00,4.00,7.00,2.00,41.51,37.05,14.66,20.12,-2.83,-0.47,-2.41,,,,22.27,110.40
2024.00,4.00,7.00,3.00,60.23,17.56,12.93,19.87,-4.82,-0.12,-2.71,,,,32.38,52.73
2024.00,4.00,7.00,4.00,53.16,20.97,12.08,19.17,-4.34,0.44,-2.91,,,,50.28,47.12
2024.00,4.00,7.00,5.00,46.10,24.38,11.73,18.48,-3.86,1.01,-3.12,,,,63.52,29.05
2024.00,4.00,7.00,6.00,39.04,27.79,11.17,17.78,-3.38,1.57,-3.32,,,,61.38,18.70
2024.00,4.00,7.00,7.00,26.11,45.81,11.26,18.37,-2.56,1.27,-3.42,,,,58.50,14.67
2024.00,4.00,7.00,8.00,13.18,63.83,11.49,18.96,-1.74,0.96,-3.53,0.54,1.22,0.45,59.73,13.80
2024.00,4.00,7.00,9.00,0.26,81.84,9.10,19.56,-0.92,0.65,-3.64,,,,58.58,13.20
2024.00,4.00,7.00,10.00,0.21,97.77,9.02,19.81,-0.66,0.74,-3.33,,,,58.90,13.32
2024.00,4.00,7.00,11.00,0.16,113.69,11.00,20.06,-0.39,0.82,-3.01,,,,59.72,13.78
2024.00,4.00,7.00,12.00,0.12,129.62,9.90,20.32,-0.13,0.91,-2.70,,,,61.08,14.80
2024.00,4.00,7.00,13.00,5.41,103.44,9.19,19.60,0.68,0.68,-2.56,,,,57.75,17.68
2024.00,4.00,7.00,14.00,10.70,77.27,8.76,18.89,1.48,0.45,-2.42,,,,47.35,26.75
2024.00,4.00,7.00,15.00,15.99,51.09,9.38,18.18,2.29,0.23,-2.27,,,,28.65,44.58
2024.00,4.00,7.00,16.00,15.54,50.31,10.47,17.90,2.55,0.22,-2.01,,,,11.12,70.95
2024.00,4.00,7.00,17.00,15.10,49.52,10.29,17.63,2.82,0.22,-1.75,,,,14.30,81.65
2024.00,4.00,7.00,18.00,14.65,48.74,8.77,17.35,3.08,0.22,-1.49,,,,16.05,74.33
2024.00,4.00,7.00,19.00,9.79,55.03,8.27,17.27,2.21,0.43,-1.06,,,,19.85,65.20
2024.00,4.00,7.00,20.00,4.92,61.33,8.01,17.19,1.34,0.64,-0.62,,,,15.10,72.00
2024.00,4.00,7.00,21.00,0.06,67.63,11.13,17.11,0.47,0.85,-0.19,,,,12.48,82.90
2024.00,4.00,7.00,22.00,2.59,74.57,9.22,18.38,-0.13,0.61,-0.87,,,,10.33,71.80
2024.00,4.00,7.00,23.00,5.12,81.52,10.86,19.66,-0.73,0.38,-1.55,,,,11.90,79.75
2019.00,10.00,3.00,0.00,75.29,11.88,26.04,14.70,-2.02,0.63,3.11,,,,6.33,15.12
2019.00,10.00,3.00,1.00,53.54,23.01,26.50,14.66,-2.10,0.81,3.01,,,,6.65,13.82
2019.00,10.00,3.00,2.00,31.80,34.14,26.51,14.62,-2.17,0.99,2.91,,,,7.12,14.50
2019.00,10.00,3.00,3.00,10.05,45.27,26.21,14.58,-2.25,1.17,2.81,,,,17.12,17.95
2019.00,10.00,3.00,4.00,13.83,58.25,25.94,14.92,-2.09,1.02,1.86,,,,38.77,17.20
2019.00,10.00,3.00,5.00,17.61,71.23,26.44,15.26,-1.93,0.88,0.91,,,,88.12,14.85
2019.00,10.00,3.00,6.00,21.39,84.21,26.83,15.60,-1.78,0.74,-0.04,,,,132.83,18.93
2019.00,10.00,3.00,7.00,22.63,70.60,25.89,15.57,-1.47,0.74,0.19,,,,134.53,16.82
2019.00,10.00,3.00,8.00,23.86,57.00,26.11,15.53,-1.17,0.75,0.43,0.31,1.54,0.20,165.25,15.65
2019.00,10.00,3.00,9.00,25.10,43.39,25.74,15.50,-0.87,0.75,0.66,,,,189.50,12.70
2019.00,10.00,3.00,10.00,32.16,40.00,26.44,13.81,-1.29,0.83,1.64,,,,138.25,8.25
2019.00,10.00,3.00,11.00,39.22,36.62,26.05,12.11,-1.72,0.92,2.63,,,,112.65,5.58
2019.00,10.00,3.00,12.00,46.28,33.24,26.94,10.42,-2.15,1.00,3.61,,,,94.60,7.30
2019.00,10.00,3.00,13.00,57.61,29.37,25.64,9.93,-1.66,1.42,2.91,,,,65.67,12.20
2019.00,10.00,3.00,14.00,68.94,25.50,26.79,9.43,-1.18,1.84,2.21,,,,45.98,15.82
2019.00,10.00,3.00,15.00,80.27,21.63,26.73,8.94,-0.69,2.25,1.52,,,,54.20,14.15
2019.00,10.00,3.00,16.00,60.18,39.75,27.25,8.73,-0.20,1.93,1.66,,,,51.95,11.70
2019.00,10.00,3.00,17.00,40.09,57.87,26.43,8.52,0.28,1.61,1.80,,,,21.75,25.73
2019.00,10.00,3.00,18.00,20.00,75.99,26.43,8.31,0.77,1.28,1.94,,,,9.53,30.75
2019.00,10.00,3.00,19.00,14.12,86.91,25.57,9.14,0.77,0.81,1.99,,,,14.68,31.93
2019.00,10.00,3.00,20.00,8.23,97.84,26.06,9.97,0.78,0.35,2.03,,,,40.60,9.72
2019.00,10.00,3.00,21.00,2.35,108.77,25.05,10.81,0.79,-0.12,2.08,,,,23.65,11.20
2019.00,10.00,3.00,22.00,19.04,79.49,25.36,12.58,-0.07,0.04,1.76,,,,18.65,12.52
2019.00,10.00,3.00,23.00,35.74,50.21,25.15,14.35,-0.93,0.20,1.45,,,,8.25,20.10
2024.00,1.00,5.00,0.00,2.43,82.50,18.32,21.60,-2.46,0.81,-0.33,,,,11.45,28.65
2024.00,1.00,5.00,1.00,1.72,93.93,15.22,22.14,-1.80,0.79,-0.76,,,,10.35,29.85
2024.00,1.00,5.00,2.00,1.01,105.36,16.20,22.67,-1.13,0.77,-1.19,,,,14.12,25.40
2024.00,1.00,5.00,3.00,0.30,116.79,16.01,23.20,-0.47,0.75,-1.63,,,,9.05,29.42
2024.00,1.00,5.00,4.00,6.26,105.95,16.52,22.79,-0.89,0.78,-1.33,,,,6.72,36.60
2024.00,1.00,5.00,5.00,12.21,95.11,18.05,22.37,-1.31,0.81,-1.03,,,,7.85,34.42
2024.00,1.00,5.00,6.00,18.17,84.27,18.27,21.96,-1.73,0.85,-0.73,,,,6.60,37.75
2024.00,1.00,5.00,7.00,12.24,82.46,16.92,21.96,-1.71,0.90,-1.10,,,,5.38,43.62
2024.00,1.00,5.00,8.00,6.31,80.65,15.72,21.97,-1.69,0.95,-1.47,,,,7.22,39.42
2024.00,1.00,5.00,9.00,0.38,78.84,17.86,21.97,-1.67,1.00,-1.84,,,,8.47,33.80
2024.00,1.00,5.00,10.00,1.70,83.83,17.99,22.03,-0.78,0.87,-1.30,,,,8.75,32.38
2024.00,1.00,5.00,11.00,3.03,88.81,18.23,22.09,0.11,0.74,-0.77,,,,9.35,35.03
2024.00,1.00,5.00,12.00,4.35,93.79,17.29,22.14,1.01,0.60,-0.23,,,,11.12,35.88
2024.00,1.00,5.00,13.00,5.44,95.61,19.03,21.98,-0.20,0.72,-0.29,,,,13.43,36.08
2024.00,1.00,5.00,14.00,6.53,97.44,18.53,21.83,-1.41,0.83,-0.36,,,,13.52,35.75
2024.00,1.00,5.00,15.00,7.62,99.27,19.51,21.67,-2.61,0.94,-0.42,,,,10.82,36.85
2024.00,1.00,5.00,16.00,13.34,83.17,18.36,21.35,-2.90,0.76,-0.99,,,,14.45,33.45
2024.00,1.00,5.00,17.00,19.06,67.08,18.13,21.04,-3.19,0.58,-1.57,,,,19.45,26.42
2024.00,1.00,5.00,18.00,24.78,50.98,18.05,20.72,-3.47,0.40,-2.15,,,,21.07,22.43
2024.00,1.00,5.00,19.00,22.13,56.00,16.92,21.02,-3.22,0.33,-1.88,,,,20.27,23.15
2024.00,1.00,5.00,20.00,19.47,61.01,16.00,21.31,-2.97,0.25,-1.61,,,,22.10,22.88
2024.00,1.00,5.00,21.00,16.82,66.02,14.96,21.60,-2.72,0.18,-1.34,,,,21.10,22.20
2024.00,1.00,5.00,22.00,19.46,65.01,14.47,21.53,-2.82,0.35,-1.44,,,,22.15,22.82
2024.00,1.00,5.00,23.00,22.11,64.00,17.06,21.47,-2.93,0.51,-1.55,,,,19.35,24.82
2022.00,11.00,2.00,0.00,5.73,118.57,25.84,9.39,-0.23,-2.44,2.36,,,,18.62,43.35
2022.00,11.00,2.00,1.00,16.35,105.62,27.49,8.36,0.60,-1.44,2.26,,,,13.20,39.25
2022.00,11.00,2.00,2.00,26.96,92.67,27.70,7.33,1.42,-0.43,2.17,,,,5.75,35.10
2022.00,11.00,2.00,3.00,37.57,79.72,29.02,6.30,2.25,0.57,2.07,,,,3.00,49.03
2022.00,11.00,2.00,4.00,38.59,76.06,26.37,6.03,2.41,0.70,1.88,,,,18.02,92.75
2022.00,11.00,2.00,5.00,39.61,72.40,28.55,5.76,2.57,0.83,1.69,,,,53.55,63.85
2022.00,11.00,2.00,6.00,40.63,68.74,27.09,5.49,2.73,0.96,1.49,,,,62.60,40.62
2022.00,11.00,2.00,7.00,49.03,60.55,26.33,5.60,2.39,0.14,1.46,,,,67.57,25.40
2022.00,11.00,2.00,8.00,57.43,52.37,27.80,5.72,2.05,-0.67,1.42,0.57,1.43,0.40,71.93,20.02
2022.00,11.00,2.00,9.00,65.83,44.18,29.35,5.84,1.70,-1.49,1.39,,,,81.15,16.12
2022.00,11.00,2.00,10.00,52.95,54.27,29.54,6.21,0.64,-1.63,1.40,,,,85.83,16.98
2022.00,11.00,2.00,11.00,40.06,64.36,27.68,6.59,-0.43,-1.77,1.40,,,,74.95,20.52
2022.00,11.00,2.00,12.00,27.18,74.45,28.84,6.96,-1.49,-1.91,1.41,,,,47.05,36.15
2022.00,11.00,2.00,13.00,26.66,90.06,27.46,7.27,-0.49,-0.70,1.19,,,,24.12,52.15
2022.00,11.00,2.00,14.00,26.14,105.68,26.95,7.58,0.50,0.50,0.98,,,,17.70,48.25
2022.00,11.00,2.00,15.00,25.62,121.29,28.45,7.88,1.50,1.71,0.76,,,,5.88,57.80
2022.00,11.00,2.00,16.00,33.16,104.98,28.63,7.40,1.60,0.24,0.80,,,,4.47,67.43
2022.00,11.00,2.00,17.00,40.70,88.68,27.70,6.91,1.70,-1.23,0.85,,,,4.00,74.67
2022.00,11.00,2.00,18.00,48.25,72.37,27.94,6.43,1.80,-2.69,0.90,,,,3.02,69.70
2022.00,11.00,2.00,19.00,38.37,81.92,28.29,6.63,1.93,-3.56,1.13,,,,3.80,72.45
2022.00,11.00,2.00,20.00,28.50,91.48,27.28,6.84,2.07,-4.42,1.35,,,,4.10,66.50
2022.00,11.00,2.00,21.00,18.62,101.03,28.11,7.04,2.21,-5.29,1.58,,,,6.53,59.10
2022.00,11.00,2.00,22.00,20.47,103.49,28.34,7.87,2.24,-4.07,1.26,,,,5.50,53.25
2022.00,11.00,2.00,23.00,22.32,105.94,29.13,8.70,2.28,-2.85,0.93,,,,4.78,48.12
2022.00,6.00,27.00,0.00,113.18,38.70,24.29,12.17,0.22,1.75,-0.28,,,,18.62,17.75
2022.00,6.00,27.00,1.00,116.93,41.12,24.33,12.64,0.77,1.29,-0.59,,,,15.10,26.33
2022.00,6.00,27.00,2.00,120.69,43.54,25.27,13.12,1.33,0.82,-0.91,,,,15.07,24.10
2022.00,6.00,27.00,3.00,124.45,45.96,23.17,13.60,1.88,0.36,-1.23,,,,20.93,20.27
2022.00,6.00,27.00,4.00,146.03,42.73,23.23,12.66,2.46,0.90,-0.88,,,,32.55,20.70
2022.00,6.00,27.00,5.00,167.61,39.49,24.23,11.72,3.03,1.43,-0.53,,,,53.12,19.32
2022.00,6.00,27.00,6.00,189.19,36.26,25.99,10.78,3.61,1.97,-0.18,,,,72.33,16.48
2022.00,6.00,27.00,7.00,177.65,36.64,27.49,10.68,3.38,1.40,-0.37,,,,80.10,12.67
2022.00,6.00,27.00,8.00,166.12,37.02,29.88,10.59,3.16,0.82,-0.56,,,,74.70,12.85
2022.00,6.00,27.00,9.00,154.59,37.39,26.43,10.49,2.94,0.25,-0.75,,,,78.00,12.47
2022.00,6.00,27.00,10.00,136.60,36.44,24.80,10.23,3.16,-0.24,-0.67,,,,80.52,12.05
2022.00,6.00,27.00,11.00,118.60,35.48,23.10,9.98,3.38,-0.72,-0.59,,,,73.50,13.08
2022.00,6.00,27.00,12.00,100.61,34.53,23.32,9.72,3.60,-1.21,-0.51,,,,73.55,11.27
2022.00,6.00,27.00,13.00,105.69,44.75,26.26,9.28,3.16,-1.36,-0.49,,,,68.83,9.43
2022.00,6.00,27.00,14.00,110.76,54.98,29.03,8.84,2.72,-1.51,-0.47,,,,64.08,12.75
2022.00,6.00,27.00,15.00,115.84,65.21,29.48,8.40,2.28,-1.67,-0.45,,,,55.90,18.43
2022.00,6.00,27.00,16.00,121.93,57.65,28.28,7.97,2.40,-1.72,-0.89,,,,46.35,24.32
2022.00,6.00,27.00,17.00,128.02,50.09,25.87,7.53,2.51,-1.76,-1.33,,,,38.82,30.00
2022.00,6.00,27.00,18.00,134.11,42.53,26.84,7.10,2.63,-1.81,-1.76,,,,30.67,34.02
2022.00,6.00,27.00,19.00,133.59,38.05,26.86,6.55,2.62,-1.89,-1.24,,,,30.75,31.98
2022.00,6.00,27.00,20.00,133.06,33.57,27.94,5.99,2.61,-1.97,-0.71,,,,35.10,21.27
2022.00,6.00,27.00,21.00,132.53,29.09,30.36,5.44,2.60,-2.04,-0.19,,,,31.27,18.40
2022.00,6.00,27.00,22.00,137.03,28.66,30.48,5.23,2.59,-2.44,0.21,,,,29.85,19.20
2022.00,6.00,27.00,23.00,141.54,28.22,31.12,5.03,2.58,-2.84,0.62,,,,26.80,19.73
2022.00,3.00,14.00,0.00,72.68,79.47,35.22,6.67,1.75,-1.00,0.85,,,,4.40,35.22
2022.00,3.00,14.00,1.00,65.96,83.37,33.57,6.52,1.82,-1.06,0.98,,,,5.22,33.95
2022.00,3.00,14.00,2.00,59.25,87.26,30.35,6.36,1.89,-1.13,1.11,,,,6.33,50.25
2022.00,3.00,14.00,3.00,52.54,91.15,33.35,6.21,1.96,-1.19,1.23,,,,6.10,106.08
2022.00,3.00,14.00,4.00,57.95,121.58,35.26,6.18,1.36,-1.43,1.34,,,,20.88,90.20
2022.00,3.00,14.00,5.00,63.36,152.00,37.36,6.16,0.76,-1.68,1.45,,,,58.43,44.80
2022.00,3.00,14.00,6.00,68.77,182.42,37.64,6.13,0.17,-1.92,1.56,,,,93.47,43.60
2022.00,3.00,14.00,7.00,76.92,200.03,38.08,6.15,0.61,-1.50,1.11,0.97,1.31,0.74,127.75,36.42
2022.00,3.00,14.00,8.00,85.07,217.63,37.74,6.17,1.05,-1.07,0.66,,,,124.58,22.20
2022.00,3.00,14.00,9.00,93.22,235.24,37.09,6.20,1.50,-0.65,0.22,,,,114.73,17.50
2022.00,3.00,14.00,10.00,79.95,193.40,35.68,6.25,1.36,-0.79,0.51,,,,97.20,15.38
2022.00,3.00,14.00,11.00,66.67,151.55,37.03,6.30,1.23,-0.93,0.79,,,,90.57,14.93
2022.00,3.00,14.00,12.00,53.40,109.71,37.13,6.35,1.09,-1.08,1.08,,,,88.20,15.68
2022.00,3.00,14.00,13.00,59.60,112.37,36.62,6.77,1.06,-1.22,1.10,,,,76.67,19.90
2022.00,3.00,14.00,14.00,65.81,115.03,38.20,7.19,1.02,-1.36,1.11,,,,49.73,36.75
2022.00,3.00,14.00,15.00,72.01,117.69,37.98,7.62,0.99,-1.50,1.13,,,,13.30,69.47
2022.00,3.00,14.00,16.00,57.96,113.93,39.25,7.74,0.91,-1.58,1.00,,,,12.48,61.60
2022.00,3.00,14.00,17.00,43.90,110.17,40.04,7.87,0.83,-1.65,0.88,,,,6.97,61.23
2022.00,3.00,14.00,18.00,29.84,106.41,41.26,7.99,0.75,-1.73,0.75,,,,5.48,58.22
2022.00,3.00,14.00,19.00,38.58,104.23,41.52,8.30,0.38,-1.68,0.81,,,,1.83,48.95
2022.00,3.00,14.00,20.00,47.31,102.05,41.94,8.62,-0.00,-1.62,0.87,,,,1.40,42.40
2022.00,3.00,14.00,21.00,56.05,99.87,41.10,8.93,-0.38,-1.57,0.93,,,,1.50,42.45
2022.00,3.00,14.00,22.00,62.06,92.85,40.62,8.58,-0.17,-1.48,0.81,,,,2.10,44.55
2022.00,3.00,14.00,23.00,68.07,85.83,40.16,8.22,0.05,-1.38,0.68,,,,5.30,41.48
2024.00,1.00,7.00,0.00,26.45,33.90,11.77,19.45,-5.78,0.23,-1.70,,,,9.30,48.18
2024.00,1.00,7.00,1.00,21.14,39.71,13.14,19.82,-5.02,0.60,-1.49,,,,7.00,47.12
2024.00,1.00,7.00,2.00,15.82,45.53,12.38,20.20,-4.26,0.97,-1.29,,,,4.03,49.58
2024.00,1.00,7.00,3.00,10.51,51.34,13.31,20.57,-3.50,1.35,-1.09,,,,5.47,52.15
2024.00,1.00,7.00,4.00,7.01,61.49,14.54,20.76,-2.85,1.22,-1.38,,,,16.10,47.15
2024.00,1.00,7.00,5.00,3.51,71.64,10.80,20.94,-2.21,1.09,-1.68,,,,24.57,37.95
2024.00,1.00,7.00,6.00,0.01,81.80,11.46,21.13,-1.56,0.96,-1.98,,,,28.33,47.15
2024.00,1.00,7.00,7.00,0.20,88.64,9.44,21.17,-1.27,0.55,-2.00,,,,48.50,44.92
2024.00,1.00,7.00,8.00,0.39,95.49,10.50,21.21,-0.99,0.14,-2.03,1.85,0.66,2.82,63.70,43.95
2024.00,1.00,7.00,9.00,0.58,102.33,11.64,21.25,-0.70,-0.27,-2.06,,,,70.42,38.88
2024.00,1.00,7.00,10.00,0.86,119.80,9.90,21.36,-0.45,-0.10,-2.13,,,,60.05,34.70
2024.00,1.00,7.00,11.00,1.14,137.27,10.22,21.48,-0.20,0.06,-2.20,,,,54.02,34.08
2024.00,1.00,7.00,12.00,1.42,154.75,9.82,21.59,0.06,0.23,-2.28,,,,38.42,36.30
2024.00,1.00,7.00,13.00,6.23,136.12,7.57,21.20,-0.33,0.29,-1.69,,,,17.10,43.12
2024.00,1.00,7.00,14.00,11.05,117.50,9.75,20.82,-0.72,0.35,-1.10,,,,9.12,47.03
2024.00,1.00,7.00,15.00,15.86,98.88,8.23,20.43,-1.10,0.42,-0.51,,,,6.83,45.02
2024.00,1.00,7.00,16.00,11.17,90.39,7.90,20.54,-1.45,0.28,-0.57,,,,15.23,41.53
2024.00,1.00,7.00,17.00,6.47,81.90,8.95,20.64,-1.80,0.14,-0.63,,,,14.85,38.83
2024.00,1.00,7.00,18.00,1.78,73.41,10.69,20.75,-2.14,-0.00,-0.69,,,,20.35,33.47
2024.00,1.00,7.00,19.00,9.88,61.22,12.30,20.44,-3.21,0.45,-0.97,,,,13.75,33.35
2024.00,1.00,7.00,20.00,17.99,49.03,12.65,20.13,-4.27,0.90,-1.25,,,,16.20,33.85
2024.00,1.00,7.00,21.00,26.09,36.84,10.11,19.83,-5.33,1.35,-1.53,,,,12.35,32.40
2024.00,1.00,7.00,22.00,17.40,47.03,8.88,19.23,-3.79,1.68,-1.50,,,,10.90,28.90
2024.00,1.00,7.00,23.00,8.71,57.23,7.81,18.63,-2.25,2.01,-1.46,,,,10.90,30.00
2021.00,3.00,31.00,0.00,206.26,20.77,33.26,8.30,-2.18,1.54,-2.64,,,,26.12,32.50
2021.00,3.00,31.00,1.00,182.22,22.22,36.02,8.39,-1.92,1.35,-2.01,,,,32.90,25.15
2021.00,3.00,31.00,2.00,158.18,23.68,37.45,8.49,-1.67,1.15,-1.37,,,,21.40,40.33
2021.00,3.00,31.00,3.00,134.15,25.13,37.91,8.58,-1.41,0.95,-0.74,,,,30.07,34.03
2021.00,3.00,31.00,4.00,139.96,21.81,37.22,8.45,-1.22,0.75,-0.41,,,,46.27,31.75
2021.00,3.00,31.00,5.00,145.78,18.48,36.95,8.32,-1.02,0.55,-0.09,,,,51.67,23.30
2021.00,3.00,31.00,6.00,151.59,15.16,35.93,8.20,-0.83,0.36,0.24,,,,55.20,19.20
2021.00,3.00,31.00,7.00,144.86,15.35,36.84,8.53,0.07,0.09,-0.10,,,,59.70,14.43
