year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2020.00,9.00,24.00,9.00,43.61,33.62,19.25,10.09,0.94,0.22,4.56,,,,190.70,18.60
2020.00,9.00,24.00,10.00,50.38,42.11,19.87,10.57,0.60,-0.52,4.00,,,,184.75,27.48
2020.00,9.00,24.00,11.00,57.16,50.60,19.51,11.06,0.27,-1.27,3.44,,,,179.75,18.62
2020.00,9.00,24.00,12.00,63.93,59.09,20.33,11.54,-0.07,-2.02,2.89,,,,120.18,25.65
2020.00,9.00,24.00,13.00,55.89,49.68,19.90,11.49,-1.66,-1.17,3.13,,,,42.05,75.05
2020.00,9.00,24.00,14.00,47.84,40.27,20.77,11.44,-3.24,-0.32,3.38,,,,13.32,97.50
2020.00,9.00,24.00,15.00,39.80,30.86,21.48,11.39,-4.83,0.53,3.63,,,,14.20,88.97
2020.00,9.00,24.00,16.00,40.86,34.15,22.94,12.14,-4.30,1.26,3.94,,,,14.18,84.33
2020.00,9.00,24.00,17.00,41.91,37.43,20.38,12.89,-3.76,2.00,4.25,,,,14.75,67.62
2020.00,9.00,24.00,18.00,42.97,40.72,19.65,13.65,-3.23,2.74,4.55,,,,16.62,51.75
2020.00,9.00,24.00,19.00,45.89,35.79,18.71,13.21,-4.11,2.43,4.59,,,,19.57,33.10
2020.00,9.00,24.00,20.00,48.81,30.85,17.60,12.77,-4.99,2.12,4.62,,,,26.50,17.98
2020.00,9.00,24.00,21.00,51.72,25.92,18.11,12.34,-5.87,1.82,4.66,,,,22.20,16.70
2020.00,9.00,24.00,22.00,54.07,25.44,20.71,11.49,-5.10,2.06,4.53,,,,18.38,19.17
2020.00,9.00,24.00,23.00,56.43,24.96,22.28,10.64,-4.33,2.30,4.41,,,,18.45,18.38
2020.00,5.00,24.00,0.00,44.55,32.22,10.22,20.24,-0.36,1.57,-0.82,,,,12.62,30.20
2020.00,5.00,24.00,1.00,35.77,37.84,8.96,20.32,-0.35,1.25,-0.20,,,,14.03,32.30
2020.00,5.00,24.00,2.00,26.98,43.45,8.71,20.40,-0.34,0.94,0.41,,,,28.40,28.88
2020.00,5.00,24.00,3.00,18.20,49.07,13.00,20.49,-0.33,0.63,1.03,,,,53.90,37.60
2020.00,5.00,24.00,4.00,27.08,43.52,14.18,20.94,-1.28,0.26,0.40,,,,113.42,23.23
2020.00,5.00,24.00,5.00,35.97,37.97,13.85,21.40,-2.23,-0.11,-0.23,,,,129.35,15.07
2020.00,5.00,24.00,6.00,44.85,32.41,13.79,21.86,-3.17,-0.48,-0.86,,,,118.18,10.12
2020.00,5.00,24.00,7.00,52.94,30.09,12.73,21.78,-4.15,0.29,-0.63,,,,98.78,6.40
2020.00,5.00,24.00,8.00,61.04,27.78,12.79,21.69,-5.14,1.06,-0.41,0.41,0.65,0.63,93.68,6.35
2020.00,5.00,24.00,9.00,69.13,25.46,13.08,21.60,-6.12,1.82,-0.18,,,,92.93,8.50
2020.00,5.00,24.00,10.00,67.11,27.21,11.56,21.51,-5.70,1.62,-0.30,,,,101.22,8.25
2020.00,5.00,24.00,11.00,65.09,28.96,12.56,21.42,-5.29,1.42,-0.42,,,,107.12,8.03
2020.00,5.00,24.00,12.00,63.07,30.71,12.12,21.34,-4.87,1.22,-0.53,,,,109.90,9.00
2020.00,5.00,24.00,13.00,56.23,32.35,12.20,21.43,-4.69,1.07,-0.38,,,,106.70,12.07
2020.00,5.00,24.00,14.00,49.39,33.99,12.07,21.52,-4.51,0.93,-0.22,,,,79.20,27.25
2020.00,5.00,24.00,15.00,42.55,35.63,12.43,21.61,-4.33,0.79,-0.06,,,,43.17,48.07
2020.00,5.00,24.00,16.00,34.11,40.19,12.04,21.66,-4.51,0.98,0.23,,,,32.67,46.85
2020.00,5.00,24.00,17.00,25.66,44.76,14.45,21.71,-4.69,1.18,0.52,,,,29.70,45.73
2020.00,5.00,24.00,18.00,17.22,49.32,14.66,21.76,-4.87,1.38,0.81,,,,32.90,37.70
2020.00,5.00,24.00,19.00,21.26,46.18,16.08,21.70,-4.28,1.27,1.14,,,,24.07,42.52
2020.00,5.00,24.00,20.00,25.30,43.03,15.76,21.63,-3.69,1.15,1.47,,,,28.35,29.07
2020.00,5.00,24.00,21.00,29.35,39.89,12.43,21.56,-3.10,1.04,1.80,,,,30.00,29.40
2020.00,5.00,24.00,22.00,32.40,38.04,13.93,21.40,-2.25,0.63,1.33,,,,23.12,34.62
2020.00,5.00,24.00,23.00,35.44,36.18,15.17,21.23,-1.40,0.21,0.85,,,,13.40,41.80
2020.00,4.00,16.00,0.00,52.32,130.06,29.29,20.30,1.91,0.07,0.73,,,,10.70,29.88
2020.00,4.00,16.00,1.00,56.18,154.26,31.21,20.17,1.83,0.03,0.76,,,,12.57,25.32
2020.00,4.00,16.00,2.00,60.04,178.45,31.40,20.04,1.76,-0.02,0.79,,,,17.05,26.40
2020.00,4.00,16.00,3.00,63.90,202.65,30.40,19.91,1.69,-0.06,0.83,,,,50.65,30.35
2020.00,4.00,16.00,4.00,64.62,164.01,30.36,20.06,1.85,-0.36,0.55,,,,98.27,27.32
2020.00,4.00,16.00,5.00,65.33,125.37,30.37,20.22,2.01,-0.65,0.27,,,,125.75,21.60
2020.00,4.00,16.00,6.00,66.04,86.73,27.33,20.37,2.17,-0.95,-0.01,,,,143.12,15.12
2020.00,4.00,16.00,7.00,61.44,132.20,26.76,20.57,1.72,-0.91,0.54,,,,144.38,12.30
2020.00,4.00,16.00,8.00,56.84,177.66,27.38,20.77,1.27,-0.86,1.09,,,,106.70,6.92
2020.00,4.00,16.00,9.00,52.23,223.12,27.49,20.96,0.81,-0.82,1.64,0.37,2.00,0.18,91.62,4.28
2020.00,4.00,16.00,10.00,42.93,229.73,27.32,20.69,1.05,-0.92,1.07,,,,83.88,3.45
2020.00,4.00,16.00,11.00,33.63,236.34,28.05,20.42,1.29,-1.02,0.50,,,,81.22,3.12
2020.00,4.00,16.00,12.00,24.33,242.94,28.79,20.15,1.54,-1.11,-0.07,,,,78.72,3.50
2020.00,4.00,16.00,13.00,26.01,192.46,29.85,19.60,1.15,-1.09,-0.04,,,,72.55,9.48
2020.00,4.00,16.00,14.00,27.68,141.98,30.16,19.05,0.76,-1.06,-0.01,,,,41.40,30.12
2020.00,4.00,16.00,15.00,29.36,91.50,29.47,18.49,0.37,-1.04,0.01,,,,30.88,36.97
2020.00,4.00,16.00,16.00,30.44,84.30,27.61,18.47,-0.20,-1.17,0.48,,,,29.70,38.35
2020.00,4.00,16.00,17.00,31.52,77.10,30.19,18.45,-0.77,-1.29,0.94,,,,26.23,36.27
2020.00,4.00,16.00,18.00,32.61,69.90,29.85,18.43,-1.34,-1.42,1.41,,,,59.35,17.95
2020.00,4.00,16.00,19.00,29.76,95.19,28.88,18.86,-1.08,-1.52,1.46,,,,66.70,11.08
2020.00,4.00,16.00,20.00,26.91,120.49,28.79,19.29,-0.82,-1.62,1.50,,,,70.50,9.95
2020.00,4.00,16.00,21.00,24.07,145.78,28.79,19.72,-0.56,-1.72,1.55,,,,70.88,9.00
2020.00,4.00,16.00,22.00,39.18,122.01,29.30,20.06,0.01,-1.65,0.90,,,,69.43,8.72
2020.00,4.00,16.00,23.00,54.28,98.25,29.63,20.41,0.57,-1.58,0.25,,,,62.55,10.38
2022.00,7.00,4.00,0.00,126.55,32.54,29.02,20.88,-2.70,0.17,0.94,,,,4.15,34.88
2022.00,7.00,4.00,1.00,127.95,25.11,27.54,20.74,-2.72,0.00,0.37,,,,3.38,40.50
2022.00,7.00,4.00,2.00,129.35,17.69,27.77,20.60,-2.73,-0.17,-0.20,,,,4.55,60.65
2022.00,7.00,4.00,3.00,130.76,10.26,27.64,20.46,-2.74,-0.35,-0.77,,,,21.62,55.88
2022.00,7.00,4.00,4.00,131.12,12.38,26.01,20.49,-2.02,-0.29,-0.86,,,,72.30,54.62
2022.00,7.00,4.00,5.00,131.49,14.50,26.58,20.53,-1.31,-0.24,-0.95,,,,68.60,50.85
2022.00,7.00,4.00,6.00,131.86,16.62,26.87,20.56,-0.59,-0.18,-1.05,,,,49.45,43.62
2022.00,7.00,4.00,7.00,164.97,15.44,28.03,20.66,-0.21,-0.12,-1.31,,1.36,,47.78,41.20
2022.00,7.00,4.00,8.00,198.07,14.26,28.90,20.76,0.16,-0.06,-1.56,,,,34.12,38.22
2022.00,7.00,4.00,9.00,231.18,13.07,29.31,20.85,0.54,-0.00,-1.82,,,,47.50,37.30
2022.00,7.00,4.00,10.00,238.66,13.30,27.43,20.41,1.08,-0.56,-0.74,,,,58.85,25.08
2022.00,7.00,4.00,11.00,246.15,13.54,25.92,19.97,1.62,-1.11,0.34,,,,48.30,38.20
2022.00,7.00,4.00,12.00,253.63,13.77,28.12,19.53,2.16,-1.66,1.43,,,,27.65,66.92
2022.00,7.00,4.00,13.00,228.17,14.51,28.41,19.01,1.92,-1.33,1.04,,,,27.75,67.28
2022.00,7.00,4.00,14.00,202.70,15.25,28.56,18.48,1.67,-0.99,0.65,,,,10.15,94.75
2022.00,7.00,4.00,15.00,177.23,15.98,26.96,17.95,1.43,-0.65,0.25,,,,4.58,113.00
2022.00,7.00,4.00,16.00,184.86,15.02,26.69,18.41,2.00,-0.67,0.60,,,,4.20,106.73
2022.00,7.00,4.00,17.00,192.49,14.05,25.98,18.88,2.56,-0.69,0.94,,,,7.25,96.40
2022.00,7.00,4.00,18.00,200.12,13.08,26.39,19.35,3.13,-0.71,1.29,,,,3.52,88.40
2022.00,7.00,4.00,19.00,189.02,12.91,26.62,20.03,3.32,-0.95,0.11,,,,3.70,76.47
2022.00,7.00,4.00,20.00,177.92,12.73,26.44,20.71,3.52,-1.18,-1.06,,,,3.75,66.80
2022.00,7.00,4.00,21.00,166.82,12.55,27.67,21.40,3.72,-1.41,-2.24,,,,4.03,61.88
2022.00,7.00,4.00,22.00,153.96,12.49,27.87,20.88,3.67,-1.34,-2.13,,,,4.35,56.08
2022.00,7.00,4.00,23.00,141.09,12.42,26.48,20.37,3.63,-1.26,-2.02,,,,4.05,53.17
2023.00,4.00,8.00,0.00,24.39,42.65,13.05,20.85,-1.81,0.74,-1.77,,,,6.33,30.40
2023.00,4.00,8.00,1.00,27.88,39.33,13.79,20.43,-1.85,0.43,-2.21,,,,3.65,33.35
2023.00,4.00,8.00,2.00,31.38,36.02,14.55,20.01,-1.89,0.12,-2.65,,,,5.08,39.23
2023.00,4.00,8.00,3.00,34.87,32.70,13.08,19.59,-1.93,-0.19,-3.08,,,,14.88,36.70
2023.00,4.00,8.00,4.00,34.53,30.42,11.73,19.62,-1.54,0.30,-2.51,,,,39.43,24.80
2023.00,4.00,8.00,5.00,34.18,28.14,11.22,19.66,-1.15,0.78,-1.94,,,,63.42,11.07
2023.00,4.00,8.00,6.00,33.83,25.87,10.77,19.70,-0.76,1.27,-1.37,,,,78.08,12.30
2023.00,4.00,8.00,7.00,22.56,47.93,9.95,19.26,-0.36,1.03,-0.61,0.99,2.27,0.44,87.28,12.35
2023.00,4.00,8.00,8.00,11.28,69.99,8.75,18.82,0.05,0.80,0.14,,,,89.28,13.60
2023.00,4.00,8.00,9.00,0.01,92.05,10.57,18.38,0.46,0.56,0.90,0.67,1.05,0.64,75.58,11.62
2023.00,4.00,8.00,10.00,0.04,89.14,11.81,19.17,-0.08,0.62,0.83,,,,63.77,10.75
2023.00,4.00,8.00,11.00,0.08,86.22,11.01,19.97,-0.63,0.69,0.77,,,,63.48,9.98
2023.00,4.00,8.00,12.00,0.12,83.31,10.17,20.76,-1.17,0.75,0.70,,,,63.85,9.85
2023.00,4.00,8.00,13.00,0.46,83.96,8.06,20.39,-1.01,0.84,0.82,,,,52.75,18.90
2023.00,4.00,8.00,14.00,0.80,84.60,7.68,20.02,-0.85,0.93,0.94,,,,10.03,52.15
2023.00,4.00,8.00,15.00,1.14,85.25,7.32,19.64,-0.69,1.02,1.06,,,,2.33,57.42
2023.00,4.00,8.00,16.00,0.84,83.11,7.84,19.73,-0.48,1.14,1.42,,,,2.50,56.80
2023.00,4.00,8.00,17.00,0.55,80.97,5.07,19.82,-0.27,1.26,1.77,,,,2.67,56.00
2023.00,4.00,8.00,18.00,0.25,78.83,5.32,19.90,-0.06,1.38,2.13,,,,3.12,52.88
2023.00,4.00,8.00,19.00,0.43,95.40,6.94,20.33,-0.42,1.31,1.63,,,,3.05,47.72
2023.00,4.00,8.00,20.00,0.62,111.98,5.07,20.75,-0.78,1.24,1.14,,,,2.90,43.45
2023.00,4.00,8.00,21.00,0.80,128.55,4.94,21.18,-1.13,1.17,0.65,,,,2.85,43.20
2023.00,4.00,8.00,22.00,0.55,132.38,8.98,21.38,-1.10,0.87,0.66,,,,2.72,39.55
2023.00,4.00,8.00,23.00,0.30,136.21,10.95,21.57,-1.06,0.57,0.68,,,,3.08,36.10
2021.00,2.00,23.00,0.00,28.33,39.94,18.76,19.50,-4.63,1.01,-0.18,,,,3.53,63.00
2021.00,2.00,23.00,1.00,46.03,30.96,19.22,19.38,-4.97,0.74,-0.58,,,,3.75,53.25
2021.00,2.00,23.00,2.00,63.74,21.98,19.14,19.26,-5.32,0.46,-0.99,,,,3.88,63.38
2021.00,2.00,23.00,3.00,81.44,12.99,20.15,19.14,-5.66,0.19,-1.40,,,,3.90,85.07
2021.00,2.00,23.00,4.00,82.73,13.91,20.41,19.39,-5.20,-0.31,-1.54,,,,4.60,116.95
2021.00,2.00,23.00,5.00,84.03,14.83,20.89,19.65,-4.74,-0.80,-1.68,,,,14.20,102.30
2021.00,2.00,23.00,6.00,85.32,15.75,21.17,19.91,-4.28,-1.30,-1.82,,,,52.45,67.52
2021.00,2.00,23.00,7.00,91.03,16.55,22.03,19.78,-2.44,-2.09,-1.84,1.14,1.75,0.65,87.90,50.27
2021.00,2.00,23.00,8.00,96.73,17.34,22.84,19.64,-0.59,-2.89,-1.86,,,,104.05,39.40
2021.00,2.00,23.00,9.00,102.44,18.14,23.51,19.50,1.25,-3.69,-1.88,,,,116.52,33.22
2021.00,2.00,23.00,10.00,91.60,28.22,24.75,19.80,1.27,-2.76,-1.57,,,,119.55,32.75
2021.00,2.00,23.00,11.00,80.76,38.30,24.64,20.10,1.29,-1.82,-1.25,,,,110.18,38.00
2021.00,2.00,23.00,12.00,69.91,48.38,25.09,20.40,1.31,-0.89,-0.94,,,,81.80,54.28
2021.00,2.00,23.00,13.00,84.20,42.12,23.52,20.22,1.57,-1.12,-1.44,,,,21.18,97.98
2021.00,2.00,23.00,14.00,98.49,35.87,23.14,20.04,1.83,-1.36,-1.94,,,,3.20,120.23
2021.00,2.00,23.00,15.00,112.78,29.62,21.81,19.87,2.09,-1.59,-2.44,,,,3.92,133.62
2021.00,2.00,23.00,16.00,109.71,25.22,22.45,19.74,1.81,-1.87,-2.45,,,,4.40,138.57
2021.00,2.00,23.00,17.00,106.64,20.81,23.06,19.61,1.52,-2.15,-2.47,,,,5.03,121.28
2021.00,2.00,23.00,18.00,103.58,16.41,23.13,19.48,1.24,-2.43,-2.49,,,,4.47,113.98
2021.00,2.00,23.00,19.00,125.43,18.10,22.84,19.71,0.46,-1.73,-2.35,,,,4.55,93.58
2021.00,2.00,23.00,20.00,147.29,19.80,23.53,19.93,-0.32,-1.04,-2.21,,,,7.10,92.20
2021.00,2.00,23.00,21.00,169.14,21.50,24.72,20.16,-1.09,-0.35,-2.08,,,,4.28,106.20
2021.00,2.00,23.00,22.00,148.18,20.65,24.53,20.01,-0.84,-0.45,-3.20,,,,4.20,85.18
2021.00,2.00,23.00,23.00,127.22,19.80,24.07,19.85,-0.60,-0.56,-4.32,,,,3.35,80.97
2020.00,7.00,12.00,0.00,58.87,50.19,28.42,21.33,1.86,-0.50,-0.93,,,,3.20,14.75
2020.00,7.00,12.00,1.00,56.50,45.26,27.91,21.20,2.18,-0.63,-2.09,,,,23.27,4.50
2020.00,7.00,12.00,2.00,54.14,40.33,28.61,21.08,2.51,-0.76,-3.25,,,,18.88,10.82
2020.00,7.00,12.00,3.00,51.77,35.40,28.86,20.96,2.83,-0.89,-4.41,,,,47.48,22.52
2020.00,7.00,12.00,4.00,49.72,30.92,29.32,20.04,2.46,-1.04,-3.85,,,,46.95,14.55
2020.00,7.00,12.00,5.00,47.67,26.45,29.81,19.12,2.09,-1.19,-3.29,,,,49.85,10.70
2020.00,7.00,12.00,6.00,45.62,21.97,30.39,18.20,1.72,-1.34,-2.73,,,,56.30,11.27
2020.00,7.00,12.00,7.00,48.21,21.28,30.94,18.16,1.10,-0.46,-2.82,,,,52.65,12.73
2020.00,7.00,12.00,8.00,50.81,20.59,29.73,18.13,0.48,0.43,-2.92,0.47,1.71,0.27,44.08,23.15
2020.00,7.00,12.00,9.00,53.40,19.90,27.13,18.09,-0.15,1.31,-3.02,,,,63.32,13.30
2020.00,7.00,12.00,10.00,52.73,20.70,28.37,18.75,-0.92,0.61,-2.32,,,,76.95,13.15
2020.00,7.00,12.00,11.00,52.07,21.51,29.62,19.40,-1.70,-0.09,-1.63,,,,76.53,9.85
2020.00,7.00,12.00,12.00,51.40,22.32,29.15,20.06,-2.48,-0.78,-0.93,,,,63.40,11.25
2020.00,7.00,12.00,13.00,43.84,33.17,30.83,20.36,-2.58,-0.46,0.25,,,,47.48,12.93
2020.00,7.00,12.00,14.00,36.28,44.03,31.85,20.66,-2.69,-0.13,1.44,,,,27.55,16.85
2020.00,7.00,12.00,15.00,28.73,54.88,31.99,20.96,-2.79,0.20,2.63,,,,10.65,26.18
2020.00,7.00,12.00,16.00,35.91,48.33,31.32,20.61,-3.00,-0.26,1.58,,,,32.52,19.90
2020.00,7.00,12.00,17.00,43.10,41.78,31.79,20.25,-3.21,-0.73,0.53,,,,34.00,16.07
2020.00,7.00,12.00,18.00,50.28,35.23,32.73,19.90,-3.43,-1.20,-0.52,,,,23.60,19.08
2020.00,7.00,12.00,19.00,46.61,31.78,31.21,19.24,-3.83,-0.87,-0.62,,,,20.42,19.32
2020.00,7.00,12.00,20.00,42.94,28.34,31.82,18.58,-4.24,-0.54,-0.72,,,,11.75,16.57
2020.00,7.00,12.00,21.00,39.27,24.89,33.11,17.93,-4.65,-0.22,-0.83,,,,12.40,17.80
2020.00,7.00,12.00,22.00,36.16,21.58,31.23,17.90,-4.45,0.14,-1.16,,,,29.15,10.22
2020.00,7.00,12.00,23.00,33.05,18.27,32.28,17.87,-4.26,0.50,-1.50,,,,20.38,11.10
2024.00,1.00,11.00,0.00,0.04,155.02,19.31,17.05,0.98,1.17,0.26,,,,18.43,39.45
2024.00,1.00,11.00,1.00,0.03,148.99,18.49,16.50,1.18,0.81,0.77,,,,17.95,38.85
2024.00,1.00,11.00,2.00,0.01,142.97,18.19,15.95,1.39,0.45,1.28,,,,16.00,43.35
2024.00,1.00,11.00,3.00,0.00,136.94,16.81,15.40,1.59,0.09,1.80,,,,12.97,48.97
2024.00,1.00,11.00,4.00,4.28,111.30,16.91,14.89,1.86,0.02,1.73,,,,14.93,51.25
2024.00,1.00,11.00,5.00,8.57,85.67,17.12,14.39,2.13,-0.05,1.67,,,,21.68,50.92
2024.00,1.00,11.00,6.00,12.85,60.03,15.36,13.88,2.40,-0.12,1.60,,,,28.00,55.17
2024.00,1.00,11.00,7.00,11.79,72.53,15.90,13.80,2.37,-0.04,1.75,,,,36.78,60.68
2024.00,1.00,11.00,8.00,10.72,85.04,17.22,13.72,2.35,0.04,1.90,,,,53.58,64.35
2024.00,1.00,11.00,9.00,9.65,97.55,18.14,13.64,2.33,0.12,2.05,1.31,0.12,11.15,62.50,55.45
2024.00,1.00,11.00,10.00,6.44,102.77,17.79,13.30,2.21,-0.24,2.07,,,,55.90,50.85
2024.00,1.00,11.00,11.00,3.23,108.00,16.67,12.96,2.09,-0.60,2.10,,,,46.88,52.10
2024.00,1.00,11.00,12.00,0.01,113.22,15.87,12.62,1.96,-0.96,2.13,,,,33.12,60.62
2024.00,1.00,11.00,13.00,0.02,111.30,18.45,12.38,1.90,-0.80,2.09,,,,12.85,96.53
2024.00,1.00,11.00,14.00,0.02,109.37,19.76,12.13,1.84,-0.64,2.06,,,,12.50,101.05
2024.00,1.00,11.00,15.00,0.02,107.45,18.80,11.88,1.78,-0.49,2.02,,,,12.52,89.42
2024.00,1.00,11.00,16.00,0.02,107.97,16.02,11.73,1.69,-0.75,1.79,,,,14.12,88.03
2024.00,1.00,11.00,17.00,0.03,108.50,16.03,11.57,1.61,-1.01,1.57,,,,14.80,81.00
2024.00,1.00,11.00,18.00,0.03,109.03,17.12,11.41,1.52,-1.28,1.34,,,,14.48,73.67
2024.00,1.00,11.00,19.00,0.02,115.49,18.50,11.76,1.60,-1.07,1.52,,,,13.47,63.85
2024.00,1.00,11.00,20.00,0.01,121.96,18.05,12.11,1.68,-0.86,1.71,,,,12.10,62.88
2024.00,1.00,11.00,21.00,0.00,128.42,17.65,12.46,1.76,-0.65,1.89,,,,8.97,62.50
2024.00,1.00,11.00,22.00,0.00,135.00,18.25,12.25,1.18,-1.27,1.77,,,,10.38,48.88
2024.00,1.00,11.00,23.00,0.00,141.59,17.81,12.04,0.59,-1.88,1.66,,,,9.40,46.80
2022.00,1.00,27.00,0.00,48.50,66.39,29.73,6.29,0.92,-1.15,2.19,,,,1.77,44.42
2022.00,1.00,27.00,1.00,45.05,76.96,31.26,6.24,0.91,-1.37,2.23,,,,1.65,41.62
2022.00,1.00,27.00,2.00,41.60,87.53,31.37,6.20,0.90,-1.58,2.27,,,,1.10,46.98
2022.00,1.00,27.00,3.00,38.15,98.10,31.78,6.16,0.90,-1.80,2.31,,,,4.75,54.62
2022.00,1.00,27.00,4.00,33.30,97.19,35.00,6.41,0.72,-1.70,2.17,,,,16.52,57.48
2022.00,1.00,27.00,5.00,28.46,96.27,36.70,6.66,0.55,-1.61,2.04,,,,49.50,46.23
2022.00,1.00,27.00,6.00,23.62,95.36,38.45,6.91,0.38,-1.52,1.90,,,,76.35,34.20
2022.00,1.00,27.00,7.00,31.40,81.24,38.85,8.45,0.44,-1.43,2.37,,,,93.05,24.38
2022.00,1.00,27.00,8.00,39.18,67.11,38.21,10.00,0.50,-1.34,2.84,0.71,1.81,0.39,103.77,24.93
2022.00,1.00,27.00,9.00,46.96,52.99,37.46,11.54,0.55,-1.24,3.31,,,,109.12,24.22
2022.00,1.00,27.00,10.00,43.59,56.67,37.48,10.61,0.69,-1.33,3.12,,,,111.17,24.93
2022.00,1.00,27.00,11.00,40.22,60.34,32.68,9.68,0.83,-1.41,2.94,,,,111.85,25.80
2022.00,1.00,27.00,12.00,36.85,64.01,34.92,8.75,0.97,-1.49,2.76,,,,91.78,34.00
2022.00,1.00,27.00,13.00,33.87,70.72,37.39,8.45,0.87,-1.46,2.31,,,,12.93,86.00
2022.00,1.00,27.00,14.00,30.90,77.42,36.19,8.14,0.78,-1.42,1.87,,,,2.77,94.02
2022.00,1.00,27.00,15.00,27.93,84.13,31.96,7.83,0.69,-1.39,1.42,,,,2.23,92.20
2022.00,1.00,27.00,16.00,23.93,81.22,29.03,8.34,1.25,-1.30,1.82,,,,1.40,87.92
2022.00,1.00,27.00,17.00,19.94,78.32,34.82,8.84,1.81,-1.22,2.21,,,,1.85,82.62
2022.00,1.00,27.00,18.00,15.95,75.41,32.96,9.34,2.37,-1.13,2.61,,,,1.68,75.67
2022.00,1.00,27.00,19.00,21.98,70.08,34.91,8.90,2.91,-1.18,3.03,,,,1.68,67.35
2022.00,1.00,27.00,20.00,28.01,64.74,36.60,8.46,3.45,-1.24,3.46,,,,2.20,62.27
2022.00,1.00,27.00,21.00,34.04,59.41,24.74,8.02,3.99,-1.29,3.89,,,,6.07,51.77
2022.00,1.00,27.00,22.00,35.22,67.57,29.40,7.87,3.89,-1.67,3.21,,,,7.72,45.78
2022.00,1.00,27.00,23.00,36.41,75.74,33.83,7.71,3.79,-2.06,2.52,,,,10.27,40.98
2022.00,6.00,17.00,0.00,46.50,79.02,28.67,5.97,0.90,-1.49,2.48,,,,40.20,23.90
2022.00,6.00,17.00,1.00,55.32,69.69,30.66,5.28,0.61,-1.29,1.83,,,,26.65,20.90
2022.00,6.00,17.00,2.00,64.14,60.36,31.16,4.58,0.32,-1.09,1.17,,,,29.90,25.85
2022.00,6.00,17.00,3.00,72.96,51.03,32.14,3.89,0.02,-0.89,0.52,,,,25.65,31.48
2022.00,6.00,17.00,4.00,77.93,49.18,27.95,3.69,-0.04,-1.09,0.63,,,,22.73,35.77
2022.00,6.00,17.00,5.00,82.89,47.32,29.55,3.49,-0.11,-1.30,0.75,,,,38.90,36.90
2022.00,6.00,17.00,6.00,87.86,45.47,30.08,3.29,-0.18,-1.51,0.86,,,,61.20,31.00
2022.00,6.00,17.00,7.00,82.16,55.80,29.43,4.30,0.58,-1.46,0.54,,,,81.12,18.95
2022.00,6.00,17.00,8.00,76.46,66.13,31.30,5.31,1.34,-1.42,0.22,,1.37,,96.80,21.32
2022.00,6.00,17.00,9.00,70.76,76.46,31.77,6.31,2.10,-1.37,-0.10,,,,39.55,18.93
2022.00,6.00,17.00,10.00,73.89,74.66,32.44,6.61,2.05,-1.70,0.14,,,,31.75,22.70
2022.00,6.00,17.00,11.00,77.02,72.86,31.61,6.91,2.01,-2.04,0.39,,,,43.17,28.40
2022.00,6.00,17.00,12.00,80.16,71.05,31.09,7.21,1.96,-2.37,0.63,,,,41.58,28.15
2022.00,6.00,17.00,13.00,68.82,89.45,30.55,8.05,1.48,-1.71,0.32,,,,4.30,71.78
2022.00,6.00,17.00,14.00,57.48,107.85,30.39,8.88,0.99,-1.05,0.01,,,,3.30,75.75
2022.00,6.00,17.00,15.00,46.14,126.25,31.11,9.72,0.51,-0.39,-0.31,,,,1.05,71.88
2022.00,6.00,17.00,16.00,73.04,123.38,27.64,10.11,-0.28,0.44,-0.26,,,,3.92,60.65
2022.00,6.00,17.00,17.00,99.94,120.50,28.76,10.51,-1.07,1.27,-0.22,,,,12.53,48.83
2022.00,6.00,17.00,18.00,126.84,117.63,30.01,10.90,-1.87,2.11,-0.17,,,,17.15,44.10
2022.00,6.00,17.00,19.00,124.18,131.22,27.37,10.63,-1.61,2.00,-0.23,,,,12.47,51.10
2022.00,6.00,17.00,20.00,121.51,144.80,27.98,10.36,-1.35,1.89,-0.28,,,,20.10,44.85
2022.00,6.00,17.00,21.00,118.85,158.38,29.14,10.09,-1.10,1.78,-0.34,,,,18.88,36.80
2022.00,6.00,17.00,22.00,107.65,152.90,28.87,10.02,-1.36,1.56,-0.55,,,,22.60,36.58
2022.00,6.00,17.00,23.00,96.46,147.42,30.07,9.94,-1.63,1.33,-0.76,,,,16.75,35.20
2024.00,4.00,21.00,0.00,0.40,77.53,19.13,6.00,2.03,-1.60,1.61,,,,55.38,42.42
2024.00,4.00,21.00,1.00,14.71,61.53,20.57,5.61,2.26,-1.60,2.07,,,,54.27,37.90
2024.00,4.00,21.00,2.00,29.02,45.52,19.54,5.22,2.50,-1.60,2.54,,,,47.08,47.28
2024.00,4.00,21.00,3.00,43.32,29.52,18.14,4.83,2.73,-1.60,3.01,,,,71.62,45.30
2024.00,4.00,21.00,4.00,49.91,25.93,16.82,5.10,3.10,-1.62,2.73,,,,117.10,39.90
2024.00,4.00,21.00,5.00,56.50,22.34,18.19,5.38,3.48,-1.64,2.46,,,,142.15,29.25
2024.00,4.00,21.00,6.00,63.09,18.75,19.01,5.65,3.86,-1.67,2.19,,,,149.65,22.92
2024.00,4.00,21.00,7.00,52.06,24.34,17.22,5.33,3.53,-1.33,1.84,0.71,1.04,0.68,148.30,22.60
2024.00,4.00,21.00,8.00,41.03,29.94,15.98,5.01,3.21,-1.00,1.49,,,,132.95,18.98
