year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2022.00,8.00,17.00,22.00,201.21,12.05,28.03,16.96,-0.42,0.85,-0.50,,,
2022.00,8.00,17.00,23.00,214.56,11.52,28.08,17.12,-0.39,0.08,-0.82,,,
2019.00,8.00,28.00,0.00,0.00,132.02,19.61,22.57,-1.27,-2.27,0.23,,,
2019.00,8.00,28.00,1.00,5.30,110.13,20.85,22.43,-0.71,-2.37,0.44,,,
2019.00,8.00,28.00,2.00,10.59,88.24,19.37,22.28,-0.15,-2.46,0.66,,,
2019.00,8.00,28.00,3.00,15.89,66.35,19.70,22.13,0.40,-2.55,0.87,,,
2019.00,8.00,28.00,4.00,22.25,58.77,22.77,21.37,0.81,-2.13,1.01,,,
2019.00,8.00,28.00,5.00,28.60,51.19,21.87,20.60,1.21,-1.72,1.16,,,
2019.00,8.00,28.00,6.00,34.96,43.61,22.37,19.83,1.62,-1.30,1.30,,,
2019.00,8.00,28.00,7.00,23.36,57.26,21.19,20.54,1.43,-1.38,1.09,,,
2019.00,8.00,28.00,8.00,11.75,70.92,20.46,21.25,1.24,-1.45,0.88,0.36,1.95,0.19
2019.00,8.00,28.00,9.00,0.15,84.57,19.00,21.96,1.05,-1.53,0.67,,,
2019.00,8.00,28.00,10.00,0.14,85.66,18.41,22.02,1.05,-1.55,0.01,,,
2019.00,8.00,28.00,11.00,0.13,86.75,18.10,22.09,1.04,-1.58,-0.65,,,
2019.00,8.00,28.00,12.00,0.12,87.84,20.43,22.16,1.04,-1.60,-1.31,,,
2019.00,8.00,28.00,13.00,3.79,83.30,21.02,22.09,0.83,-1.60,-0.33,,,
2019.00,8.00,28.00,14.00,7.47,78.76,20.68,22.02,0.63,-1.59,0.65,,,
2019.00,8.00,28.00,15.00,11.15,74.22,22.13,21.96,0.42,-1.59,1.63,,,
2019.00,8.00,28.00,16.00,8.02,75.44,19.19,21.92,-0.33,-1.01,0.77,,,
2019.00,8.00,28.00,17.00,4.89,76.67,19.91,21.89,-1.08,-0.43,-0.10,,,
2019.00,8.00,28.00,18.00,1.76,77.90,21.01,21.85,-1.83,0.14,-0.97,,,
2019.00,8.00,28.00,19.00,8.76,69.72,22.46,21.86,-1.73,0.02,-0.73,,,
2019.00,8.00,28.00,20.00,15.76,61.54,22.25,21.87,-1.63,-0.09,-0.50,,,
2019.00,8.00,28.00,21.00,22.76,53.36,23.94,21.87,-1.53,-0.21,-0.26,,,
2019.00,8.00,28.00,22.00,17.52,64.73,27.28,21.73,-0.91,-0.60,0.39,,,
2019.00,8.00,28.00,23.00,12.29,76.10,26.85,21.59,-0.29,-0.99,1.04,,,
2022.00,9.00,29.00,0.00,38.85,137.73,28.16,17.17,-1.97,1.16,2.13,,,
2022.00,9.00,29.00,1.00,40.41,147.86,29.47,16.53,-2.25,1.15,2.02,,,
2022.00,9.00,29.00,2.00,41.97,157.99,31.39,15.89,-2.52,1.13,1.92,,,
2022.00,9.00,29.00,3.00,43.53,168.12,34.02,15.26,-2.79,1.11,1.81,,,
2022.00,9.00,29.00,4.00,38.80,155.75,32.07,15.79,-2.07,0.48,1.55,,,
2022.00,9.00,29.00,5.00,34.07,143.39,32.79,16.32,-1.34,-0.16,1.28,,,
2022.00,9.00,29.00,6.00,29.34,131.02,30.89,16.85,-0.61,-0.79,1.01,,,
2022.00,9.00,29.00,7.00,37.41,137.20,31.00,16.30,-1.20,-0.22,1.06,,,
2022.00,9.00,29.00,8.00,45.47,143.38,32.40,15.75,-1.78,0.35,1.10,,,
2022.00,9.00,29.00,9.00,53.54,149.56,31.66,15.20,-2.37,0.91,1.15,0.38,1.69,0.22
2022.00,9.00,29.00,10.00,48.62,133.12,32.32,15.67,-2.39,0.83,1.51,,,
2022.00,9.00,29.00,11.00,43.69,116.69,33.34,16.15,-2.42,0.74,1.88,,,
2022.00,9.00,29.00,12.00,38.77,100.25,34.07,16.63,-2.44,0.66,2.24,,,
2022.00,9.00,29.00,13.00,42.47,115.54,34.90,16.74,-2.71,0.77,2.32,,,
2022.00,9.00,29.00,14.00,46.17,130.83,34.60,16.85,-2.97,0.88,2.39,,,
2022.00,9.00,29.00,15.00,49.88,146.12,33.70,16.96,-3.23,0.99,2.47,,,
2022.00,9.00,29.00,16.00,44.07,151.72,36.09,16.74,-2.73,1.06,2.47,,,
2022.00,9.00,29.00,17.00,38.27,157.32,36.41,16.51,-2.23,1.12,2.47,,,
2022.00,9.00,29.00,18.00,32.47,162.92,36.78,16.29,-1.73,1.18,2.47,,,
2022.00,9.00,29.00,19.00,33.38,159.77,36.95,16.54,-1.05,0.37,1.98,,,
2022.00,9.00,29.00,20.00,34.29,156.62,33.16,16.78,-0.37,-0.43,1.49,,,
2022.00,9.00,29.00,21.00,35.20,153.46,36.96,17.03,0.30,-1.24,1.00,,,
2022.00,9.00,29.00,22.00,34.79,142.92,35.65,16.57,0.82,-0.65,1.26,,,
2022.00,9.00,29.00,23.00,34.39,132.38,32.79,16.11,1.33,-0.06,1.53,,,
2023.00,12.00,15.00,0.00,46.08,46.70,26.42,9.48,-2.65,-0.98,-1.89,,,
2023.00,12.00,15.00,1.00,30.73,79.62,27.38,9.34,-1.55,-1.26,-1.49,,,
2023.00,12.00,15.00,2.00,15.39,112.53,28.86,9.20,-0.44,-1.53,-1.09,,,
2023.00,12.00,15.00,3.00,0.04,145.45,29.83,9.06,0.66,-1.81,-0.69,,,
2023.00,12.00,15.00,4.00,0.09,143.41,29.61,9.29,0.57,-1.78,-1.06,,,
2023.00,12.00,15.00,5.00,0.14,141.36,29.30,9.52,0.47,-1.74,-1.42,,,
2023.00,12.00,15.00,6.00,0.19,139.32,29.39,9.74,0.38,-1.70,-1.79,,,
2023.00,12.00,15.00,7.00,0.60,133.80,27.54,9.51,0.56,-1.73,-1.41,0.73,1.91,0.38
2023.00,12.00,15.00,8.00,1.02,128.27,27.51,9.28,0.74,-1.77,-1.04,,,
2023.00,12.00,15.00,9.00,1.44,122.75,27.68,9.04,0.92,-1.80,-0.67,0.41,0.53,0.79
2023.00,12.00,15.00,10.00,1.42,136.52,28.45,9.11,-0.00,-1.03,-0.89,,,
2023.00,12.00,15.00,11.00,1.41,150.29,26.08,9.18,-0.92,-0.27,-1.11,,,
2023.00,12.00,15.00,12.00,1.40,164.06,26.43,9.25,-1.85,0.50,-1.33,,,
2023.00,12.00,15.00,13.00,0.94,171.24,26.08,9.23,-1.66,0.87,-1.29,,,
2023.00,12.00,15.00,14.00,0.48,178.42,25.06,9.22,-1.47,1.24,-1.25,,,
2023.00,12.00,15.00,15.00,0.02,185.60,27.19,9.20,-1.28,1.61,-1.21,,,
2023.00,12.00,15.00,16.00,10.17,150.88,28.18,9.35,-1.81,1.30,-1.40,,,
2023.00,12.00,15.00,17.00,20.32,116.16,29.16,9.51,-2.35,1.00,-1.59,,,
2023.00,12.00,15.00,18.00,30.47,81.44,28.54,9.66,-2.89,0.69,-1.78,,,
2023.00,12.00,15.00,19.00,34.48,77.28,28.96,10.01,-3.06,1.06,-1.72,,,
2023.00,12.00,15.00,20.00,38.49,73.12,28.81,10.36,-3.23,1.42,-1.67,,,
2023.00,12.00,15.00,21.00,42.50,68.96,29.30,10.71,-3.40,1.79,-1.61,,,
2023.00,12.00,15.00,22.00,28.38,77.71,28.10,10.93,-2.83,1.48,-1.52,,,
2023.00,12.00,15.00,23.00,14.25,86.47,28.57,11.15,-2.27,1.16,-1.43,,,
2020.00,3.00,17.00,0.00,10.24,78.53,27.33,7.01,0.35,-1.60,2.21,,,
2020.00,3.00,17.00,1.00,10.98,71.12,25.37,7.60,-0.52,-0.35,1.88,,,
2020.00,3.00,17.00,2.00,11.72,63.71,27.21,8.19,-1.38,0.89,1.54,,,
2020.00,3.00,17.00,3.00,12.46,56.30,27.40,8.78,-2.24,2.14,1.21,,,
2020.00,3.00,17.00,4.00,9.74,95.79,26.87,8.64,-2.89,1.69,1.74,,,
2020.00,3.00,17.00,5.00,7.01,135.27,28.70,8.50,-3.55,1.25,2.27,,,
2020.00,3.00,17.00,6.00,4.29,174.75,28.98,8.37,-4.20,0.80,2.81,,,
2020.00,3.00,17.00,7.00,4.28,143.65,29.00,7.89,-3.83,1.01,2.43,,,
2020.00,3.00,17.00,8.00,4.26,112.55,30.15,7.41,-3.46,1.21,2.06,0.23,2.00,0.12
2020.00,3.00,17.00,9.00,4.25,81.45,29.76,6.93,-3.09,1.41,1.69,,,
2020.00,3.00,17.00,10.00,8.28,76.62,28.77,6.97,-2.76,-0.01,2.08,,,
2020.00,3.00,17.00,11.00,12.31,71.78,28.25,7.01,-2.43,-1.43,2.47,,,
2020.00,3.00,17.00,12.00,16.35,66.95,29.61,7.04,-2.10,-2.85,2.87,,,
2020.00,3.00,17.00,13.00,12.01,134.21,29.75,7.11,-2.14,-2.24,2.66,,,
2020.00,3.00,17.00,14.00,7.66,201.48,29.31,7.17,-2.18,-1.64,2.46,,,
2020.00,3.00,17.00,15.00,3.32,268.75,29.55,7.23,-2.22,-1.03,2.26,,,
2020.00,3.00,17.00,16.00,3.73,226.10,29.75,7.10,-0.92,-1.30,2.43,,,
2020.00,3.00,17.00,17.00,4.14,183.45,29.52,6.96,0.38,-1.57,2.60,,,
2020.00,3.00,17.00,18.00,4.54,140.81,29.93,6.83,1.68,-1.84,2.77,,,
2020.00,3.00,17.00,19.00,12.77,107.18,31.10,6.48,1.85,-1.95,2.28,,,
2020.00,3.00,17.00,20.00,21.01,73.54,30.48,6.13,2.02,-2.05,1.78,,,
2020.00,3.00,17.00,21.00,29.24,39.91,30.11,5.78,2.19,-2.16,1.29,,,
2020.00,3.00,17.00,22.00,32.81,40.01,27.99,5.70,2.22,-1.97,1.60,,,
2020.00,3.00,17.00,23.00,36.38,40.10,26.50,5.62,2.24,-1.77,1.91,,,
2023.00,8.00,21.00,0.00,0.00,85.17,19.61,20.31,-0.91,1.33,0.50,,,
2023.00,8.00,21.00,1.00,0.68,81.16,19.76,20.30,-0.92,0.50,0.44,,,
2023.00,8.00,21.00,2.00,1.36,77.16,19.99,20.29,-0.92,-0.32,0.37,,,
2023.00,8.00,21.00,3.00,2.04,73.15,18.99,20.28,-0.93,-1.15,0.31,,,
2023.00,8.00,21.00,4.00,2.70,68.21,17.65,20.35,-1.81,-1.08,0.05,,,
2023.00,8.00,21.00,5.00,3.35,63.26,20.45,20.42,-2.69,-1.00,-0.21,,,
2023.00,8.00,21.00,6.00,4.01,58.31,19.54,20.49,-3.56,-0.93,-0.48,,,
2023.00,8.00,21.00,7.00,2.68,72.18,20.30,20.78,-3.71,-0.07,-0.31,,,
2023.00,8.00,21.00,8.00,1.36,86.05,18.85,21.06,-3.86,0.78,-0.15,,,
2023.00,8.00,21.00,9.00,0.03,99.92,18.45,21.34,-4.01,1.64,0.01,,,
2023.00,8.00,21.00,10.00,0.19,110.61,19.21,21.39,-4.46,1.82,1.05,,,
2023.00,8.00,21.00,11.00,0.35,121.29,20.02,21.45,-4.90,2.00,2.09,,,
2023.00,8.00,21.00,12.00,0.51,131.98,19.21,21.50,-5.35,2.19,3.13,,,
2023.00,8.00,21.00,13.00,0.88,116.06,16.30,21.21,-3.85,2.03,2.44,,,
2023.00,8.00,21.00,14.00,1.24,100.15,16.22,20.92,-2.35,1.87,1.74,,,
2023.00,8.00,21.00,15.00,1.61,84.23,18.18,20.63,-0.85,1.72,1.04,,,
2023.00,8.00,21.00,16.00,1.08,93.38,18.74,20.91,-0.94,1.00,1.05,,,
2023.00,8.00,21.00,17.00,0.55,102.54,19.30,21.19,-1.04,0.27,1.06,,,
2023.00,8.00,21.00,18.00,0.02,111.69,16.95,21.47,-1.13,-0.45,1.07,,,
2023.00,8.00,21.00,19.00,0.03,125.21,16.38,21.81,-1.56,-0.61,1.12,,,
2023.00,8.00,21.00,20.00,0.04,138.73,15.54,22.15,-2.00,-0.77,1.17,,,
2023.00,8.00,21.00,21.00,0.05,152.26,15.40,22.49,-2.43,-0.93,1.22,,,
2023.00,8.00,21.00,22.00,1.84,131.99,15.14,22.30,-3.49,0.42,0.87,,,
2023.00,8.00,21.00,23.00,3.62,111.73,14.81,22.10,-4.54,1.77,0.52,,,
2021.00,9.00,16.00,0.00,176.55,30.67,30.69,6.42,3.92,-1.81,1.16,,,
2021.00,9.00,16.00,1.00,153.62,26.29,31.22,6.72,3.93,-1.97,0.47,,,
2021.00,9.00,16.00,2.00,130.69,21.90,30.30,7.03,3.94,-2.13,-0.21,,,
2021.00,9.00,16.00,3.00,107.76,17.52,27.54,7.33,3.95,-2.29,-0.90,,,
2021.00,9.00,16.00,4.00,100.10,19.88,30.51,7.36,3.84,-2.33,-0.04,,,
2021.00,9.00,16.00,5.00,92.44,22.24,30.90,7.39,3.72,-2.38,0.82,,,
2021.00,9.00,16.00,6.00,84.78,24.60,32.61,7.41,3.60,-2.42,1.69,,,
2021.00,9.00,16.00,7.00,96.91,25.54,31.06,7.08,3.45,-2.06,0.97,,,
2021.00,9.00,16.00,8.00,109.05,26.47,29.64,6.75,3.29,-1.70,0.25,,,
2021.00,9.00,16.00,9.00,121.19,27.40,30.67,6.42,3.14,-1.34,-0.47,,,
2021.00,9.00,16.00,10.00,139.56,34.55,32.76,6.79,3.03,-1.27,-0.48,,,
2021.00,9.00,16.00,11.00,157.93,41.71,31.59,7.17,2.91,-1.20,-0.49,,,
2021.00,9.00,16.00,12.00,176.31,48.86,33.24,7.54,2.80,-1.13,-0.50,,,
2021.00,9.00,16.00,13.00,178.66,48.18,34.32,7.79,3.00,-1.23,-0.67,,,
2021.00,9.00,16.00,14.00,181.02,47.50,34.39,8.04,3.19,-1.32,-0.85,,,
2021.00,9.00,16.00,15.00,183.38,46.81,32.81,8.29,3.39,-1.42,-1.02,,,
2021.00,9.00,16.00,16.00,179.37,46.48,32.87,8.81,4.42,-2.03,-1.06,,,
2021.00,9.00,16.00,17.00,175.35,46.14,32.58,9.32,5.44,-2.63,-1.09,,,
2021.00,9.00,16.00,18.00,171.34,45.81,31.50,9.83,6.46,-3.24,-1.12,,,
2021.00,9.00,16.00,19.00,143.75,39.41,31.67,9.16,4.17,-2.30,-0.33,,,
2021.00,9.00,16.00,20.00,116.16,33.02,29.25,8.49,1.87,-1.36,0.45,,,
2021.00,9.00,16.00,21.00,88.57,26.63,30.95,7.83,-0.42,-0.41,1.24,,,
2021.00,9.00,16.00,22.00,109.90,23.40,32.83,7.49,-0.86,0.38,0.82,,,
2021.00,9.00,16.00,23.00,131.23,20.18,32.03,7.15,-1.30,1.17,0.39,,,
2023.00,1.00,15.00,0.00,4.71,114.49,28.17,14.99,1.68,-0.86,0.14,,,
2023.00,1.00,15.00,1.00,3.48,111.12,27.62,14.53,0.52,-0.52,0.06,,,
2023.00,1.00,15.00,2.00,2.26,107.75,30.49,14.06,-0.65,-0.17,-0.03,,,
2023.00,1.00,15.00,3.00,1.03,104.38,33.67,13.59,-1.81,0.17,-0.11,,,
2023.00,1.00,15.00,4.00,2.21,107.93,33.46,13.08,-1.98,0.30,-0.46,,,
2023.00,1.00,15.00,5.00,3.38,111.49,32.87,12.57,-2.16,0.42,-0.82,,,
2023.00,1.00,15.00,6.00,4.55,115.04,32.44,12.06,-2.33,0.55,-1.18,,,
2023.00,1.00,15.00,7.00,3.03,128.49,30.49,12.26,-0.92,-0.23,-1.36,,,
2023.00,1.00,15.00,8.00,1.52,141.94,28.05,12.46,0.48,-1.01,-1.54,0.55,0.94,0.58
2023.00,1.00,15.00,9.00,0.00,155.39,29.48,12.65,1.89,-1.79,-1.73,,,
2023.00,1.00,15.00,10.00,2.11,164.43,30.51,12.73,1.47,-1.67,-2.01,,,
2023.00,1.00,15.00,11.00,4.23,173.46,29.28,12.80,1.06,-1.55,-2.30,,,
2023.00,1.00,15.00,12.00,6.34,182.50,29.60,12.87,0.65,-1.43,-2.58,,,
2023.00,1.00,15.00,13.00,4.24,177.73,27.62,12.76,-0.41,-0.93,-2.09,,,
2023.00,1.00,15.00,14.00,2.14,172.95,29.71,12.64,-1.47,-0.42,-1.59,,,
2023.00,1.00,15.00,15.00,0.04,168.18,31.20,12.53,-2.52,0.09,-1.10,,,
2023.00,1.00,15.00,16.00,0.11,166.77,29.29,12.26,-2.48,-0.00,-1.29,,,
2023.00,1.00,15.00,17.00,0.18,165.36,26.50,11.98,-2.44,-0.09,-1.48,,,
2023.00,1.00,15.00,18.00,0.26,163.95,25.57,11.71,-2.41,-0.18,-1.68,,,
2023.00,1.00,15.00,19.00,11.31,142.43,27.11,12.20,-2.21,0.21,-1.35,,,
2023.00,1.00,15.00,20.00,22.37,120.90,27.29,12.68,-2.01,0.61,-1.03,,,
2023.00,1.00,15.00,21.00,33.43,99.38,27.98,13.17,-1.81,1.00,-0.71,,,
2023.00,1.00,15.00,22.00,22.30,115.02,28.18,13.29,-0.48,0.79,-0.49,,,
2023.00,1.00,15.00,23.00,11.18,130.67,29.22,13.42,0.85,0.57,-0.27,,,
2022.00,11.00,7.00,0.00,32.13,84.41,11.80,4.93,1.99,-2.03,2.13,,,
2022.00,11.00,7.00,1.00,32.30,80.33,11.08,4.95,1.63,-2.07,2.35,,,
2022.00,11.00,7.00,2.00,32.47,76.24,9.61,4.98,1.27,-2.11,2.58,,,
2022.00,11.00,7.00,3.00,32.64,72.16,10.64,5.00,0.91,-2.15,2.81,,,
2022.00,11.00,7.00,4.00,38.35,66.30,13.54,5.01,1.34,-1.69,2.57,,,
2022.00,11.00,7.00,5.00,44.05,60.44,11.64,5.02,1.76,-1.22,2.32,,,
2022.00,11.00,7.00,6.00,49.76,54.59,11.35,5.03,2.19,-0.76,2.08,,,
2022.00,11.00,7.00,7.00,50.75,55.90,9.44,5.23,1.47,-1.63,2.11,,,
2022.00,11.00,7.00,8.00,51.74,57.22,8.54,5.43,0.75,-2.49,2.14,0.45,1.33,0.34
2022.00,11.00,7.00,9.00,52.73,58.54,8.13,5.62,0.04,-3.36,2.17,,,
2022.00,11.00,7.00,10.00,62.57,48.01,8.54,5.51,-0.37,-1.88,1.94,,,
2022.00,11.00,7.00,11.00,72.42,37.48,6.38,5.40,-0.78,-0.41,1.71,,,
2022.00,11.00,7.00,12.00,82.26,26.96,6.99,5.29,-1.18,1.07,1.48,,,
2022.00,11.00,7.00,13.00,76.46,32.27,6.12,5.63,-0.90,0.75,1.37,,,
2022.00,11.00,7.00,14.00,70.66,37.59,6.58,5.98,-0.62,0.44,1.26,,,
2022.00,11.00,7.00,15.00,64.86,42.91,5.46,6.32,-0.33,0.13,1.16,,,
2022.00,11.00,7.00,16.00,65.99,40.31,9.23,6.13,0.37,0.79,1.25,,,
2022.00,11.00,7.00,17.00,67.13,37.71,12.15,5.95,1.08,1.46,1.34,,,
2022.00,11.00,7.00,18.00,68.26,35.11,13.55,5.76,1.79,2.13,1.44,,,
2022.00,11.00,7.00,19.00,54.52,51.71,10.88,5.79,0.50,1.73,1.44,,,
2022.00,11.00,7.00,20.00,40.79,68.31,13.95,5.81,-0.79,1.33,1.45,,,
2022.00,11.00,7.00,21.00,27.05,84.91,12.39,5.84,-2.07,0.93,1.46,,,
2022.00,11.00,7.00,22.00,32.81,77.20,13.71,6.31,-1.35,0.34,1.54,,,
2022.00,11.00,7.00,23.00,38.57,69.50,12.04,6.79,-0.63,-0.25,1.63,,,
2020.00,6.00,18.00,0.00,14.79,69.14,31.32,5.98,0.53,2.00,2.13,,,
2020.00,6.00,18.00,1.00,27.00,59.99,30.94,6.18,0.95,1.23,1.94,,,
2020.00,6.00,18.00,2.00,39.21,50.84,30.92,6.38,1.38,0.45,1.75,,,
2020.00,6.00,18.00,3.00,51.41,41.69,29.59,6.58,1.81,-0.33,1.55,,,
2020.00,6.00,18.00,4.00,37.55,79.08,29.88,6.74,2.40,-0.42,2.04,,,
2020.00,6.00,18.00,5.00,23.68,116.47,30.52,6.91,2.99,-0.50,2.53,,,
2020.00,6.00,18.00,6.00,9.81,153.85,30.01,7.07,3.58,-0.59,3.03,,,
2020.00,6.00,18.00,7.00,7.00,153.38,29.77,7.13,3.56,-0.13,2.33,0.36,1.15,0.31
2020.00,6.00,18.00,8.00,4.19,152.91,27.46,7.19,3.54,0.33,1.63,,,
2020.00,6.00,18.00,9.00,1.38,152.44,27.45,7.25,3.52,0.80,0.93,0.43,2.67,0.16
2020.00,6.00,18.00,10.00,12.91,120.50,27.42,7.13,2.70,0.80,1.30,,,
2020.00,6.00,18.00,11.00,24.43,88.56,29.13,7.02,1.88,0.81,1.66,,,
2020.00,6.00,18.00,12.00,35.95,56.62,29.56,6.91,1.06,0.82,2.03,,,
2020.00,6.00,18.00,13.00,47.09,53.81,28.74,7.11,1.51,0.37,1.45,,,
2020.00,6.00,18.00,14.00,58.22,51.01,28.31,7.30,1.95,-0.08,0.88,,,
2020.00,6.00,18.00,15.00,69.36,48.20,25.21,7.50,2.40,-0.53,0.31,,,
2020.00,6.00,18.00,16.00,54.76,43.52,26.86,7.71,1.93,-0.53,1.25,,,
2020.00,6.00,18.00,17.00,40.15,38.85,26.50,7.91,1.47,-0.53,2.19,,,
2020.00,6.00,18.00,18.00,25.55,34.17,27.25,8.12,1.00,-0.52,3.14,,,
2020.00,6.00,18.00,19.00,30.18,36.52,28.08,7.73,0.35,-0.24,2.65,,,
2020.00,6.00,18.00,20.00,34.81,38.86,27.56,7.34,-0.30,0.04,2.16,,,
2020.00,6.00,18.00,21.00,39.44,41.21,27.22,6.94,-0.95,0.32,1.68,,,
2020.00,6.00,18.00,22.00,27.32,75.49,27.38,6.82,0.25,-0.08,1.73,,,
2020.00,6.00,18.00,23.00,15.19,109.78,27.93,6.70,1.45,-0.47,1.79,,,
2020.00,5.00,8.00,0.00,26.31,99.58,5.65,8.63,-1.45,-0.44,1.76,,,
2020.00,5.00,8.00,1.00,31.87,78.55,5.29,8.99,-1.58,0.34,1.84,,,
2020.00,5.00,8.00,2.00,37.43,57.53,5.47,9.36,-1.71,1.13,1.91,,,
2020.00,5.00,8.00,3.00,42.99,36.50,5.77,9.73,-1.84,1.91,1.99,,,
2020.00,5.00,8.00,4.00,35.22,44.08,10.23,9.98,-2.01,2.44,1.73,,,
2020.00,5.00,8.00,5.00,27.44,51.67,13.28,10.23,-2.17,2.96,1.47,,,
2020.00,5.00,8.00,6.00,19.67,59.26,13.41,10.48,-2.33,3.48,1.21,,,
2020.00,5.00,8.00,7.00,18.74,77.21,13.54,10.55,-1.91,2.44,1.35,,,
2020.00,5.00,8.00,8.00,17.81,95.17,12.61,10.62,-1.49,1.40,1.49,0.42,1.89,0.22
2020.00,5.00,8.00,9.00,16.89,113.13,13.65,10.69,-1.07,0.36,1.64,,,
2020.00,5.00,8.00,10.00,16.78,116.09,13.40,10.83,-1.26,0.74,1.48,,,
2020.00,5.00,8.00,11.00,16.67,119.05,13.34,10.97,-1.45,1.12,1.32,,,
2020.00,5.00,8.00,12.00,16.56,122.01,10.31,11.11,-1.65,1.50,1.16,,,
2020.00,5.00,8.00,13.00,17.62,105.79,10.54,10.65,-2.29,1.69,1.37,,,
2020.00,5.00,8.00,14.00,18.68,89.58,10.46,10.18,-2.93,1.89,1.58,,,
2020.00,5.00,8.00,15.00,19.74,73.36,12.09,9.72,-3.56,2.08,1.80,,,
2020.00,5.00,8.00,16.00,20.00,79.89,15.16,10.11,-3.56,2.07,1.83,,,
2020.00,5.00,8.00,17.00,20.27,86.42,13.76,10.50,-3.56,2.07,1.87,,,
2020.00,5.00,8.00,18.00,20.53,92.95,12.98,10.89,-3.56,2.06,1.91,,,
2020.00,5.00,8.00,19.00,26.83,79.90,11.92,10.36,-2.92,1.54,1.60,,,
2020.00,5.00,8.00,20.00,33.13,66.85,13.60,9.83,-2.29,1.02,1.30,,,
2020.00,5.00,8.00,21.00,39.43,53.79,13.47,9.31,-1.66,0.50,1.00,,,
2020.00,5.00,8.00,22.00,38.89,57.15,10.80,9.61,-1.56,0.21,1.20,,,
2020.00,5.00,8.00,23.00,38.35,60.51,11.34,9.91,-1.46,-0.08,1.40,,,
2024.00,5.00,27.00,0.00,26.37,49.39,18.19,18.95,-0.71,-0.60,-1.37,,,
2024.00,5.00,27.00,1.00,30.11,41.82,19.99,18.00,-0.17,-0.88,-1.04,,,
2024.00,5.00,27.00,2.00,33.84,34.26,19.70,17.05,0.36,-1.16,-0.71,,,
2024.00,5.00,27.00,3.00,37.58,26.69,21.39,16.10,0.90,-1.44,-0.38,,,
2024.00,5.00,27.00,4.00,42.87,24.62,20.01,15.44,1.19,-1.31,-0.27,,,
2024.00,5.00,27.00,5.00,48.15,22.54,20.33,14.78,1.48,-1.18,-0.15,,,
2024.00,5.00,27.00,6.00,53.43,20.46,19.64,14.11,1.77,-1.05,-0.03,,,
2024.00,5.00,27.00,7.00,50.81,21.89,20.25,13.65,1.56,-1.20,0.05,,,
2024.00,5.00,27.00,8.00,48.18,23.31,19.93,13.19,1.35,-1.34,0.13,0.62,2.25,0.28
2024.00,5.00,27.00,9.00,45.56,24.73,20.44,12.72,1.13,-1.48,0.21,,,
2024.00,5.00,27.00,10.00,34.94,39.87,17.44,13.60,0.80,-1.44,-0.27,,,
2024.00,5.00,27.00,11.00,24.32,55.00,19.19,14.49,0.47,-1.39,-0.75,,,
2024.00,5.00,27.00,12.00,13.71,70.14,21.14,15.37,0.14,-1.34,-1.22,,,
2024.00,5.00,27.00,13.00,29.00,51.74,19.95,14.22,0.48,-1.65,-1.17,,,
2024.00,5.00,27.00,14.00,44.28,33.34,17.51,13.08,0.81,-1.96,-1.12,,,
2024.00,5.00,27.00,15.00,59.57,14.94,21.61,11.93,1.15,-2.27,-1.07,,,
2024.00,5.00,27.00,16.00,60.38,15.21,19.99,11.07,0.98,-2.27,-0.78,,,
2024.00,5.00,27.00,17.00,61.20,15.48,20.76,10.20,0.82,-2.28,-0.49,,,
2024.00,5.00,27.00,18.00,62.01,15.75,18.30,9.34,0.65,-2.28,-0.20,,,
2024.00,5.00,27.00,19.00,61.83,16.47,19.84,8.87,0.90,-2.18,-0.24,,,
2024.00,5.00,27.00,20.00,61.65,17.19,17.47,8.40,1.15,-2.07,-0.29,,,
2024.00,5.00,27.00,21.00,61.47,17.91,19.01,7.92,1.40,-1.96,-0.34,,,
2024.00,5.00,27.00,22.00,61.87,17.44,19.47,8.60,1.64,-1.89,-0.61,,,
2024.00,5.00,27.00,23.00,62.26,16.97,19.06,9.28,1.88,-1.82,-0.88,,,
2023.00,2.00,9.00,0.00,70.54,86.60,13.62,10.38,1.58,-2.24,3.41,,,
2023.00,2.00,9.00,1.00,64.48,76.28,13.73,11.56,1.40,-2.33,2.86,,,
2023.00,2.00,9.00,2.00,58.41,65.97,13.58,12.74,1.22,-2.42,2.31,,,
2023.00,2.00,9.00,3.00,52.35,55.65,14.72,13.91,1.03,-2.51,1.77,,,
2023.00,2.00,9.00,4.00,48.11,61.57,16.11,13.57,1.04,-2.36,1.72,,,
2023.00,2.00,9.00,5.00,43.87,67.49,17.02,13.22,1.05,-2.21,1.68,,,
2023.00,2.00,9.00,6.00,39.63,73.41,19.31,12.88,1.05,-2.06,1.63,,,
2023.00,2.00,9.00,7.00,38.15,86.18,18.18,13.23,0.58,-2.08,1.51,,,
2023.00,2.00,9.00,8.00,36.68,98.96,19.44,13.58,0.10,-2.11,1.39,,,
2023.00,2.00,9.00,9.00,35.21,111.74,19.85,13.93,-0.37,-2.13,1.27,2.10,1.28,1.64
2023.00,2.00,9.00,10.00,32.76,125.05,20.43,13.37,0.52,-1.36,1.43,,,
2023.00,2.00,9.00,11.00,30.32,138.36,18.68,12.81,1.42,-0.59,1.59,,,
2023.00,2.00,9.00,12.00,27.87,151.67,16.91,12.24,2.31,0.18,1.75,,,
