year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2022.00,6.00,2.00,3.00,38.85,148.14,28.26,12.52,1.70,-1.41,-1.16,,,
2022.00,6.00,2.00,4.00,56.29,151.47,29.77,12.58,1.75,-1.49,-0.61,,,
2022.00,6.00,2.00,5.00,73.72,154.80,28.71,12.65,1.79,-1.57,-0.05,,,
2022.00,6.00,2.00,6.00,91.15,158.13,27.75,12.72,1.83,-1.64,0.50,,,
2022.00,6.00,2.00,7.00,79.58,150.24,29.67,12.42,1.04,-1.69,0.10,1.12,3.36,0.33
2022.00,6.00,2.00,8.00,68.01,142.36,29.19,12.12,0.24,-1.73,-0.30,,,
2022.00,6.00,2.00,9.00,56.44,134.47,28.42,11.83,-0.56,-1.77,-0.71,,,
2022.00,6.00,2.00,10.00,52.81,134.06,29.14,11.27,-0.78,-1.78,-0.23,,,
2022.00,6.00,2.00,11.00,49.19,133.66,29.98,10.71,-1.00,-1.79,0.24,,,
2022.00,6.00,2.00,12.00,45.57,133.25,29.25,10.15,-1.22,-1.80,0.71,,,
2022.00,6.00,2.00,13.00,37.30,122.65,28.22,10.97,-1.02,-1.76,-0.36,,,
2022.00,6.00,2.00,14.00,29.04,112.04,28.65,11.79,-0.81,-1.72,-1.43,,,
2022.00,6.00,2.00,15.00,20.77,101.44,28.23,12.61,-0.60,-1.68,-2.49,,,
2022.00,6.00,2.00,16.00,23.60,100.14,26.74,12.77,0.15,-1.68,-1.32,,,
2022.00,6.00,2.00,17.00,26.42,98.85,25.98,12.94,0.90,-1.68,-0.15,,,
2022.00,6.00,2.00,18.00,29.24,97.55,27.85,13.11,1.65,-1.68,1.02,,,
2022.00,6.00,2.00,19.00,24.91,108.98,28.59,12.78,1.60,-1.59,0.77,,,
2022.00,6.00,2.00,20.00,20.57,120.41,29.17,12.45,1.54,-1.50,0.52,,,
2022.00,6.00,2.00,21.00,16.23,131.83,29.90,12.12,1.49,-1.41,0.26,,,
2022.00,6.00,2.00,22.00,33.48,143.96,27.47,11.88,1.09,-1.29,0.33,,,
2022.00,6.00,2.00,23.00,50.72,156.09,29.50,11.64,0.69,-1.16,0.40,,,
2023.00,8.00,22.00,0.00,0.30,98.45,15.52,22.12,-5.25,3.59,0.24,,,
2023.00,8.00,22.00,1.00,0.37,101.94,15.30,21.75,-3.27,3.18,0.65,,,
2023.00,8.00,22.00,2.00,0.45,105.42,15.70,21.38,-1.29,2.77,1.06,,,
2023.00,8.00,22.00,3.00,0.53,108.91,18.39,21.01,0.68,2.36,1.47,,,
2023.00,8.00,22.00,4.00,0.35,99.75,15.71,21.14,1.25,1.74,1.27,,,
2023.00,8.00,22.00,5.00,0.18,90.60,15.88,21.26,1.82,1.11,1.07,,,
2023.00,8.00,22.00,6.00,0.01,81.45,13.35,21.38,2.39,0.49,0.87,,,
2023.00,8.00,22.00,7.00,15.33,67.98,14.05,20.90,2.07,0.43,0.07,,,
2023.00,8.00,22.00,8.00,30.65,54.51,13.55,20.42,1.75,0.37,-0.73,,,
2023.00,8.00,22.00,9.00,45.98,41.04,14.16,19.94,1.43,0.32,-1.52,,,
2023.00,8.00,22.00,10.00,46.04,38.11,17.81,19.33,1.30,0.08,-1.36,,,
2023.00,8.00,22.00,11.00,46.10,35.19,15.87,18.72,1.17,-0.16,-1.19,,,
2023.00,8.00,22.00,12.00,46.16,32.27,14.85,18.11,1.03,-0.40,-1.03,,,
2023.00,8.00,22.00,13.00,46.94,31.59,15.96,18.81,1.25,-0.71,-0.37,,,
2023.00,8.00,22.00,14.00,47.71,30.91,16.46,19.51,1.48,-1.01,0.29,,,
2023.00,8.00,22.00,15.00,48.48,30.23,15.60,20.21,1.70,-1.31,0.94,,,
2023.00,8.00,22.00,16.00,35.43,39.48,14.21,20.40,-0.25,-1.27,1.18,,,
2023.00,8.00,22.00,17.00,22.39,48.72,16.17,20.58,-2.20,-1.23,1.41,,,
2023.00,8.00,22.00,18.00,9.35,57.97,14.03,20.77,-4.14,-1.19,1.65,,,
2023.00,8.00,22.00,19.00,7.59,64.84,13.27,20.83,-3.95,0.11,1.96,,,
2023.00,8.00,22.00,20.00,5.83,71.71,12.43,20.89,-3.76,1.40,2.26,,,
2023.00,8.00,22.00,21.00,4.08,78.59,12.76,20.95,-3.56,2.70,2.57,,,
2023.00,8.00,22.00,22.00,13.13,66.91,12.80,20.22,-2.86,2.10,1.39,,,
2023.00,8.00,22.00,23.00,22.18,55.23,12.54,19.48,-2.16,1.50,0.21,,,
2024.00,4.00,9.00,0.00,0.10,76.64,7.82,16.67,1.12,0.35,1.28,,,
2024.00,4.00,9.00,1.00,0.08,92.53,8.85,16.90,0.68,-0.14,1.33,,,
2024.00,4.00,9.00,2.00,0.05,108.43,5.89,17.12,0.25,-0.62,1.38,,,
2024.00,4.00,9.00,3.00,0.02,124.32,6.10,17.35,-0.18,-1.11,1.43,,,
2024.00,4.00,9.00,4.00,14.39,100.40,5.34,17.23,-0.67,-0.48,0.39,,,
2024.00,4.00,9.00,5.00,28.75,76.48,6.98,17.11,-1.16,0.15,-0.64,,,
2024.00,4.00,9.00,6.00,43.12,52.56,6.29,16.99,-1.65,0.79,-1.68,,,
2024.00,4.00,9.00,7.00,49.54,44.39,6.32,17.80,-1.98,1.34,-2.11,,,
2024.00,4.00,9.00,8.00,55.96,36.23,7.91,18.61,-2.31,1.90,-2.54,0.65,1.85,0.35
2024.00,4.00,9.00,9.00,62.38,28.06,7.90,19.42,-2.64,2.46,-2.98,,,
2024.00,4.00,9.00,10.00,65.77,27.52,11.37,19.36,-2.30,1.77,-2.41,,,
2024.00,4.00,9.00,11.00,69.16,26.97,9.90,19.30,-1.96,1.07,-1.85,,,
2024.00,4.00,9.00,12.00,72.55,26.43,10.10,19.23,-1.62,0.38,-1.28,,,
2024.00,4.00,9.00,13.00,63.67,29.16,13.03,19.14,-1.75,0.26,-1.51,,,
2024.00,4.00,9.00,14.00,54.80,31.89,11.59,19.05,-1.87,0.14,-1.74,,,
2024.00,4.00,9.00,15.00,45.92,34.62,9.16,18.95,-2.00,0.03,-1.97,,,
2024.00,4.00,9.00,16.00,43.69,33.33,12.94,18.80,-1.91,0.28,-1.36,,,
2024.00,4.00,9.00,17.00,41.47,32.04,13.63,18.66,-1.83,0.54,-0.75,,,
2024.00,4.00,9.00,18.00,39.24,30.75,9.36,18.51,-1.74,0.79,-0.14,,,
2024.00,4.00,9.00,19.00,45.25,24.94,9.00,18.29,-2.37,0.58,-0.79,,,
2024.00,4.00,9.00,20.00,51.26,19.13,9.32,18.07,-3.00,0.37,-1.44,,,
2024.00,4.00,9.00,21.00,57.28,13.32,9.36,17.86,-3.63,0.15,-2.09,,,
2024.00,4.00,9.00,22.00,60.12,12.75,7.36,18.17,-3.81,-0.46,-3.37,,,
2024.00,4.00,9.00,23.00,62.96,12.19,8.52,18.48,-3.98,-1.08,-4.64,,,
2022.00,5.00,30.00,0.00,177.15,68.68,39.83,17.55,1.08,-0.20,-0.13,,,
2022.00,5.00,30.00,1.00,161.17,69.21,38.68,18.28,0.66,-0.07,-0.48,,,
2022.00,5.00,30.00,2.00,145.19,69.74,38.89,19.02,0.24,0.07,-0.82,,,
2022.00,5.00,30.00,3.00,129.21,70.27,38.07,19.75,-0.18,0.21,-1.16,,,
2022.00,5.00,30.00,4.00,104.76,63.98,37.67,19.70,-0.59,0.58,-0.45,,,
2022.00,5.00,30.00,5.00,80.31,57.69,39.34,19.64,-0.99,0.96,0.27,,,
2022.00,5.00,30.00,6.00,55.86,51.40,39.46,19.59,-1.40,1.33,0.99,,,
2022.00,5.00,30.00,7.00,57.42,52.14,39.23,19.60,-1.22,1.48,1.08,,,
2022.00,5.00,30.00,8.00,58.98,52.87,39.17,19.62,-1.03,1.63,1.17,0.92,2.03,0.45
2022.00,5.00,30.00,9.00,60.54,53.61,40.30,19.63,-0.85,1.78,1.26,,,
2022.00,5.00,30.00,10.00,53.34,50.85,39.86,19.43,-1.10,1.48,1.40,,,
2022.00,5.00,30.00,11.00,46.14,48.09,40.12,19.22,-1.34,1.18,1.55,,,
2022.00,5.00,30.00,12.00,38.94,45.32,38.66,19.02,-1.59,0.89,1.70,,,
2022.00,5.00,30.00,13.00,42.68,57.05,37.78,18.68,-1.31,0.22,1.49,,,
2022.00,5.00,30.00,14.00,46.42,68.77,38.02,18.34,-1.03,-0.45,1.28,,,
2022.00,5.00,30.00,15.00,50.17,80.49,38.14,18.00,-0.75,-1.12,1.07,,,
2022.00,5.00,30.00,16.00,48.00,76.85,38.99,17.72,-0.22,-1.38,0.30,,,
2022.00,5.00,30.00,17.00,45.83,73.21,36.62,17.45,0.32,-1.63,-0.48,,,
2022.00,5.00,30.00,18.00,43.67,69.56,37.81,17.17,0.85,-1.89,-1.26,,,
2022.00,5.00,30.00,19.00,42.37,70.94,37.19,16.95,1.30,-1.22,-1.46,,,
2022.00,5.00,30.00,20.00,41.08,72.31,37.92,16.72,1.74,-0.55,-1.66,,,
2022.00,5.00,30.00,21.00,39.78,73.68,38.57,16.50,2.19,0.13,-1.87,,,
2022.00,5.00,30.00,22.00,43.48,79.41,39.25,16.34,2.31,-0.14,-1.49,,,
2022.00,5.00,30.00,23.00,47.19,85.14,39.98,16.19,2.44,-0.42,-1.12,,,
2024.00,1.00,19.00,0.00,15.60,50.36,25.94,7.33,2.79,-0.59,2.27,,,
2024.00,1.00,19.00,1.00,10.53,65.44,25.71,7.05,2.54,-0.54,2.69,,,
2024.00,1.00,19.00,2.00,5.45,80.52,25.52,6.76,2.29,-0.50,3.11,,,
2024.00,1.00,19.00,3.00,0.38,95.60,24.80,6.48,2.03,-0.46,3.53,,,
2024.00,1.00,19.00,4.00,0.25,122.90,23.29,6.49,1.88,-0.73,3.33,,,
2024.00,1.00,19.00,5.00,0.13,150.19,21.67,6.49,1.72,-1.01,3.13,,,
2024.00,1.00,19.00,6.00,0.00,177.48,23.99,6.49,1.56,-1.29,2.93,,,
2024.00,1.00,19.00,7.00,0.01,160.28,23.67,6.79,1.60,-1.27,3.03,,,
2024.00,1.00,19.00,8.00,0.02,143.07,22.62,7.08,1.64,-1.26,3.13,1.67,2.10,0.80
2024.00,1.00,19.00,9.00,0.03,125.87,20.22,7.38,1.68,-1.25,3.24,,,
2024.00,1.00,19.00,10.00,0.02,141.60,22.70,7.45,1.62,-1.25,3.16,,,
2024.00,1.00,19.00,11.00,0.02,157.33,20.68,7.52,1.56,-1.25,3.08,,,
2024.00,1.00,19.00,12.00,0.01,173.07,19.88,7.59,1.50,-1.24,3.01,,,
2024.00,1.00,19.00,13.00,0.19,145.85,21.97,7.47,1.61,-1.13,3.05,,,
2024.00,1.00,19.00,14.00,0.37,118.63,24.65,7.36,1.72,-1.02,3.09,,,
2024.00,1.00,19.00,15.00,0.55,91.42,25.62,7.24,1.83,-0.90,3.13,,,
2024.00,1.00,19.00,16.00,2.46,124.72,25.63,7.64,0.60,-0.69,2.67,,,
2024.00,1.00,19.00,17.00,4.37,158.03,23.03,8.04,-0.62,-0.47,2.20,,,
2024.00,1.00,19.00,18.00,6.29,191.33,21.70,8.44,-1.85,-0.25,1.74,,,
2024.00,1.00,19.00,19.00,20.05,143.34,21.20,8.53,-1.91,0.26,1.83,,,
2024.00,1.00,19.00,20.00,33.81,95.34,23.26,8.61,-1.96,0.77,1.92,,,
2024.00,1.00,19.00,21.00,47.57,47.35,22.27,8.69,-2.02,1.28,2.01,,,
2024.00,1.00,19.00,22.00,41.65,46.97,22.98,8.87,-2.03,1.19,2.15,,,
2024.00,1.00,19.00,23.00,35.73,46.59,21.70,9.05,-2.03,1.10,2.28,,,
2023.00,12.00,29.00,0.00,18.08,89.05,24.42,19.23,-1.29,1.09,0.39,,,
2023.00,12.00,29.00,1.00,25.66,80.60,25.94,19.17,-1.82,1.02,0.31,,,
2023.00,12.00,29.00,2.00,33.24,72.15,27.72,19.11,-2.35,0.96,0.23,,,
2023.00,12.00,29.00,3.00,40.83,63.70,28.66,19.06,-2.89,0.89,0.15,,,
2023.00,12.00,29.00,4.00,35.78,70.26,27.84,18.75,-2.31,1.10,0.13,,,
2023.00,12.00,29.00,5.00,30.73,76.82,28.26,18.44,-1.74,1.31,0.10,,,
2023.00,12.00,29.00,6.00,25.68,83.39,26.33,18.14,-1.17,1.51,0.08,,,
2023.00,12.00,29.00,7.00,27.78,88.18,26.58,17.35,-1.13,1.57,0.36,,,
2023.00,12.00,29.00,8.00,29.87,92.98,28.81,16.56,-1.09,1.63,0.64,1.96,1.77,1.10
2023.00,12.00,29.00,9.00,31.96,97.78,29.07,15.77,-1.05,1.68,0.92,,,
2023.00,12.00,29.00,10.00,27.36,104.60,29.04,16.12,-1.45,1.56,0.63,,,
2023.00,12.00,29.00,11.00,22.76,111.43,29.29,16.47,-1.86,1.43,0.35,,,
2023.00,12.00,29.00,12.00,18.15,118.25,27.65,16.81,-2.26,1.31,0.06,,,
2023.00,12.00,29.00,13.00,27.67,98.28,32.72,17.27,-2.49,1.54,0.09,,,
2023.00,12.00,29.00,14.00,37.19,78.32,26.38,17.72,-2.72,1.78,0.12,,,
2023.00,12.00,29.00,15.00,46.71,58.35,28.92,18.17,-2.95,2.01,0.15,,,
2023.00,12.00,29.00,16.00,46.52,58.95,26.52,18.41,-2.68,2.25,0.18,,,
2023.00,12.00,29.00,17.00,46.33,59.54,24.24,18.64,-2.40,2.48,0.21,,,
2023.00,12.00,29.00,18.00,46.15,60.14,24.06,18.88,-2.12,2.72,0.24,,,
2023.00,12.00,29.00,19.00,52.59,57.92,25.51,18.74,-2.79,2.57,-0.08,,,
2023.00,12.00,29.00,20.00,59.03,55.70,27.96,18.60,-3.46,2.42,-0.41,,,
2023.00,12.00,29.00,21.00,65.47,53.47,30.46,18.47,-4.13,2.27,-0.73,,,
2023.00,12.00,29.00,22.00,62.57,54.44,29.05,18.65,-3.57,1.85,-0.36,,,
2023.00,12.00,29.00,23.00,59.67,55.40,28.08,18.83,-3.00,1.43,0.01,,,
2021.00,9.00,4.00,0.00,171.59,27.35,33.63,8.37,1.51,-0.85,-2.18,,,
2021.00,9.00,4.00,1.00,168.46,23.94,31.21,8.01,0.62,-0.08,-2.17,,,
2021.00,9.00,4.00,2.00,165.34,20.53,31.15,7.65,-0.28,0.69,-2.16,,,
2021.00,9.00,4.00,3.00,162.22,17.12,31.99,7.29,-1.17,1.46,-2.15,,,
2021.00,9.00,4.00,4.00,156.71,17.15,32.46,7.01,-0.46,0.51,-1.92,,,
2021.00,9.00,4.00,5.00,151.20,17.18,29.66,6.74,0.24,-0.45,-1.68,,,
2021.00,9.00,4.00,6.00,145.69,17.21,23.60,6.46,0.95,-1.40,-1.45,,,
2021.00,9.00,4.00,7.00,148.06,19.56,29.03,6.64,1.51,-2.00,-1.76,0.49,0.96,0.51
2021.00,9.00,4.00,8.00,150.43,21.92,30.14,6.82,2.06,-2.60,-2.08,,,
2021.00,9.00,4.00,9.00,152.80,24.27,30.06,6.99,2.61,-3.20,-2.40,,,
2021.00,9.00,4.00,10.00,154.83,22.75,30.37,7.80,2.45,-2.59,-2.14,,,
2021.00,9.00,4.00,11.00,156.85,21.24,29.56,8.60,2.28,-1.99,-1.89,,,
2021.00,9.00,4.00,12.00,158.87,19.72,28.06,9.41,2.11,-1.39,-1.63,,,
2021.00,9.00,4.00,13.00,155.84,19.59,27.23,9.26,1.70,-1.46,-1.76,,,
2021.00,9.00,4.00,14.00,152.80,19.46,26.63,9.11,1.28,-1.53,-1.89,,,
2021.00,9.00,4.00,15.00,149.77,19.33,26.78,8.95,0.86,-1.60,-2.02,,,
2021.00,9.00,4.00,16.00,171.24,27.77,27.31,8.93,1.48,-1.96,-2.18,,,
2021.00,9.00,4.00,17.00,192.72,36.21,27.52,8.91,2.09,-2.31,-2.33,,,
2021.00,9.00,4.00,18.00,214.19,44.64,27.70,8.88,2.71,-2.67,-2.48,,,
2021.00,9.00,4.00,19.00,202.97,38.35,28.77,8.22,2.55,-2.58,-2.73,,,
2021.00,9.00,4.00,20.00,191.74,32.07,28.43,7.55,2.38,-2.49,-2.98,,,
2021.00,9.00,4.00,21.00,180.52,25.78,27.97,6.88,2.22,-2.40,-3.23,,,
2021.00,9.00,4.00,22.00,174.76,23.99,28.65,7.12,1.49,-1.84,-2.76,,,
2021.00,9.00,4.00,23.00,169.00,22.21,27.49,7.35,0.77,-1.28,-2.30,,,
2019.00,10.00,29.00,0.00,2.78,123.65,27.52,6.65,1.16,1.03,4.65,,,
2019.00,10.00,29.00,1.00,2.87,125.06,29.00,6.75,1.25,0.41,4.81,,,
2019.00,10.00,29.00,2.00,2.96,126.47,29.36,6.85,1.33,-0.21,4.96,,,
2019.00,10.00,29.00,3.00,3.06,127.88,25.83,6.95,1.42,-0.84,5.11,,,
2019.00,10.00,29.00,4.00,2.25,119.49,24.11,6.85,1.37,-0.84,5.30,,,
2019.00,10.00,29.00,5.00,1.45,111.10,22.89,6.74,1.31,-0.84,5.49,,,
2019.00,10.00,29.00,6.00,0.64,102.71,23.57,6.64,1.26,-0.84,5.68,,,
2019.00,10.00,29.00,7.00,21.34,77.23,24.48,6.31,1.22,-1.09,5.67,,,
2019.00,10.00,29.00,8.00,42.05,51.75,26.51,5.99,1.17,-1.35,5.66,,1.98,
2019.00,10.00,29.00,9.00,62.75,26.27,28.02,5.67,1.13,-1.61,5.65,,,
2019.00,10.00,29.00,10.00,62.81,23.99,28.52,5.63,1.19,-1.55,5.59,,,
2019.00,10.00,29.00,11.00,62.87,21.71,26.97,5.60,1.26,-1.49,5.52,,,
2019.00,10.00,29.00,12.00,62.93,19.42,27.17,5.56,1.32,-1.43,5.45,,,
2019.00,10.00,29.00,13.00,58.86,19.04,26.14,5.23,2.23,-1.35,4.81,,,
2019.00,10.00,29.00,14.00,54.78,18.67,28.08,4.89,3.15,-1.28,4.16,,,
2019.00,10.00,29.00,15.00,50.71,18.29,27.19,4.56,4.06,-1.21,3.51,,,
2019.00,10.00,29.00,16.00,44.13,23.86,27.34,4.67,3.65,-0.98,3.41,,,
2019.00,10.00,29.00,17.00,37.55,29.44,29.47,4.79,3.23,-0.75,3.32,,,
2019.00,10.00,29.00,18.00,30.97,35.01,28.17,4.91,2.82,-0.52,3.22,,,
2019.00,10.00,29.00,19.00,20.68,106.41,30.49,5.13,0.88,-0.17,3.43,,,
2019.00,10.00,29.00,20.00,10.39,177.80,32.36,5.34,-1.06,0.17,3.64,,,
2019.00,10.00,29.00,21.00,0.10,249.19,31.89,5.56,-3.00,0.51,3.85,,,
2019.00,10.00,29.00,22.00,0.11,224.35,32.53,5.74,-3.36,0.61,4.01,,,
2019.00,10.00,29.00,23.00,0.13,199.51,32.15,5.91,-3.72,0.70,4.17,,,
2021.00,2.00,11.00,0.00,159.18,12.83,33.63,7.54,5.14,-1.82,-2.94,,,
2021.00,2.00,11.00,1.00,156.63,13.40,35.89,7.40,5.27,-2.07,-2.58,,,
2021.00,2.00,11.00,2.00,154.08,13.97,29.65,7.26,5.40,-2.33,-2.23,,,
2021.00,2.00,11.00,3.00,151.53,14.54,31.62,7.12,5.54,-2.58,-1.87,,,
2021.00,2.00,11.00,4.00,156.81,12.54,29.40,6.56,5.48,-2.71,-2.13,,,
2021.00,2.00,11.00,5.00,162.09,10.53,26.48,6.00,5.43,-2.84,-2.39,,,
2021.00,2.00,11.00,6.00,167.36,8.53,25.60,5.44,5.38,-2.97,-2.66,,,
2021.00,2.00,11.00,7.00,175.04,11.84,23.04,6.19,5.13,-2.82,-3.08,,,
2021.00,2.00,11.00,8.00,182.71,15.15,28.89,6.95,4.87,-2.67,-3.50,2.80,3.07,0.91
2021.00,2.00,11.00,9.00,190.39,18.46,30.46,7.70,4.62,-2.52,-3.92,,,
2021.00,2.00,11.00,10.00,176.89,17.48,33.91,7.26,4.58,-2.64,-3.37,,,
2021.00,2.00,11.00,11.00,163.38,16.51,35.33,6.83,4.54,-2.77,-2.81,,,
2021.00,2.00,11.00,12.00,149.88,15.53,35.75,6.39,4.51,-2.90,-2.26,,,
2021.00,2.00,11.00,13.00,141.77,15.87,36.42,6.26,5.21,-2.44,-2.15,,,
2021.00,2.00,11.00,14.00,133.67,16.21,35.07,6.13,5.92,-1.99,-2.05,,,
2021.00,2.00,11.00,15.00,125.56,16.56,37.53,5.99,6.62,-1.53,-1.94,,,
2021.00,2.00,11.00,16.00,147.72,15.21,40.20,8.43,6.04,-1.43,-2.67,,,
2021.00,2.00,11.00,17.00,169.89,13.85,39.54,10.86,5.47,-1.32,-3.40,,,
2021.00,2.00,11.00,18.00,192.05,12.50,39.83,13.30,4.89,-1.22,-4.13,,,
2021.00,2.00,11.00,19.00,187.78,11.88,39.96,12.79,4.43,-1.67,-4.56,,,
2021.00,2.00,11.00,20.00,183.52,11.26,39.36,12.29,3.96,-2.12,-4.99,,,
2021.00,2.00,11.00,21.00,179.25,10.64,37.36,11.78,3.50,-2.58,-5.41,,,
2021.00,2.00,11.00,22.00,173.19,13.69,38.10,11.34,2.74,-2.13,-3.61,,,
2021.00,2.00,11.00,23.00,167.13,16.74,36.39,10.90,1.98,-1.68,-1.80,,,
2023.00,1.00,17.00,0.00,0.32,207.66,27.60,11.99,-0.14,-1.98,-0.11,,,
2023.00,1.00,17.00,1.00,0.27,201.85,25.91,11.15,0.66,-2.08,0.18,,,
2023.00,1.00,17.00,2.00,0.22,196.04,25.63,10.32,1.45,-2.19,0.47,,,
2023.00,1.00,17.00,3.00,0.17,190.23,25.88,9.49,2.25,-2.29,0.76,,,
2023.00,1.00,17.00,4.00,0.19,187.21,27.29,9.84,2.14,-2.21,0.75,,,
2023.00,1.00,17.00,5.00,0.20,184.18,27.60,10.19,2.03,-2.14,0.73,,,
2023.00,1.00,17.00,6.00,0.22,181.16,28.56,10.54,1.92,-2.06,0.72,,,
2023.00,1.00,17.00,7.00,0.18,189.75,26.24,10.83,1.53,-1.66,1.24,,,
2023.00,1.00,17.00,8.00,0.14,198.34,28.13,11.13,1.15,-1.25,1.77,3.41,3.15,1.08
2023.00,1.00,17.00,9.00,0.10,206.93,26.76,11.42,0.76,-0.85,2.30,,,
2023.00,1.00,17.00,10.00,9.35,176.17,26.01,11.72,0.29,-1.38,1.90,,,
2023.00,1.00,17.00,11.00,18.60,145.41,26.91,12.02,-0.17,-1.90,1.51,,,
2023.00,1.00,17.00,12.00,27.85,114.65,28.51,12.32,-0.64,-2.43,1.11,,,
2023.00,1.00,17.00,13.00,18.65,125.43,28.80,11.74,0.20,-2.13,1.39,,,
2023.00,1.00,17.00,14.00,9.46,136.21,27.10,11.15,1.04,-1.83,1.67,,,
2023.00,1.00,17.00,15.00,0.27,146.99,28.15,10.57,1.88,-1.54,1.94,,,
2023.00,1.00,17.00,16.00,0.18,152.50,27.16,10.70,2.03,-1.57,1.48,,,
2023.00,1.00,17.00,17.00,0.09,158.01,26.43,10.83,2.19,-1.61,1.02,,,
2023.00,1.00,17.00,18.00,0.01,163.52,28.16,10.96,2.35,-1.64,0.56,,,
2023.00,1.00,17.00,19.00,13.58,150.96,28.36,11.79,2.28,-1.57,0.66,,,
2023.00,1.00,17.00,20.00,27.15,138.41,27.57,12.62,2.20,-1.49,0.76,,,
2023.00,1.00,17.00,21.00,40.73,125.85,27.70,13.45,2.13,-1.42,0.86,,,
2023.00,1.00,17.00,22.00,46.82,106.78,27.87,13.61,2.24,-1.25,1.36,,,
2023.00,1.00,17.00,23.00,52.91,87.71,27.02,13.78,2.35,-1.07,1.87,,,
2024.00,2.00,14.00,0.00,67.04,26.78,26.23,18.79,-1.39,2.20,-0.06,,,
2024.00,2.00,14.00,1.00,61.44,29.82,26.63,18.51,-1.46,2.01,-0.33,,,
2024.00,2.00,14.00,2.00,55.84,32.87,28.11,18.23,-1.53,1.82,-0.60,,,
2024.00,2.00,14.00,3.00,50.24,35.91,28.64,17.95,-1.60,1.63,-0.86,,,
2024.00,2.00,14.00,4.00,33.72,54.56,29.36,16.68,-0.30,1.23,-0.15,,,
2024.00,2.00,14.00,5.00,17.21,73.21,29.79,15.41,1.00,0.83,0.57,,,
2024.00,2.00,14.00,6.00,0.70,91.87,30.56,14.14,2.30,0.43,1.29,,,
2024.00,2.00,14.00,7.00,18.06,79.41,29.47,15.50,1.58,0.77,1.20,,,
2024.00,2.00,14.00,8.00,35.42,66.95,28.75,16.87,0.87,1.12,1.11,1.22,2.28,0.54
2024.00,2.00,14.00,9.00,52.78,54.50,29.62,18.23,0.15,1.46,1.03,,,
2024.00,2.00,14.00,10.00,45.02,66.29,29.35,18.04,-0.11,1.46,0.81,,,
2024.00,2.00,14.00,11.00,37.25,78.09,29.49,17.84,-0.38,1.46,0.59,,,
2024.00,2.00,14.00,12.00,29.48,89.88,31.71,17.65,-0.64,1.45,0.37,,,
2024.00,2.00,14.00,13.00,19.67,103.09,29.76,17.46,-0.94,1.09,0.25,,,
2024.00,2.00,14.00,14.00,9.85,116.30,30.61,17.27,-1.25,0.72,0.12,,,
2024.00,2.00,14.00,15.00,0.03,129.51,29.59,17.08,-1.56,0.36,-0.01,,,
2024.00,2.00,14.00,16.00,4.30,116.36,27.73,15.43,-0.13,0.37,0.46,,,
2024.00,2.00,14.00,17.00,8.58,103.21,28.04,13.78,1.30,0.38,0.94,,,
2024.00,2.00,14.00,18.00,12.85,90.06,29.90,12.12,2.72,0.38,1.41,,,
2024.00,2.00,14.00,19.00,29.04,63.26,29.27,12.42,3.68,0.72,1.69,,,
2024.00,2.00,14.00,20.00,45.22,36.46,32.01,12.71,4.63,1.06,1.97,,,
2024.00,2.00,14.00,21.00,61.40,9.66,31.60,13.01,5.58,1.40,2.26,,,
2024.00,2.00,14.00,22.00,50.21,15.41,28.66,13.00,4.81,1.41,2.15,,,
2024.00,2.00,14.00,23.00,39.02,21.16,29.15,13.00,4.05,1.43,2.04,,,
2019.00,8.00,8.00,0.00,4.29,88.11,9.24,9.70,-3.04,1.69,1.92,,,
2019.00,8.00,8.00,1.00,15.77,76.71,5.77,9.97,-2.65,1.27,1.87,,,
2019.00,8.00,8.00,2.00,27.25,65.31,5.78,10.24,-2.25,0.86,1.83,,,
2019.00,8.00,8.00,3.00,38.73,53.91,6.64,10.51,-1.86,0.45,1.78,,,
2019.00,8.00,8.00,4.00,39.24,56.68,7.19,10.60,-2.44,0.90,1.52,,,
2019.00,8.00,8.00,5.00,39.76,59.46,7.00,10.70,-3.02,1.36,1.25,,,
2019.00,8.00,8.00,6.00,40.28,62.23,7.00,10.79,-3.61,1.82,0.99,,,
2019.00,8.00,8.00,7.00,33.80,62.42,12.38,10.52,-3.47,1.68,1.82,,,
2019.00,8.00,8.00,8.00,27.32,62.61,12.32,10.24,-3.33,1.53,2.66,,,
2019.00,8.00,8.00,9.00,20.84,62.80,12.93,9.97,-3.19,1.39,3.49,,,
2019.00,8.00,8.00,10.00,13.89,100.05,14.91,10.17,-2.78,0.76,3.60,,,
2019.00,8.00,8.00,11.00,6.95,137.30,14.03,10.38,-2.37,0.13,3.71,,,
2019.00,8.00,8.00,12.00,0.00,174.55,9.68,10.58,-1.96,-0.51,3.82,,,
2019.00,8.00,8.00,13.00,0.00,174.54,8.56,10.27,-1.15,-0.99,4.00,,,
2019.00,8.00,8.00,14.00,0.00,174.53,8.69,9.96,-0.35,-1.47,4.18,,,
2019.00,8.00,8.00,15.00,0.00,174.53,7.80,9.64,0.45,-1.95,4.37,,,
2019.00,8.00,8.00,16.00,1.00,151.86,8.13,9.45,-0.28,-0.94,4.28,,,
2019.00,8.00,8.00,17.00,2.00,129.18,5.75,9.25,-1.01,0.06,4.19,,,
2019.00,8.00,8.00,18.00,3.01,106.51,6.59,9.06,-1.74,1.07,4.11,,,
