year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2020.00,9.00,1.00,13.00,96.20,46.20,29.03,19.14,0.63,-0.19,0.65,,,,13.83,34.97
2020.00,9.00,1.00,14.00,107.22,38.83,30.60,19.32,0.11,-0.29,0.33,,,,10.02,37.65
2020.00,9.00,1.00,15.00,118.23,31.45,31.26,19.50,-0.42,-0.39,0.02,,,,8.32,33.58
2020.00,9.00,1.00,16.00,104.08,30.37,31.14,18.99,0.23,-0.62,0.91,,,,11.95,26.12
2020.00,9.00,1.00,17.00,89.93,29.29,30.60,18.47,0.87,-0.84,1.80,,,,12.70,22.45
2020.00,9.00,1.00,18.00,75.78,28.21,30.80,17.95,1.51,-1.07,2.69,,,,7.60,23.65
2020.00,9.00,1.00,19.00,72.36,31.02,31.32,16.90,1.62,-1.25,2.49,,,,9.60,23.62
2020.00,9.00,1.00,20.00,68.94,33.83,32.41,15.85,1.72,-1.43,2.28,,,,9.00,20.70
2020.00,9.00,1.00,21.00,65.51,36.64,33.16,14.81,1.83,-1.61,2.08,,,,12.20,15.90
2020.00,9.00,1.00,22.00,66.83,40.19,32.91,15.14,2.16,-1.36,1.87,,,,10.20,19.08
2020.00,9.00,1.00,23.00,68.14,43.74,33.02,15.47,2.49,-1.12,1.65,,,,11.38,13.40
2023.00,8.00,11.00,0.00,84.52,46.93,15.46,16.62,1.85,0.56,-0.66,,,,11.42,9.55
2023.00,8.00,11.00,1.00,81.13,50.44,17.55,16.17,0.63,0.69,-0.01,,,,9.22,14.93
2023.00,8.00,11.00,2.00,77.74,53.94,17.36,15.72,-0.60,0.82,0.63,,,,10.07,13.77
2023.00,8.00,11.00,3.00,74.35,57.45,18.75,15.27,-1.82,0.95,1.28,,,,13.47,12.50
2023.00,8.00,11.00,4.00,61.27,77.77,16.74,14.54,-2.26,1.11,1.55,,,,15.43,15.97
2023.00,8.00,11.00,5.00,48.19,98.08,19.66,13.81,-2.69,1.27,1.82,,,,20.07,17.80
2023.00,8.00,11.00,6.00,35.11,118.40,19.03,13.08,-3.13,1.44,2.09,,,,39.13,21.40
2023.00,8.00,11.00,7.00,23.40,122.60,18.85,11.33,-3.25,0.37,1.79,,,,49.80,18.23
2023.00,8.00,11.00,8.00,11.70,126.80,18.64,9.58,-3.38,-0.71,1.49,0.44,1.07,0.41,53.30,16.10
2023.00,8.00,11.00,9.00,0.00,131.00,16.85,7.84,-3.51,-1.78,1.20,,,,45.83,15.88
2023.00,8.00,11.00,10.00,1.52,118.24,18.31,8.26,-3.23,-1.18,1.62,,,,43.25,18.40
2023.00,8.00,11.00,11.00,3.03,105.48,17.40,8.68,-2.95,-0.59,2.04,,,,40.73,16.25
2023.00,8.00,11.00,12.00,4.55,92.71,16.53,9.11,-2.68,0.00,2.46,,,,32.50,21.30
2023.00,8.00,11.00,13.00,14.81,87.27,18.30,9.18,-2.24,-0.30,2.25,,,,24.57,31.35
2023.00,8.00,11.00,14.00,25.08,81.83,18.82,9.26,-1.81,-0.60,2.04,,,,15.80,42.62
2023.00,8.00,11.00,15.00,35.35,76.38,19.92,9.33,-1.38,-0.90,1.82,,,,4.05,59.35
2023.00,8.00,11.00,16.00,57.79,64.72,20.82,9.81,-1.42,-1.05,1.85,,,,3.48,52.77
2023.00,8.00,11.00,17.00,80.24,53.07,21.44,10.28,-1.46,-1.19,1.88,,,,5.32,40.55
2023.00,8.00,11.00,18.00,102.68,41.41,19.90,10.76,-1.50,-1.33,1.92,,,,5.42,35.17
2023.00,8.00,11.00,19.00,68.46,81.78,19.49,10.13,-1.69,-0.59,2.37,,,,6.95,25.37
2023.00,8.00,11.00,20.00,34.24,122.15,19.54,9.51,-1.88,0.16,2.82,,,,11.00,14.82
2023.00,8.00,11.00,21.00,0.03,162.52,18.32,8.88,-2.06,0.90,3.27,,,,16.88,12.40
2023.00,8.00,11.00,22.00,0.10,162.38,17.55,9.28,-0.93,0.85,3.13,,,,18.10,11.20
2023.00,8.00,11.00,23.00,0.18,162.23,17.35,9.68,0.20,0.81,3.00,,,,16.05,11.85
2020.00,10.00,29.00,0.00,29.32,87.74,31.69,6.88,-5.19,3.39,-0.27,,,,4.95,82.85
2020.00,10.00,29.00,1.00,38.27,70.76,34.65,7.44,-5.66,2.20,-1.48,,,,5.48,87.07
2020.00,10.00,29.00,2.00,47.21,53.78,36.02,8.00,-6.13,1.00,-2.69,,,,6.48,98.95
2020.00,10.00,29.00,3.00,56.15,36.79,35.38,8.56,-6.59,-0.19,-3.91,,,,10.07,119.70
2020.00,10.00,29.00,4.00,57.75,33.20,35.15,8.66,-5.20,-0.31,-3.30,,,,14.48,143.15
2020.00,10.00,29.00,5.00,59.34,29.60,37.55,8.75,-3.81,-0.43,-2.69,,,,42.55,111.92
2020.00,10.00,29.00,6.00,60.93,26.00,39.75,8.85,-2.43,-0.56,-2.09,,,,91.22,69.47
2020.00,10.00,29.00,7.00,69.79,24.99,40.15,8.00,-1.73,-0.90,-1.30,,3.93,,123.38,67.35
2020.00,10.00,29.00,8.00,78.64,23.98,34.76,7.15,-1.04,-1.23,-0.51,,,,140.62,50.42
2020.00,10.00,29.00,9.00,87.50,22.96,35.13,6.31,-0.35,-1.57,0.28,,,,125.97,47.43
2020.00,10.00,29.00,10.00,87.66,24.78,35.24,6.37,0.06,-1.89,-0.20,,,,118.67,57.83
2020.00,10.00,29.00,11.00,87.81,26.59,34.43,6.43,0.47,-2.20,-0.69,,,,49.45,122.60
2020.00,10.00,29.00,12.00,87.97,28.40,33.72,6.50,0.88,-2.52,-1.17,,,,9.07,166.00
2020.00,10.00,29.00,13.00,97.24,30.55,34.27,6.30,0.96,-2.56,-0.95,,,,3.57,161.53
2020.00,10.00,29.00,14.00,106.51,32.69,33.07,6.10,1.04,-2.60,-0.73,,,,1.50,158.05
2020.00,10.00,29.00,15.00,115.77,34.83,32.79,5.90,1.13,-2.64,-0.51,,,,5.50,153.38
2020.00,10.00,29.00,16.00,111.33,38.50,31.62,6.10,1.19,-1.35,-0.89,,,,6.38,141.80
2020.00,10.00,29.00,17.00,106.88,42.17,32.29,6.30,1.26,-0.06,-1.27,,,,4.27,135.95
2020.00,10.00,29.00,18.00,102.43,45.85,32.19,6.49,1.33,1.23,-1.64,,,,7.42,135.57
2020.00,10.00,29.00,19.00,96.46,41.35,35.35,7.10,0.46,1.40,-2.50,,,,6.58,116.07
2020.00,10.00,29.00,20.00,90.49,36.85,37.02,7.70,-0.40,1.56,-3.36,,,,8.10,103.95
2020.00,10.00,29.00,21.00,84.52,32.35,37.32,8.31,-1.27,1.72,-4.22,,,,5.00,101.60
2020.00,10.00,29.00,22.00,78.09,33.70,36.07,8.52,-2.06,2.12,-3.05,,,,6.25,95.15
2020.00,10.00,29.00,23.00,71.66,35.06,35.66,8.74,-2.86,2.51,-1.88,,,,4.90,90.22
2021.00,11.00,30.00,0.00,222.16,6.88,28.68,17.38,-0.19,-1.86,-2.68,,,,14.20,75.60
2021.00,11.00,30.00,1.00,226.94,7.05,28.62,16.98,-0.24,-1.78,-2.56,,,,8.20,85.95
2021.00,11.00,30.00,2.00,231.73,7.23,30.11,16.58,-0.28,-1.70,-2.45,,,,6.22,87.28
2021.00,11.00,30.00,3.00,236.51,7.40,29.98,16.18,-0.33,-1.62,-2.34,,,,7.15,92.28
2021.00,11.00,30.00,4.00,224.54,6.94,33.44,15.21,0.26,-1.77,-2.27,,,,13.10,100.40
2021.00,11.00,30.00,5.00,212.56,6.48,34.90,14.25,0.85,-1.93,-2.21,,,,28.05,104.58
2021.00,11.00,30.00,6.00,200.59,6.02,32.15,13.28,1.44,-2.08,-2.14,,,,52.18,99.88
2021.00,11.00,30.00,7.00,206.41,6.29,33.74,12.38,1.48,-2.05,-2.45,,,,90.58,80.42
2021.00,11.00,30.00,8.00,212.22,6.57,34.64,11.47,1.51,-2.01,-2.75,,,,109.15,67.20
2021.00,11.00,30.00,9.00,218.04,6.84,31.70,10.57,1.55,-1.97,-3.06,,,,112.53,64.97
2021.00,11.00,30.00,10.00,228.50,7.01,33.48,11.24,1.74,-1.75,-2.73,,,,95.80,76.17
2021.00,11.00,30.00,11.00,238.95,7.18,34.13,11.91,1.94,-1.53,-2.39,,,,58.27,107.77
2021.00,11.00,30.00,12.00,249.40,7.36,33.44,12.58,2.13,-1.31,-2.06,,,,6.08,161.15
2021.00,11.00,30.00,13.00,235.79,7.12,33.91,11.97,1.89,-1.39,-1.97,,,,6.35,149.98
2021.00,11.00,30.00,14.00,222.19,6.88,33.72,11.36,1.65,-1.48,-1.88,,,,6.60,134.72
2021.00,11.00,30.00,15.00,208.58,6.64,34.17,10.75,1.40,-1.57,-1.80,,,,5.95,128.80
2021.00,11.00,30.00,16.00,207.22,6.69,32.37,10.71,1.24,-1.18,-2.12,,,,5.80,119.12
2021.00,11.00,30.00,17.00,205.87,6.73,28.28,10.66,1.07,-0.79,-2.45,,,,5.97,113.90
2021.00,11.00,30.00,18.00,204.51,6.77,34.53,10.61,0.90,-0.41,-2.78,,,,5.45,115.95
2021.00,11.00,30.00,19.00,197.95,6.73,33.44,9.73,0.99,-0.33,-2.56,,,,5.68,114.52
2021.00,11.00,30.00,20.00,191.39,6.69,32.10,8.85,1.08,-0.26,-2.35,,,,6.50,109.70
2021.00,11.00,30.00,21.00,184.83,6.64,31.76,7.98,1.17,-0.19,-2.13,,,,8.88,99.80
2021.00,11.00,30.00,22.00,179.24,6.16,31.79,8.11,1.39,-0.28,-1.71,,,,6.08,99.90
2021.00,11.00,30.00,23.00,173.66,5.67,28.36,8.24,1.61,-0.37,-1.30,,,,5.60,101.50
2022.00,1.00,16.00,0.00,70.79,102.27,32.15,14.05,0.88,-1.73,0.71,,,,9.55,26.40
2022.00,1.00,16.00,1.00,72.23,105.11,31.64,14.27,0.81,-1.75,0.78,,,,12.80,23.33
2022.00,1.00,16.00,2.00,73.66,107.94,33.85,14.49,0.73,-1.78,0.85,,,,9.43,27.75
2022.00,1.00,16.00,3.00,75.09,110.78,34.31,14.71,0.66,-1.81,0.92,,,,8.83,28.00
2022.00,1.00,16.00,4.00,75.27,113.23,35.21,14.81,1.06,-1.83,0.78,,,,11.12,29.42
2022.00,1.00,16.00,5.00,75.45,115.68,33.00,14.90,1.45,-1.86,0.64,,,,18.50,26.15
2022.00,1.00,16.00,6.00,75.63,118.13,32.84,14.99,1.84,-1.88,0.51,,,,23.30,29.20
2022.00,1.00,16.00,7.00,68.16,106.44,32.37,14.91,1.32,-1.88,0.10,,,,35.45,32.33
2022.00,1.00,16.00,8.00,60.69,94.75,32.99,14.83,0.80,-1.87,-0.30,,,,49.67,32.55
2022.00,1.00,16.00,9.00,53.22,83.06,32.44,14.75,0.28,-1.86,-0.71,,,,54.88,37.60
2022.00,1.00,16.00,10.00,56.24,78.72,29.09,14.73,0.48,-1.77,-0.56,,,,61.77,41.78
2022.00,1.00,16.00,11.00,59.26,74.39,30.72,14.71,0.68,-1.68,-0.41,,,,62.92,51.33
2022.00,1.00,16.00,12.00,62.27,70.06,32.09,14.69,0.88,-1.59,-0.27,,,,39.97,65.42
2022.00,1.00,16.00,13.00,72.04,81.97,28.12,14.35,0.96,-1.71,0.24,,,,9.03,87.92
2022.00,1.00,16.00,14.00,81.80,93.87,30.86,14.01,1.04,-1.83,0.74,,,,7.35,80.50
2022.00,1.00,16.00,15.00,91.56,105.78,30.73,13.67,1.12,-1.95,1.24,,,,5.20,65.65
2022.00,1.00,16.00,16.00,75.97,93.92,30.72,12.31,1.62,-2.15,0.81,,,,5.07,60.18
2022.00,1.00,16.00,17.00,60.39,82.06,32.30,10.95,2.11,-2.36,0.37,,,,7.28,50.50
2022.00,1.00,16.00,18.00,44.80,70.20,30.93,9.59,2.61,-2.57,-0.07,,,,4.40,52.45
2022.00,1.00,16.00,19.00,44.13,72.13,28.14,9.28,2.74,-2.44,-0.02,,,,3.88,45.90
2022.00,1.00,16.00,20.00,43.45,74.06,27.80,8.97,2.86,-2.31,0.02,,,,3.35,35.55
2022.00,1.00,16.00,21.00,42.78,75.99,31.06,8.66,2.98,-2.18,0.07,,,,3.30,33.53
2022.00,1.00,16.00,22.00,41.34,80.20,30.19,8.89,2.59,-1.80,0.09,,,,3.55,26.98
2022.00,1.00,16.00,23.00,39.90,84.42,29.82,9.11,2.19,-1.42,0.10,,,,4.60,25.50
2023.00,6.00,4.00,0.00,0.02,133.24,26.73,8.19,1.26,-2.37,1.76,,,,7.30,65.30
2023.00,6.00,4.00,1.00,16.49,118.41,26.63,8.44,0.22,-1.93,1.29,,,,15.35,48.08
2023.00,6.00,4.00,2.00,32.96,103.57,24.77,8.68,-0.82,-1.49,0.81,,,,19.55,45.92
2023.00,6.00,4.00,3.00,49.43,88.74,25.69,8.92,-1.86,-1.04,0.34,,,,10.98,58.95
2023.00,6.00,4.00,4.00,35.87,91.22,27.37,10.06,-1.93,-0.67,0.34,,,,23.08,51.70
2023.00,6.00,4.00,5.00,22.31,93.70,28.15,11.19,-2.00,-0.30,0.35,,,,53.17,30.65
2023.00,6.00,4.00,6.00,8.76,96.18,27.18,12.32,-2.07,0.08,0.36,,,,75.25,24.47
2023.00,6.00,4.00,7.00,5.84,103.15,27.50,11.61,-2.14,-0.17,1.11,,,,77.65,41.50
2023.00,6.00,4.00,8.00,2.93,110.12,27.09,10.90,-2.21,-0.41,1.87,0.71,2.57,0.28,64.78,52.95
2023.00,6.00,4.00,9.00,0.01,117.10,26.56,10.19,-2.28,-0.66,2.63,,,,98.20,35.70
2023.00,6.00,4.00,10.00,0.04,107.52,26.20,9.72,-1.08,-1.03,2.77,,,,107.12,33.42
2023.00,6.00,4.00,11.00,0.06,97.94,27.54,9.25,0.12,-1.40,2.92,,,,98.50,55.90
2023.00,6.00,4.00,12.00,0.09,88.36,27.63,8.78,1.32,-1.77,3.07,,,,87.70,56.42
2023.00,6.00,4.00,13.00,0.06,100.10,27.24,8.58,1.71,-1.59,2.94,,,,63.60,52.43
2023.00,6.00,4.00,14.00,0.03,111.84,26.46,8.37,2.11,-1.41,2.82,,,,36.35,71.30
2023.00,6.00,4.00,15.00,0.00,123.58,28.25,8.16,2.50,-1.23,2.69,,,,13.05,97.15
2023.00,6.00,4.00,16.00,0.01,115.99,26.68,7.54,2.33,-1.02,2.65,,,,16.90,85.15
2023.00,6.00,4.00,17.00,0.01,108.39,26.60,6.93,2.17,-0.81,2.61,,,,14.50,83.20
2023.00,6.00,4.00,18.00,0.01,100.79,26.03,6.31,2.00,-0.61,2.56,,,,10.53,85.20
2023.00,6.00,4.00,19.00,4.29,93.19,25.21,6.32,1.86,-0.85,2.64,,,,16.80,71.35
2023.00,6.00,4.00,20.00,8.56,85.60,23.46,6.33,1.73,-1.09,2.73,,,,11.80,66.77
2023.00,6.00,4.00,21.00,12.83,78.00,25.20,6.33,1.60,-1.32,2.81,,,,25.73,49.40
2023.00,6.00,4.00,22.00,8.80,80.80,25.78,5.95,1.53,-1.42,3.03,,,,28.67,32.05
2023.00,6.00,4.00,23.00,4.77,83.59,24.83,5.56,1.47,-1.51,3.25,,,,23.27,34.17
2021.00,12.00,13.00,0.00,242.26,14.50,36.01,7.36,-1.21,-0.29,-3.28,,,,6.65,59.25
2021.00,12.00,13.00,1.00,240.09,14.82,36.23,7.39,-0.69,-0.49,-2.83,,,,6.88,58.30
2021.00,12.00,13.00,2.00,237.91,15.14,35.67,7.43,-0.18,-0.70,-2.38,,,,6.72,51.67
2021.00,12.00,13.00,3.00,235.73,15.45,38.15,7.46,0.34,-0.91,-1.92,,,,7.07,83.93
2021.00,12.00,13.00,4.00,216.31,14.18,41.23,7.76,0.93,-1.41,-1.61,,,,6.33,132.47
2021.00,12.00,13.00,5.00,196.90,12.91,40.51,8.07,1.51,-1.91,-1.29,,,,9.15,156.32
2021.00,12.00,13.00,6.00,177.48,11.64,40.35,8.37,2.10,-2.41,-0.97,,,,41.60,93.97
2021.00,12.00,13.00,7.00,168.89,12.63,40.49,7.90,2.20,-2.36,-1.43,,,,67.97,60.35
2021.00,12.00,13.00,8.00,160.30,13.62,37.69,7.42,2.30,-2.31,-1.89,0.98,1.08,0.90,85.40,37.48
2021.00,12.00,13.00,9.00,151.71,14.62,38.99,6.95,2.40,-2.25,-2.35,,,,97.28,28.70
2021.00,12.00,13.00,10.00,167.47,15.12,38.21,6.92,2.28,-2.27,-2.34,,,,98.47,32.83
2021.00,12.00,13.00,11.00,183.23,15.62,37.20,6.88,2.15,-2.29,-2.33,,,,54.88,79.88
2021.00,12.00,13.00,12.00,198.99,16.13,39.05,6.85,2.03,-2.31,-2.31,,,,38.12,89.88
2021.00,12.00,13.00,13.00,189.84,15.59,41.54,6.69,2.61,-2.14,-1.98,,,,7.95,118.67
2021.00,12.00,13.00,14.00,180.68,15.06,39.31,6.53,3.19,-1.97,-1.65,,,,6.68,132.32
2021.00,12.00,13.00,15.00,171.53,14.52,37.93,6.36,3.77,-1.80,-1.32,,,,7.55,129.93
2021.00,12.00,13.00,16.00,179.08,15.02,37.34,6.44,2.32,-0.23,-1.29,,,,6.53,119.83
2021.00,12.00,13.00,17.00,186.63,15.53,31.95,6.51,0.87,1.35,-1.26,,,,4.48,102.62
2021.00,12.00,13.00,18.00,194.17,16.04,33.63,6.59,-0.58,2.93,-1.22,,,,4.05,96.85
2021.00,12.00,13.00,19.00,201.20,15.48,31.97,6.41,-1.72,3.61,-1.57,,,,6.38,82.90
2021.00,12.00,13.00,20.00,208.23,14.93,34.65,6.24,-2.86,4.28,-1.92,,,,7.40,82.97
2021.00,12.00,13.00,21.00,215.26,14.37,33.98,6.07,-4.01,4.96,-2.26,,,,7.80,62.40
2021.00,12.00,13.00,22.00,200.99,14.90,34.04,5.85,-2.67,3.80,-2.05,,,,7.12,72.78
2021.00,12.00,13.00,23.00,186.72,15.43,30.64,5.63,-1.34,2.65,-1.85,,,,8.68,87.65
2020.00,1.00,4.00,0.00,1.00,100.24,23.86,13.96,0.22,1.11,5.91,,,,7.52,58.88
2020.00,1.00,4.00,1.00,0.94,99.97,22.48,13.91,1.07,0.67,5.47,,,,6.77,50.60
2020.00,1.00,4.00,2.00,0.89,99.69,21.32,13.87,1.91,0.23,5.02,,,,9.07,45.42
2020.00,1.00,4.00,3.00,0.83,99.42,21.41,13.82,2.75,-0.21,4.57,,,,8.43,65.60
2020.00,1.00,4.00,4.00,11.77,80.37,22.31,14.28,3.25,0.10,4.83,,,,7.25,83.60
2020.00,1.00,4.00,5.00,22.70,61.32,24.39,14.73,3.76,0.40,5.08,,,,9.35,90.13
2020.00,1.00,4.00,6.00,33.64,42.26,22.87,15.19,4.27,0.71,5.33,,,,22.75,63.00
2020.00,1.00,4.00,7.00,22.73,70.26,20.78,14.57,4.34,0.56,4.63,0.82,1.65,0.50,33.53,68.55
2020.00,1.00,4.00,8.00,11.82,98.25,20.92,13.94,4.41,0.41,3.93,,,,48.95,50.75
2020.00,1.00,4.00,9.00,0.91,126.25,19.31,13.32,4.49,0.26,3.22,,,,54.60,46.25
2020.00,1.00,4.00,10.00,1.22,118.82,20.93,13.17,4.30,0.28,3.88,,,,54.77,46.30
2020.00,1.00,4.00,11.00,1.52,111.39,19.85,13.03,4.11,0.31,4.54,,,,39.95,61.25
2020.00,1.00,4.00,12.00,1.82,103.96,21.23,12.88,3.92,0.33,5.21,,,,5.75,91.68
2020.00,1.00,4.00,13.00,5.31,98.45,18.57,12.62,3.47,0.44,5.18,,,,3.23,95.22
2020.00,1.00,4.00,14.00,8.80,92.95,18.11,12.36,3.02,0.55,5.15,,,,4.75,94.65
2020.00,1.00,4.00,15.00,12.28,87.44,17.11,12.11,2.57,0.66,5.13,,,,4.57,92.65
2020.00,1.00,4.00,16.00,25.97,74.23,17.20,12.09,2.64,0.63,4.61,,,,4.82,92.35
2020.00,1.00,4.00,17.00,39.65,61.02,16.88,12.07,2.71,0.60,4.10,,,,4.42,87.12
2020.00,1.00,4.00,18.00,53.33,47.80,16.74,12.05,2.78,0.57,3.58,,,,3.35,81.42
2020.00,1.00,4.00,19.00,50.66,40.38,17.22,12.21,3.12,0.68,4.24,,,,3.25,78.72
2020.00,1.00,4.00,20.00,47.99,32.96,16.77,12.37,3.46,0.79,4.89,,,,1.90,77.08
2020.00,1.00,4.00,21.00,45.32,25.54,17.09,12.53,3.80,0.90,5.54,,,,3.07,67.10
2020.00,1.00,4.00,22.00,52.22,28.94,16.90,13.47,3.70,0.59,5.10,,,,2.90,62.80
2020.00,1.00,4.00,23.00,59.12,32.34,16.59,14.40,3.59,0.29,4.65,,,,3.25,51.85
2020.00,8.00,3.00,0.00,42.15,26.54,31.49,7.36,2.03,-0.11,4.09,,,,7.77,22.50
2020.00,8.00,3.00,1.00,36.50,35.29,32.28,7.13,1.94,0.04,4.31,,,,7.72,25.20
2020.00,8.00,3.00,2.00,30.85,44.05,33.02,6.91,1.84,0.19,4.53,,,,12.20,22.78
2020.00,8.00,3.00,3.00,25.20,52.80,33.50,6.68,1.74,0.34,4.74,,,,14.70,21.48
2020.00,8.00,3.00,4.00,25.42,53.56,33.94,6.81,0.84,0.19,4.74,,,,25.38,20.35
2020.00,8.00,3.00,5.00,25.64,54.33,32.83,6.93,-0.06,0.04,4.74,,,,35.40,17.77
2020.00,8.00,3.00,6.00,25.87,55.10,32.60,7.05,-0.95,-0.11,4.74,,,,38.33,18.10
2020.00,8.00,3.00,7.00,27.62,49.19,32.82,7.04,-0.66,-0.39,4.54,,,,37.70,18.50
2020.00,8.00,3.00,8.00,29.38,43.29,31.19,7.02,-0.36,-0.67,4.34,0.49,1.79,0.27,43.00,17.62
2020.00,8.00,3.00,9.00,31.13,37.39,30.25,7.01,-0.07,-0.95,4.14,,,,45.90,19.20
2020.00,8.00,3.00,10.00,35.76,37.98,30.82,7.30,-0.63,-0.32,4.36,,,,43.52,21.50
2020.00,8.00,3.00,11.00,40.39,38.58,33.52,7.60,-1.19,0.32,4.57,,,,47.95,21.28
2020.00,8.00,3.00,12.00,45.01,39.17,33.14,7.89,-1.75,0.95,4.79,,,,38.50,25.20
2020.00,8.00,3.00,13.00,32.00,62.64,31.58,7.88,-1.86,1.15,4.20,,,,29.70,30.65
2020.00,8.00,3.00,14.00,18.98,86.11,32.40,7.87,-1.98,1.36,3.61,,,,22.43,28.52
2020.00,8.00,3.00,15.00,5.96,109.58,32.18,7.86,-2.10,1.57,3.01,,,,11.45,37.95
2020.00,8.00,3.00,16.00,9.39,95.48,31.94,8.39,-1.14,1.04,3.26,,,,4.85,45.90
2020.00,8.00,3.00,17.00,12.82,81.38,32.11,8.93,-0.18,0.51,3.50,,,,6.25,44.75
2020.00,8.00,3.00,18.00,16.25,67.29,32.00,9.46,0.78,-0.01,3.74,,,,4.25,39.80
2020.00,8.00,3.00,19.00,18.18,64.99,32.20,8.53,0.13,-0.23,4.01,,,,14.85,21.55
2020.00,8.00,3.00,20.00,20.12,62.69,31.25,7.60,-0.53,-0.45,4.29,,,,20.20,21.72
2020.00,8.00,3.00,21.00,22.05,60.39,31.77,6.67,-1.18,-0.67,4.56,,,,22.33,19.80
2020.00,8.00,3.00,22.00,19.35,74.22,32.20,6.78,-0.57,-0.97,4.46,,,,18.45,18.50
2020.00,8.00,3.00,23.00,16.64,88.06,31.36,6.88,0.05,-1.26,4.36,,,,12.88,19.53
2021.00,2.00,7.00,0.00,112.26,76.48,18.61,8.65,-1.57,0.75,-2.57,,,,7.00,55.97
2021.00,2.00,7.00,1.00,124.96,57.29,18.66,8.17,-2.09,1.13,-1.88,,,,5.58,50.55
2021.00,2.00,7.00,2.00,137.65,38.10,19.23,7.69,-2.62,1.52,-1.20,,,,7.07,50.45
2021.00,2.00,7.00,3.00,150.35,18.91,20.91,7.21,-3.15,1.91,-0.51,,,,8.77,46.20
2021.00,2.00,7.00,4.00,147.45,17.08,20.12,6.69,-2.96,2.31,-0.67,,,,15.23,51.15
2021.00,2.00,7.00,5.00,144.56,15.24,19.67,6.18,-2.78,2.70,-0.83,,,,29.30,53.15
2021.00,2.00,7.00,6.00,141.66,13.41,19.18,5.66,-2.59,3.10,-0.99,,,,49.78,47.07
2021.00,2.00,7.00,7.00,136.67,15.88,17.42,6.18,-3.19,2.73,-1.24,3.21,0.70,4.57,57.60,45.12
2021.00,2.00,7.00,8.00,131.67,18.35,19.17,6.71,-3.80,2.35,-1.49,,,,63.43,36.43
2021.00,2.00,7.00,9.00,126.67,20.83,14.11,7.23,-4.40,1.98,-1.74,,,,64.62,33.38
2021.00,2.00,7.00,10.00,133.66,24.81,14.03,7.57,-3.32,2.09,-2.24,,,,66.65,33.70
2021.00,2.00,7.00,11.00,140.66,28.79,19.48,7.91,-2.24,2.20,-2.75,,,,58.38,38.23
2021.00,2.00,7.00,12.00,147.65,32.77,19.22,8.25,-1.16,2.30,-3.25,,,,46.27,46.42
2021.00,2.00,7.00,13.00,142.84,37.80,20.59,8.32,-0.87,1.76,-3.08,,,,16.00,72.38
2021.00,2.00,7.00,14.00,138.02,42.83,21.86,8.40,-0.58,1.22,-2.91,,,,5.55,86.08
2021.00,2.00,7.00,15.00,133.21,47.87,22.78,8.48,-0.29,0.67,-2.74,,,,5.65,83.72
2021.00,2.00,7.00,16.00,144.77,51.40,23.31,8.83,0.98,-0.16,-2.62,,,,5.35,77.83
2021.00,2.00,7.00,17.00,156.33,54.92,24.07,9.17,2.25,-1.00,-2.51,,,,6.18,72.92
2021.00,2.00,7.00,18.00,167.90,58.45,22.62,9.52,3.53,-1.83,-2.39,,,,6.15,73.22
2021.00,2.00,7.00,19.00,173.09,51.40,22.25,9.71,3.13,-1.79,-2.91,,,,6.25,62.38
2021.00,2.00,7.00,20.00,178.27,44.36,23.78,9.91,2.74,-1.74,-3.43,,,,6.00,63.40
2021.00,2.00,7.00,21.00,183.46,37.31,24.31,10.10,2.35,-1.69,-3.94,,,,9.07,73.10
2021.00,2.00,7.00,22.00,169.54,33.95,24.85,8.73,2.27,-1.84,-2.68,,,,7.78,65.53
2021.00,2.00,7.00,23.00,155.61,30.58,22.47,7.36,2.19,-1.98,-1.41,,,,6.22,62.00
2021.00,10.00,30.00,0.00,118.32,44.83,37.80,6.76,1.05,-0.14,-1.38,,,,3.65,67.50
2021.00,10.00,30.00,1.00,117.57,49.02,38.27,6.89,1.19,0.10,-1.72,,,,3.65,61.57
2021.00,10.00,30.00,2.00,116.82,53.20,40.28,7.01,1.34,0.35,-2.05,,,,3.65,63.58
2021.00,10.00,30.00,3.00,116.07,57.39,40.23,7.14,1.48,0.59,-2.39,,,,5.55,74.12
2021.00,10.00,30.00,4.00,130.36,53.65,39.31,7.32,1.52,0.47,-2.56,,,,14.55,88.52
2021.00,10.00,30.00,5.00,144.65,49.91,39.07,7.50,1.55,0.36,-2.74,,,,38.50,90.15
2021.00,10.00,30.00,6.00,158.94,46.16,35.52,7.68,1.58,0.24,-2.91,,,,86.55,67.95
2021.00,10.00,30.00,7.00,147.40,42.58,33.04,7.28,1.32,0.37,-3.20,,,,100.92,55.45
2021.00,10.00,30.00,8.00,135.85,39.00,33.37,6.87,1.05,0.50,-3.48,1.32,1.68,0.78,98.22,51.80
2021.00,10.00,30.00,9.00,124.31,35.42,37.07,6.47,0.78,0.62,-3.77,,,,91.15,49.80
2021.00,10.00,30.00,10.00,120.44,28.97,35.49,7.78,0.67,-0.10,-3.60,,,,71.95,54.75
2021.00,10.00,30.00,11.00,116.57,22.51,38.04,9.10,0.57,-0.82,-3.43,,,,55.67,68.65
2021.00,10.00,30.00,12.00,112.70,16.05,38.32,10.41,0.47,-1.54,-3.26,,,,9.32,117.40
