year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite
2020.00,10.00,30.00,12.00,106.05,26.72,39.20,7.70,0.64,-0.13,-1.45,,,
2020.00,10.00,30.00,13.00,103.35,20.75,35.65,7.62,0.24,0.98,-1.39,,,
2020.00,10.00,30.00,14.00,100.65,14.78,35.94,7.54,-0.16,2.10,-1.33,,,
2020.00,10.00,30.00,15.00,97.95,8.81,33.89,7.46,-0.56,3.21,-1.27,,,
2020.00,10.00,30.00,16.00,98.82,7.94,32.93,7.50,-1.46,3.14,-1.69,,,
2020.00,10.00,30.00,17.00,99.70,7.08,30.80,7.53,-2.36,3.07,-2.11,,,
2020.00,10.00,30.00,18.00,100.58,6.22,30.49,7.57,-3.26,3.00,-2.53,,,
2020.00,10.00,30.00,19.00,99.31,21.81,32.35,7.57,-3.95,3.37,-2.15,,,
2020.00,10.00,30.00,20.00,98.04,37.39,33.97,7.56,-4.63,3.75,-1.77,,,
2020.00,10.00,30.00,21.00,96.78,52.98,35.82,7.56,-5.32,4.12,-1.39,,,
2020.00,10.00,30.00,22.00,101.27,45.03,34.30,7.64,-4.05,3.61,-1.84,,,
2020.00,10.00,30.00,23.00,105.75,37.09,27.87,7.71,-2.79,3.10,-2.28,,,
2020.00,3.00,3.00,0.00,37.07,24.11,27.59,17.90,2.40,-0.78,-0.19,,,
2020.00,3.00,3.00,1.00,37.39,23.73,28.96,17.37,1.62,-0.39,0.02,,,
2020.00,3.00,3.00,2.00,37.71,23.35,28.21,16.84,0.84,0.01,0.22,,,
2020.00,3.00,3.00,3.00,38.04,22.97,27.70,16.31,0.07,0.40,0.42,,,
2020.00,3.00,3.00,4.00,35.98,27.65,26.51,16.02,-0.39,0.42,0.12,,,
2020.00,3.00,3.00,5.00,33.92,32.34,28.13,15.74,-0.85,0.44,-0.18,,,
2020.00,3.00,3.00,6.00,31.86,37.02,28.34,15.46,-1.32,0.46,-0.47,,,
2020.00,3.00,3.00,7.00,34.29,31.98,27.78,15.34,-0.56,0.65,0.01,0.61,1.26,0.48
2020.00,3.00,3.00,8.00,36.73,26.95,28.18,15.22,0.20,0.84,0.49,,,
2020.00,3.00,3.00,9.00,39.16,21.92,27.76,15.10,0.96,1.03,0.97,,,
2020.00,3.00,3.00,10.00,39.88,32.06,26.77,15.79,1.35,0.31,0.67,,,
2020.00,3.00,3.00,11.00,40.59,42.21,28.85,16.48,1.75,-0.40,0.37,,,
2020.00,3.00,3.00,12.00,41.31,52.35,29.41,17.18,2.15,-1.12,0.07,,,
2020.00,3.00,3.00,13.00,45.29,48.78,29.73,17.00,2.11,-1.41,0.37,,,
2020.00,3.00,3.00,14.00,49.28,45.21,29.58,16.83,2.08,-1.70,0.68,,,
2020.00,3.00,3.00,15.00,53.26,41.64,29.30,16.66,2.05,-1.98,0.98,,,
2020.00,3.00,3.00,16.00,56.79,43.76,30.28,17.02,1.39,-1.78,1.19,,,
2020.00,3.00,3.00,17.00,60.33,45.89,30.12,17.37,0.73,-1.58,1.39,,,
2020.00,3.00,3.00,18.00,63.86,48.01,29.67,17.72,0.07,-1.38,1.60,,,
2020.00,3.00,3.00,19.00,70.22,43.90,29.66,17.56,-0.12,-1.33,1.74,,,
2020.00,3.00,3.00,20.00,76.57,39.78,30.79,17.41,-0.32,-1.27,1.89,,,
2020.00,3.00,3.00,21.00,82.93,35.67,30.64,17.25,-0.52,-1.22,2.03,,,
2020.00,3.00,3.00,22.00,82.96,28.32,31.43,16.86,-0.43,-0.76,1.73,,,
2020.00,3.00,3.00,23.00,82.99,20.96,30.63,16.48,-0.34,-0.29,1.43,,,
2021.00,2.00,25.00,0.00,109.61,9.74,33.45,18.11,1.75,-0.71,-2.19,,,
2021.00,2.00,25.00,1.00,99.37,10.45,33.90,18.17,1.80,-1.19,-3.25,,,
2021.00,2.00,25.00,2.00,89.13,11.17,34.05,18.23,1.85,-1.67,-4.31,,,
2021.00,2.00,25.00,3.00,78.89,11.88,33.74,18.29,1.90,-2.15,-5.37,,,
2021.00,2.00,25.00,4.00,70.77,11.23,32.08,18.10,2.05,-1.86,-3.85,,,
2021.00,2.00,25.00,5.00,62.64,10.58,30.15,17.91,2.20,-1.57,-2.33,,,
2021.00,2.00,25.00,6.00,54.51,9.93,31.42,17.72,2.35,-1.28,-0.81,,,
2021.00,2.00,25.00,7.00,65.76,7.90,32.83,17.85,2.90,-1.17,-0.59,,,
2021.00,2.00,25.00,8.00,77.00,5.87,33.65,17.97,3.45,-1.05,-0.37,0.35,0.30,1.16
2021.00,2.00,25.00,9.00,88.25,3.84,32.56,18.09,4.00,-0.94,-0.15,,,
2021.00,2.00,25.00,10.00,89.38,3.82,33.58,18.32,4.09,-1.23,0.27,,,
2021.00,2.00,25.00,11.00,90.52,3.80,33.78,18.55,4.18,-1.52,0.68,,,
2021.00,2.00,25.00,12.00,91.65,3.79,34.58,18.78,4.27,-1.81,1.10,,,
2021.00,2.00,25.00,13.00,93.33,4.04,34.75,18.61,3.34,-2.20,0.25,,,
2021.00,2.00,25.00,14.00,95.00,4.29,35.64,18.43,2.42,-2.58,-0.59,,,
2021.00,2.00,25.00,15.00,96.68,4.54,35.63,18.26,1.49,-2.97,-1.43,,,
2021.00,2.00,25.00,16.00,105.50,4.85,36.55,18.39,0.87,-1.92,-1.91,,,
2021.00,2.00,25.00,17.00,114.31,5.15,34.34,18.52,0.24,-0.87,-2.38,,,
2021.00,2.00,25.00,18.00,123.13,5.46,33.38,18.65,-0.38,0.18,-2.85,,,
2021.00,2.00,25.00,19.00,127.22,6.21,33.21,19.35,-1.16,-0.03,-2.96,,,
2021.00,2.00,25.00,20.00,131.30,6.95,33.71,20.04,-1.94,-0.25,-3.07,,,
2021.00,2.00,25.00,21.00,135.39,7.70,33.20,20.73,-2.72,-0.47,-3.18,,,
2021.00,2.00,25.00,22.00,124.45,7.14,35.06,19.76,-3.04,-0.26,-3.44,,,
2021.00,2.00,25.00,23.00,113.51,6.58,35.76,18.80,-3.35,-0.06,-3.69,,,
2020.00,6.00,28.00,0.00,61.27,16.92,27.44,7.61,5.20,-1.45,2.41,,,
2020.00,6.00,28.00,1.00,61.52,14.49,30.40,7.57,5.01,-1.48,2.24,,,
2020.00,6.00,28.00,2.00,61.77,12.06,32.54,7.53,4.81,-1.51,2.06,,,
2020.00,6.00,28.00,3.00,62.02,9.63,31.93,7.48,4.62,-1.54,1.89,,,
2020.00,6.00,28.00,4.00,57.13,10.23,32.05,7.48,4.89,-1.74,1.91,,,
2020.00,6.00,28.00,5.00,52.24,10.83,31.33,7.47,5.16,-1.93,1.94,,,
2020.00,6.00,28.00,6.00,47.35,11.43,33.78,7.46,5.43,-2.12,1.97,,,
2020.00,6.00,28.00,7.00,51.84,26.71,35.76,8.01,5.59,-1.49,2.06,0.47,1.86,0.25
2020.00,6.00,28.00,8.00,56.32,41.99,35.02,8.56,5.75,-0.86,2.16,,,
2020.00,6.00,28.00,9.00,60.81,57.27,35.56,9.11,5.92,-0.23,2.26,,,
2020.00,6.00,28.00,10.00,64.24,54.09,36.74,8.89,4.76,0.82,2.03,,,
2020.00,6.00,28.00,11.00,67.67,50.92,35.98,8.68,3.60,1.87,1.79,,,
2020.00,6.00,28.00,12.00,71.10,47.74,35.69,8.46,2.43,2.93,1.56,,,
2020.00,6.00,28.00,13.00,72.20,34.95,33.64,8.24,1.25,1.81,1.81,,,
2020.00,6.00,28.00,14.00,73.30,22.16,32.73,8.02,0.08,0.70,2.05,,,
2020.00,6.00,28.00,15.00,74.40,9.36,34.39,7.80,-1.10,-0.41,2.30,,,
2020.00,6.00,28.00,16.00,83.67,7.98,36.88,8.00,-0.99,0.01,2.01,,,
2020.00,6.00,28.00,17.00,92.94,6.61,37.76,8.20,-0.87,0.43,1.71,,,
2020.00,6.00,28.00,18.00,102.22,5.23,38.08,8.40,-0.75,0.85,1.41,,,
2020.00,6.00,28.00,19.00,96.62,5.90,34.60,8.44,-0.58,1.11,2.05,,,
2020.00,6.00,28.00,20.00,91.03,6.57,31.56,8.49,-0.41,1.38,2.68,,,
2020.00,6.00,28.00,21.00,85.44,7.25,29.63,8.53,-0.23,1.64,3.31,,,
2020.00,6.00,28.00,22.00,85.18,8.56,23.30,8.65,0.10,0.88,3.00,,,
2020.00,6.00,28.00,23.00,84.92,9.87,30.89,8.76,0.43,0.13,2.70,,,
2022.00,1.00,5.00,0.00,92.55,3.96,24.10,18.64,-0.39,-0.46,-1.16,,,
2022.00,1.00,5.00,1.00,115.99,4.71,23.00,18.93,-1.00,-1.08,-1.33,,,
2022.00,1.00,5.00,2.00,139.42,5.46,23.36,19.22,-1.60,-1.69,-1.51,,,
2022.00,1.00,5.00,3.00,162.86,6.20,24.34,19.51,-2.21,-2.31,-1.68,,,
2022.00,1.00,5.00,4.00,149.36,6.29,24.18,20.03,-2.59,-2.04,-1.06,,,
2022.00,1.00,5.00,5.00,135.87,6.39,24.63,20.56,-2.98,-1.76,-0.45,,,
2022.00,1.00,5.00,6.00,122.38,6.48,25.81,21.09,-3.36,-1.49,0.17,,,
2022.00,1.00,5.00,7.00,136.18,7.56,24.91,21.14,-2.65,0.38,-0.30,,,
2022.00,1.00,5.00,8.00,149.99,8.64,22.67,21.18,-1.93,2.24,-0.77,,,
2022.00,1.00,5.00,9.00,163.79,9.72,22.03,21.23,-1.22,4.11,-1.23,,,
2022.00,1.00,5.00,10.00,145.23,9.67,22.13,21.44,-0.26,1.89,-1.11,,,
2022.00,1.00,5.00,11.00,126.66,9.61,22.93,21.66,0.71,-0.34,-0.99,,,
2022.00,1.00,5.00,12.00,108.09,9.56,24.20,21.87,1.67,-2.57,-0.86,,,
2022.00,1.00,5.00,13.00,104.94,7.75,23.39,21.22,2.02,-2.33,-0.71,,,
2022.00,1.00,5.00,14.00,101.78,5.95,23.10,20.56,2.38,-2.10,-0.57,,,
2022.00,1.00,5.00,15.00,98.63,4.15,23.32,19.91,2.73,-1.87,-0.42,,,
2022.00,1.00,5.00,16.00,93.56,4.64,21.35,20.38,2.72,-2.24,0.22,,,
2022.00,1.00,5.00,17.00,88.49,5.13,18.53,20.85,2.71,-2.61,0.87,,,
2022.00,1.00,5.00,18.00,83.42,5.62,19.88,21.32,2.70,-2.98,1.51,,,
2022.00,1.00,5.00,19.00,72.72,8.25,20.16,21.41,2.64,-2.79,0.67,,,
2022.00,1.00,5.00,20.00,62.02,10.89,17.91,21.50,2.58,-2.60,-0.16,,,
2022.00,1.00,5.00,21.00,51.33,13.53,17.14,21.59,2.52,-2.40,-0.99,,,
2022.00,1.00,5.00,22.00,80.88,17.59,17.05,21.28,0.99,-2.27,-1.37,,,
2022.00,1.00,5.00,23.00,110.43,21.64,16.72,20.98,-0.54,-2.14,-1.74,,,
2022.00,7.00,26.00,0.00,71.16,36.31,19.03,6.81,-2.14,-0.15,2.26,,,
2022.00,7.00,26.00,1.00,74.42,36.00,20.43,6.91,-2.11,-0.19,2.18,,,
2022.00,7.00,26.00,2.00,77.67,35.69,23.37,7.01,-2.07,-0.23,2.10,,,
2022.00,7.00,26.00,3.00,80.93,35.38,21.70,7.11,-2.04,-0.26,2.02,,,
2022.00,7.00,26.00,4.00,104.92,43.24,23.95,7.23,-1.60,-0.25,1.81,,,
2022.00,7.00,26.00,5.00,128.91,51.10,23.76,7.36,-1.16,-0.24,1.59,,,
2022.00,7.00,26.00,6.00,152.90,58.95,22.40,7.48,-0.72,-0.22,1.38,,,
2022.00,7.00,26.00,7.00,143.77,59.26,20.84,7.78,-0.91,-0.19,1.05,,1.89,
2022.00,7.00,26.00,8.00,134.63,59.56,19.99,8.07,-1.09,-0.15,0.71,,,
2022.00,7.00,26.00,9.00,125.50,59.87,21.60,8.37,-1.27,-0.12,0.38,,1.64,
2022.00,7.00,26.00,10.00,132.63,56.84,24.82,8.49,-1.01,-0.28,0.43,,,
2022.00,7.00,26.00,11.00,139.77,53.81,23.56,8.61,-0.75,-0.45,0.49,,,
2022.00,7.00,26.00,12.00,146.90,50.79,23.40,8.72,-0.49,-0.61,0.55,,,
2022.00,7.00,26.00,13.00,124.14,50.56,21.95,8.65,0.34,-0.62,0.89,,,
2022.00,7.00,26.00,14.00,101.38,50.32,23.36,8.58,1.16,-0.62,1.23,,,
2022.00,7.00,26.00,15.00,78.63,50.09,23.54,8.51,1.99,-0.62,1.56,,,
2022.00,7.00,26.00,16.00,76.54,53.71,22.72,8.24,0.87,-0.74,1.27,,,
2022.00,7.00,26.00,17.00,74.46,57.33,23.32,7.98,-0.25,-0.85,0.98,,,
2022.00,7.00,26.00,18.00,72.37,60.95,21.87,7.72,-1.36,-0.96,0.69,,,
2022.00,7.00,26.00,19.00,79.91,56.18,21.90,7.74,-1.13,-0.95,0.69,,,
2022.00,7.00,26.00,20.00,87.45,51.41,22.33,7.76,-0.90,-0.93,0.69,,,
2022.00,7.00,26.00,21.00,94.99,46.64,21.20,7.78,-0.66,-0.92,0.69,,,
2022.00,7.00,26.00,22.00,100.18,48.00,22.37,8.09,0.02,-1.01,0.56,,,
2022.00,7.00,26.00,23.00,105.37,49.35,24.21,8.40,0.70,-1.11,0.42,,,
2020.00,12.00,18.00,0.00,124.25,6.76,31.48,7.73,3.59,-2.39,-1.29,,,
2020.00,12.00,18.00,1.00,131.23,21.59,30.20,7.85,2.95,-1.29,-1.23,,,
2020.00,12.00,18.00,2.00,138.20,36.42,32.16,7.97,2.31,-0.19,-1.17,,,
2020.00,12.00,18.00,3.00,145.18,51.25,31.60,8.09,1.67,0.91,-1.11,,,
2020.00,12.00,18.00,4.00,146.21,37.29,29.83,8.34,1.58,1.29,-1.23,,,
2020.00,12.00,18.00,5.00,147.25,23.33,29.03,8.60,1.50,1.66,-1.35,,,
2020.00,12.00,18.00,6.00,148.28,9.36,30.63,8.85,1.41,2.04,-1.48,,,
2020.00,12.00,18.00,7.00,163.25,8.73,29.89,8.87,1.28,1.54,-1.25,,,
2020.00,12.00,18.00,8.00,178.21,8.11,28.86,8.88,1.15,1.03,-1.02,0.53,1.37,0.39
2020.00,12.00,18.00,9.00,193.17,7.48,30.43,8.89,1.01,0.53,-0.79,,,
2020.00,12.00,18.00,10.00,196.53,9.29,30.20,8.90,3.26,0.16,-0.87,,,
2020.00,12.00,18.00,11.00,199.89,11.10,30.61,8.90,5.50,-0.20,-0.96,,,
2020.00,12.00,18.00,12.00,203.25,12.92,29.74,8.91,7.75,-0.57,-1.05,,,
2020.00,12.00,18.00,13.00,203.10,17.53,29.96,8.70,6.67,-1.77,-0.76,,,
2020.00,12.00,18.00,14.00,202.96,22.15,29.59,8.49,5.59,-2.97,-0.46,,,
2020.00,12.00,18.00,15.00,202.81,26.76,28.51,8.28,4.51,-4.18,-0.17,,,
2020.00,12.00,18.00,16.00,193.58,28.48,28.86,8.54,5.11,-4.29,-0.81,,,
2020.00,12.00,18.00,17.00,184.34,30.19,28.34,8.81,5.72,-4.40,-1.45,,,
2020.00,12.00,18.00,18.00,175.10,31.90,29.51,9.08,6.32,-4.52,-2.09,,,
2020.00,12.00,18.00,19.00,176.76,28.78,31.14,9.33,5.02,-3.56,-1.89,,,
2020.00,12.00,18.00,20.00,178.42,25.67,30.36,9.57,3.72,-2.60,-1.70,,,
2020.00,12.00,18.00,21.00,180.08,22.55,31.04,9.82,2.42,-1.64,-1.50,,,
2020.00,12.00,18.00,22.00,176.51,21.10,31.27,9.63,1.48,-1.36,-1.88,,,
2020.00,12.00,18.00,23.00,172.94,19.65,31.78,9.43,0.55,-1.08,-2.26,,,
2023.00,11.00,4.00,0.00,59.06,40.53,25.74,9.48,-0.08,1.98,-1.18,,,
2023.00,11.00,4.00,1.00,45.40,58.31,23.94,9.75,0.64,0.20,-1.03,,,
2023.00,11.00,4.00,2.00,31.74,76.09,22.48,10.01,1.36,-1.57,-0.88,,,
2023.00,11.00,4.00,3.00,18.08,93.87,23.57,10.28,2.08,-3.35,-0.74,,,
2023.00,11.00,4.00,4.00,27.46,74.63,23.79,9.70,2.00,-2.91,-0.65,,,
2023.00,11.00,4.00,5.00,36.85,55.40,22.78,9.13,1.91,-2.48,-0.57,,,
2023.00,11.00,4.00,6.00,46.23,36.16,21.48,8.55,1.83,-2.04,-0.48,,,
2023.00,11.00,4.00,7.00,31.13,51.57,22.94,8.86,0.94,-2.06,-0.41,,,
2023.00,11.00,4.00,8.00,16.03,66.98,21.81,9.17,0.05,-2.08,-0.34,0.56,2.28,0.25
2023.00,11.00,4.00,9.00,0.93,82.39,21.10,9.49,-0.84,-2.09,-0.26,,,
2023.00,11.00,4.00,10.00,24.90,61.71,23.66,9.27,-1.45,-1.84,0.00,,,
2023.00,11.00,4.00,11.00,48.86,41.03,25.83,9.05,-2.07,-1.58,0.27,,,
2023.00,11.00,4.00,12.00,72.83,20.35,26.80,8.83,-2.69,-1.32,0.53,,,
2023.00,11.00,4.00,13.00,51.59,42.88,26.82,9.28,-1.82,-1.78,0.22,,,
2023.00,11.00,4.00,14.00,30.35,65.41,24.09,9.73,-0.95,-2.24,-0.08,,,
2023.00,11.00,4.00,15.00,9.10,87.94,24.17,10.19,-0.08,-2.70,-0.39,,,
2023.00,11.00,4.00,16.00,19.51,69.10,22.68,10.25,0.57,-1.76,-0.83,,,
2023.00,11.00,4.00,17.00,29.92,50.25,23.81,10.31,1.21,-0.82,-1.27,,,
2023.00,11.00,4.00,18.00,40.33,31.41,23.92,10.38,1.86,0.12,-1.70,,,
2023.00,11.00,4.00,19.00,40.33,34.51,23.71,10.37,1.86,-0.58,-1.71,,,
2023.00,11.00,4.00,20.00,40.33,37.62,21.84,10.35,1.86,-1.29,-1.71,,,
2023.00,11.00,4.00,21.00,40.33,40.72,19.92,10.34,1.86,-2.00,-1.72,,,
2023.00,11.00,4.00,22.00,45.06,41.36,18.41,10.67,1.89,-2.12,-1.29,,,
2023.00,11.00,4.00,23.00,49.80,41.99,19.06,10.99,1.91,-2.24,-0.87,,,
2021.00,6.00,16.00,0.00,92.07,19.82,36.62,9.31,-1.93,2.79,-2.13,,,
2021.00,6.00,16.00,1.00,107.53,18.42,34.56,8.24,-2.18,2.59,-2.37,,,
2021.00,6.00,16.00,2.00,122.99,17.02,33.30,7.17,-2.43,2.39,-2.62,,,
2021.00,6.00,16.00,3.00,138.45,15.62,32.66,6.10,-2.68,2.19,-2.86,,,
2021.00,6.00,16.00,4.00,128.98,11.44,34.12,6.02,-3.38,2.23,-2.64,,,
2021.00,6.00,16.00,5.00,119.51,7.25,34.91,5.95,-4.09,2.27,-2.41,,,
2021.00,6.00,16.00,6.00,110.05,3.06,37.08,5.87,-4.79,2.31,-2.19,,,
2021.00,6.00,16.00,7.00,113.95,2.90,34.40,5.99,-3.13,2.30,-1.89,0.43,2.44,0.18
2021.00,6.00,16.00,8.00,117.85,2.73,28.26,6.11,-1.48,2.30,-1.59,,,
2021.00,6.00,16.00,9.00,121.75,2.56,32.57,6.23,0.18,2.29,-1.29,0.53,2.05,0.26
2021.00,6.00,16.00,10.00,128.57,3.42,32.64,6.16,0.96,0.35,-1.20,,,
2021.00,6.00,16.00,11.00,135.40,4.28,31.39,6.10,1.74,-1.58,-1.11,,,
2021.00,6.00,16.00,12.00,142.22,5.15,31.44,6.03,2.52,-3.52,-1.02,,,
2021.00,6.00,16.00,13.00,140.37,4.52,33.67,5.86,3.02,-3.29,-1.40,,,
2021.00,6.00,16.00,14.00,138.51,3.89,34.41,5.70,3.52,-3.06,-1.77,,,
2021.00,6.00,16.00,15.00,136.66,3.26,31.52,5.54,4.02,-2.84,-2.15,,,
2021.00,6.00,16.00,16.00,144.23,3.19,31.84,5.54,2.79,-1.28,-2.14,,,
2021.00,6.00,16.00,17.00,151.81,3.12,31.50,5.54,1.57,0.27,-2.14,,,
2021.00,6.00,16.00,18.00,159.38,3.06,27.40,5.54,0.34,1.82,-2.13,,,
2021.00,6.00,16.00,19.00,167.41,6.49,28.46,6.07,-1.03,2.50,-2.24,,,
2021.00,6.00,16.00,20.00,175.44,9.92,32.30,6.60,-2.40,3.19,-2.34,,,
2021.00,6.00,16.00,21.00,183.46,13.35,31.88,7.13,-3.77,3.88,-2.45,,,
2021.00,6.00,16.00,22.00,167.13,9.96,30.94,6.93,-3.16,4.21,-2.40,,,
2021.00,6.00,16.00,23.00,150.80,6.58,32.48,6.73,-2.55,4.54,-2.35,,,
2022.00,1.00,26.00,0.00,47.74,49.04,33.21,8.44,0.89,-1.15,-0.84,,,
2022.00,1.00,26.00,1.00,49.15,52.98,36.21,8.24,1.28,-1.30,-0.57,,,
2022.00,1.00,26.00,2.00,50.56,56.92,34.17,8.05,1.67,-1.45,-0.30,,,
2022.00,1.00,26.00,3.00,51.97,60.87,31.72,7.85,2.06,-1.60,-0.03,,,
2022.00,1.00,26.00,4.00,57.82,53.12,31.68,7.52,1.69,-1.42,0.35,,,
2022.00,1.00,26.00,5.00,63.66,45.38,31.03,7.19,1.31,-1.24,0.72,,,
2022.00,1.00,26.00,6.00,69.51,37.63,31.60,6.86,0.94,-1.06,1.09,,,
2022.00,1.00,26.00,7.00,71.77,33.13,33.44,6.99,0.92,-1.25,1.15,0.74,1.05,0.70
2022.00,1.00,26.00,8.00,74.04,28.62,34.84,7.12,0.89,-1.44,1.21,,,
2022.00,1.00,26.00,9.00,76.30,24.12,35.45,7.25,0.87,-1.63,1.28,0.52,0.53,0.99
2022.00,1.00,26.00,10.00,56.84,47.31,33.77,7.28,1.14,-1.43,0.51,,,
2022.00,1.00,26.00,11.00,37.37,70.51,32.16,7.32,1.41,-1.22,-0.26,,,
2022.00,1.00,26.00,12.00,17.90,93.71,33.33,7.36,1.68,-1.02,-1.02,,,
2022.00,1.00,26.00,13.00,27.56,78.67,33.81,8.08,1.38,-1.14,-1.00,,,
2022.00,1.00,26.00,14.00,37.21,63.62,34.75,8.80,1.07,-1.26,-0.97,,,
2022.00,1.00,26.00,15.00,46.87,48.58,35.40,9.51,0.76,-1.37,-0.95,,,
2022.00,1.00,26.00,16.00,55.45,38.68,35.55,9.22,0.01,-1.08,-0.23,,,
2022.00,1.00,26.00,17.00,64.03,28.78,34.77,8.93,-0.74,-0.78,0.49,,,
2022.00,1.00,26.00,18.00,72.61,18.88,36.36,8.64,-1.49,-0.49,1.21,,,
2022.00,1.00,26.00,19.00,76.75,19.15,32.91,7.48,-0.42,-0.93,1.03,,,
2022.00,1.00,26.00,20.00,80.89,19.43,32.66,6.32,0.65,-1.37,0.84,,,
2022.00,1.00,26.00,21.00,85.03,19.70,33.64,5.17,1.71,-1.81,0.66,,,
2022.00,1.00,26.00,22.00,89.05,19.58,35.30,5.43,1.49,-1.54,0.72,,,
2022.00,1.00,26.00,23.00,93.07,19.47,31.76,5.69,1.26,-1.27,0.77,,,
2021.00,3.00,14.00,0.00,110.30,16.93,38.79,7.21,2.50,-2.15,-2.21,,,
2021.00,3.00,14.00,1.00,118.25,18.01,39.50,7.57,3.75,-2.41,-1.97,,,
2021.00,3.00,14.00,2.00,126.19,19.09,33.98,7.92,4.99,-2.68,-1.72,,,
2021.00,3.00,14.00,3.00,134.14,20.18,37.91,8.28,6.24,-2.95,-1.48,,,
2021.00,3.00,14.00,4.00,119.00,16.29,35.66,8.09,5.36,-2.66,-1.47,,,
2021.00,3.00,14.00,5.00,103.86,12.41,32.50,7.91,4.48,-2.36,-1.46,,,
2021.00,3.00,14.00,6.00,88.72,8.53,38.14,7.73,3.60,-2.07,-1.45,,,
2021.00,3.00,14.00,7.00,97.28,8.11,38.83,7.66,4.02,-2.13,-1.71,,,
2021.00,3.00,14.00,8.00,105.84,7.68,38.96,7.59,4.44,-2.18,-1.96,0.40,1.13,0.35
2021.00,3.00,14.00,9.00,114.40,7.25,39.78,7.52,4.86,-2.24,-2.21,,,
2021.00,3.00,14.00,10.00,118.44,14.26,39.98,7.33,3.34,-1.95,-2.28,,,
2021.00,3.00,14.00,11.00,122.48,21.26,39.94,7.14,1.83,-1.65,-2.34,,,
2021.00,3.00,14.00,12.00,126.52,28.27,38.74,6.95,0.31,-1.35,-2.40,,,
2021.00,3.00,14.00,13.00,131.01,32.35,41.03,6.76,0.05,-0.66,-2.33,,,
2021.00,3.00,14.00,14.00,135.51,36.43,42.80,6.57,-0.22,0.03,-2.26,,,
2021.00,3.00,14.00,15.00,140.00,40.51,43.63,6.38,-0.48,0.72,-2.19,,,
2021.00,3.00,14.00,16.00,147.00,30.25,43.50,6.39,-0.07,0.37,-2.35,,,
2021.00,3.00,14.00,17.00,154.00,19.99,43.67,6.40,0.35,0.01,-2.51,,,
2021.00,3.00,14.00,18.00,161.01,9.73,44.38,6.41,0.76,-0.34,-2.66,,,
2021.00,3.00,14.00,19.00,149.62,11.94,44.60,6.60,0.24,0.35,-2.34,,,
2021.00,3.00,14.00,20.00,138.24,14.14,39.83,6.79,-0.27,1.04,-2.01,,,
2021.00,3.00,14.00,21.00,126.85,16.35,36.25,6.99,-0.79,1.73,-1.69,,,
2021.00,3.00,14.00,22.00,130.71,20.08,30.13,6.68,-0.58,1.49,-1.56,,,
2021.00,3.00,14.00,23.00,134.58,23.82,31.67,6.38,-0.37,1.24,-1.43,,,
2019.00,11.00,2.00,0.00,21.21,34.08,26.72,5.65,-0.16,2.10,3.43,,,
2019.00,11.00,2.00,1.00,20.72,40.68,25.50,5.61,-0.37,2.02,3.09,,,
2019.00,11.00,2.00,2.00,20.23,47.28,25.29,5.57,-0.59,1.94,2.75,,,
2019.00,11.00,2.00,3.00,19.74,53.88,26.72,5.53,-0.80,1.86,2.41,,,
2019.00,11.00,2.00,4.00,13.27,80.82,26.86,5.39,0.25,1.23,1.13,,,
2019.00,11.00,2.00,5.00,6.79,107.75,26.61,5.25,1.30,0.59,-0.16,,,
2019.00,11.00,2.00,6.00,0.32,134.68,26.68,5.11,2.35,-0.05,-1.44,,,
2019.00,11.00,2.00,7.00,0.44,144.19,26.20,5.20,2.39,-0.46,-0.93,,,
2019.00,11.00,2.00,8.00,0.56,153.71,26.84,5.30,2.43,-0.87,-0.41,,,
2019.00,11.00,2.00,9.00,0.68,163.22,28.34,5.39,2.47,-1.29,0.10,,,
2019.00,11.00,2.00,10.00,13.21,117.97,27.72,5.65,2.36,-0.55,-0.15,,,
2019.00,11.00,2.00,11.00,25.75,72.72,27.37,5.91,2.26,0.18,-0.41,,,
2019.00,11.00,2.00,12.00,38.28,27.47,27.36,6.17,2.15,0.91,-0.67,,,
2019.00,11.00,2.00,13.00,28.60,59.64,25.84,6.56,2.19,0.82,-0.72,,,
2019.00,11.00,2.00,14.00,18.93,91.81,26.44,6.96,2.23,0.73,-0.76,,,
2019.00,11.00,2.00,15.00,9.25,123.98,25.78,7.36,2.27,0.63,-0.81,,,
2019.00,11.00,2.00,16.00,6.25,132.70,26.21,7.32,2.16,0.01,-0.70,,,
2019.00,11.00,2.00,17.00,3.25,141.42,26.59,7.28,2.06,-0.62,-0.60,,,
2019.00,11.00,2.00,18.00,0.25,150.14,26.95,7.24,1.95,-1.24,-0.49,,,
2019.00,11.00,2.00,19.00,32.30,102.63,26.58,7.57,1.96,-1.14,-0.47,,,
2019.00,11.00,2.00,20.00,64.34,55.13,26.61,7.91,1.97,-1.03,-0.44,,,
2019.00,11.00,2.00,21.00,96.39,7.63,26.49,8.25,1.98,-0.93,-0.41,,,
2019.00,11.00,2.00,22.00,80.29,9.14,26.83,8.29,2.29,-0.43,-0.64,,,
2019.00,11.00,2.00,23.00,64.19,10.64,24.67,8.34,2.60,0.07,-0.87,,,
2024.00,3.00,17.00,0.00,0.12,128.57,27.57,9.22,-1.20,1.56,-1.77,,,
2024.00,3.00,17.00,1.00,0.08,140.22,27.35,9.18,-0.94,0.57,-1.77,,,
