year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2022.00,5.00,5.00,9.00,177.62,52.43,26.85,9.60,0.83,-0.84,-0.09,,,,77.40,14.12
2022.00,5.00,5.00,10.00,150.69,45.02,22.10,9.45,1.29,-1.09,-0.29,,,,87.10,11.93
2022.00,5.00,5.00,11.00,123.77,37.60,22.85,9.29,1.74,-1.33,-0.49,,,,87.72,6.97
2022.00,5.00,5.00,12.00,96.85,30.18,23.69,9.14,2.19,-1.57,-0.68,,,,80.12,7.28
2022.00,5.00,5.00,13.00,88.74,32.64,24.76,9.13,2.16,-1.65,-0.47,,,,37.27,19.10
2022.00,5.00,5.00,14.00,80.62,35.10,24.34,9.13,2.13,-1.74,-0.25,,,,12.75,41.27
2022.00,5.00,5.00,15.00,72.51,37.57,23.77,9.13,2.10,-1.82,-0.03,,,,4.83,66.62
2022.00,5.00,5.00,16.00,82.72,31.99,23.56,9.16,1.84,-1.84,-0.11,,,,5.47,64.20
2022.00,5.00,5.00,17.00,92.93,26.42,27.10,9.18,1.58,-1.85,-0.19,,,,6.05,71.80
2022.00,5.00,5.00,18.00,103.14,20.84,27.21,9.21,1.31,-1.87,-0.26,,,,4.00,70.88
2022.00,5.00,5.00,19.00,100.57,19.95,26.42,9.04,1.33,-1.77,0.07,,,,4.62,67.55
2022.00,5.00,5.00,20.00,97.99,19.06,24.67,8.87,1.35,-1.68,0.40,,,,4.40,63.92
2022.00,5.00,5.00,21.00,95.42,18.18,24.71,8.70,1.37,-1.58,0.74,,,,5.73,68.20
2022.00,5.00,5.00,22.00,99.10,20.00,24.46,8.76,1.27,-1.70,0.76,,,,5.00,47.05
2022.00,5.00,5.00,23.00,102.77,21.83,24.85,8.83,1.18,-1.83,0.78,,,,4.25,44.12
2019.00,9.00,14.00,0.00,48.34,12.14,27.61,4.88,1.53,-1.14,1.80,,,,7.43,4.95
2019.00,9.00,14.00,1.00,50.45,12.62,28.60,5.07,1.61,-1.05,1.55,,,,4.25,4.93
2019.00,9.00,14.00,2.00,52.55,13.10,26.97,5.27,1.70,-0.96,1.31,,,,6.07,5.03
2019.00,9.00,14.00,3.00,54.66,13.58,28.35,5.46,1.79,-0.88,1.07,,,,19.38,4.80
2019.00,9.00,14.00,4.00,60.83,12.05,27.93,5.59,1.91,-0.88,0.83,,,,26.98,4.68
2019.00,9.00,14.00,5.00,66.99,10.53,26.88,5.71,2.02,-0.88,0.60,,,,45.83,4.50
2019.00,9.00,14.00,6.00,73.16,9.01,26.98,5.83,2.13,-0.88,0.37,,,,55.88,4.40
2019.00,9.00,14.00,7.00,68.30,12.46,28.00,6.12,2.13,-0.56,0.86,,1.03,,28.62,4.12
2019.00,9.00,14.00,8.00,63.44,15.91,27.11,6.41,2.13,-0.25,1.34,,,,25.07,4.12
2019.00,9.00,14.00,9.00,58.57,19.36,29.95,6.69,2.13,0.07,1.82,,,,25.10,4.10
2019.00,9.00,14.00,10.00,39.57,40.41,32.32,6.60,1.61,-0.10,1.69,,,,24.32,4.12
2019.00,9.00,14.00,11.00,20.56,61.46,31.95,6.52,1.08,-0.28,1.56,,,,25.00,4.07
2019.00,9.00,14.00,12.00,1.55,82.51,31.16,6.43,0.56,-0.45,1.43,,,,23.98,4.10
2019.00,9.00,14.00,13.00,7.55,77.82,31.54,6.51,0.33,-0.64,1.50,,,,19.60,4.27
2019.00,9.00,14.00,14.00,13.55,73.14,31.92,6.59,0.11,-0.82,1.56,,,,13.90,4.47
2019.00,9.00,14.00,15.00,19.54,68.45,29.59,6.67,-0.11,-1.01,1.63,,,,9.53,4.75
2019.00,9.00,14.00,16.00,17.25,72.22,31.08,6.54,0.55,-1.02,1.79,,,,6.17,5.00
2019.00,9.00,14.00,17.00,14.96,75.98,28.99,6.40,1.21,-1.03,1.95,,,,5.33,4.83
2019.00,9.00,14.00,18.00,12.67,79.75,28.93,6.27,1.86,-1.04,2.11,,,,44.02,4.85
2019.00,9.00,14.00,19.00,29.85,59.97,28.80,6.25,2.41,-0.56,2.14,,,,67.70,4.93
2019.00,9.00,14.00,20.00,47.03,40.20,30.59,6.23,2.95,-0.07,2.18,,,,14.50,4.92
2019.00,9.00,14.00,21.00,64.21,20.42,29.49,6.22,3.50,0.41,2.22,,,,38.05,4.90
2019.00,9.00,14.00,22.00,45.77,48.84,29.47,6.32,2.43,-0.25,1.61,,,,5.42,4.97
2019.00,9.00,14.00,23.00,27.33,77.27,26.23,6.42,1.37,-0.92,1.00,,,,4.80,4.78
2019.00,8.00,3.00,0.00,0.00,113.07,25.31,7.59,0.42,1.77,0.41,,,,16.38,17.50
2019.00,8.00,3.00,1.00,0.07,94.39,25.42,7.22,-0.09,0.70,0.61,,,,8.15,16.65
2019.00,8.00,3.00,2.00,0.13,75.72,25.54,6.86,-0.60,-0.37,0.81,,,,5.65,16.18
2019.00,8.00,3.00,3.00,0.20,57.04,24.70,6.49,-1.11,-1.44,1.01,,,,6.93,13.62
2019.00,8.00,3.00,4.00,0.41,55.60,24.96,6.46,-0.85,-1.49,1.05,,,,10.15,15.72
2019.00,8.00,3.00,5.00,0.62,54.16,25.82,6.44,-0.59,-1.53,1.08,,,,7.55,10.90
2019.00,8.00,3.00,6.00,0.84,52.72,25.95,6.42,-0.33,-1.58,1.12,,,,5.65,19.42
2019.00,8.00,3.00,7.00,0.61,95.38,26.20,6.62,-0.76,-0.92,1.07,,,,9.65,13.45
2019.00,8.00,3.00,8.00,0.37,138.04,26.29,6.81,-1.18,-0.27,1.03,,,,13.40,8.88
2019.00,8.00,3.00,9.00,0.14,180.70,25.42,7.01,-1.60,0.39,0.98,,1.60,,10.70,6.50
2019.00,8.00,3.00,10.00,0.13,162.61,24.32,6.80,-1.51,-0.04,1.34,,,,13.03,7.40
2019.00,8.00,3.00,11.00,0.11,144.53,24.37,6.58,-1.42,-0.47,1.69,,,,31.98,9.07
2019.00,8.00,3.00,12.00,0.10,126.44,25.38,6.36,-1.33,-0.90,2.05,,,,32.67,16.75
2019.00,8.00,3.00,13.00,12.91,94.03,24.55,6.18,-0.43,-1.32,1.71,,,,13.53,17.35
2019.00,8.00,3.00,14.00,25.73,61.61,25.76,6.00,0.48,-1.75,1.37,,,,8.12,17.27
2019.00,8.00,3.00,15.00,38.54,29.20,24.76,5.82,1.39,-2.18,1.03,,,,4.03,26.88
2019.00,8.00,3.00,16.00,45.45,25.51,25.97,5.66,1.15,-1.68,0.85,,,,3.12,29.53
2019.00,8.00,3.00,17.00,52.36,21.83,25.07,5.51,0.90,-1.17,0.68,,,,9.30,28.40
2019.00,8.00,3.00,18.00,59.27,18.14,24.94,5.35,0.66,-0.67,0.50,,,,4.07,22.02
2019.00,8.00,3.00,19.00,39.67,33.07,25.63,5.43,0.29,-1.02,0.73,,,,3.28,25.57
2019.00,8.00,3.00,20.00,20.08,48.00,25.33,5.51,-0.08,-1.37,0.96,,,,3.40,23.12
2019.00,8.00,3.00,21.00,0.48,62.94,25.70,5.59,-0.46,-1.73,1.18,,,,21.15,21.50
2019.00,8.00,3.00,22.00,2.43,67.72,24.97,6.04,0.39,-1.92,1.29,,,,5.68,14.00
2019.00,8.00,3.00,23.00,4.37,72.49,24.37,6.48,1.24,-2.11,1.39,,,,9.57,12.23
2020.00,2.00,6.00,0.00,38.25,16.36,8.29,6.15,1.12,-1.75,2.84,,,,3.88,20.42
2020.00,2.00,6.00,1.00,38.96,14.39,9.49,5.99,0.86,-0.90,2.79,,,,3.20,27.25
2020.00,2.00,6.00,2.00,39.67,12.41,7.90,5.83,0.60,-0.04,2.73,,,,2.08,31.45
2020.00,2.00,6.00,3.00,40.37,10.44,7.43,5.67,0.34,0.82,2.68,,,,2.75,33.40
2020.00,2.00,6.00,4.00,35.76,16.33,8.53,5.56,-0.32,0.49,1.98,,,,7.12,32.95
2020.00,2.00,6.00,5.00,31.15,22.22,9.57,5.45,-0.99,0.17,1.28,,,,18.27,28.25
2020.00,2.00,6.00,6.00,26.55,28.10,8.70,5.34,-1.65,-0.16,0.58,,,,30.58,22.97
2020.00,2.00,6.00,7.00,36.56,22.15,7.00,5.27,-0.91,-0.63,0.71,,0.67,,43.08,14.05
2020.00,2.00,6.00,8.00,46.57,16.19,7.38,5.20,-0.16,-1.11,0.83,,,,48.42,10.95
2020.00,2.00,6.00,9.00,56.58,10.24,6.66,5.13,0.58,-1.58,0.95,0.41,0.70,0.58,52.12,9.05
2020.00,2.00,6.00,10.00,53.71,11.05,11.30,5.17,-0.26,-1.46,1.06,,,,54.47,11.40
2020.00,2.00,6.00,11.00,50.83,11.86,10.19,5.21,-1.10,-1.33,1.16,,,,55.90,11.20
2020.00,2.00,6.00,12.00,47.96,12.67,9.82,5.25,-1.93,-1.20,1.27,,,,52.00,13.28
2020.00,2.00,6.00,13.00,46.02,14.05,8.65,5.84,-0.82,-1.28,0.91,,,,22.03,39.80
2020.00,2.00,6.00,14.00,44.08,15.44,8.34,6.42,0.29,-1.35,0.56,,,,4.08,52.00
2020.00,2.00,6.00,15.00,42.15,16.82,8.96,7.01,1.40,-1.43,0.20,,,,3.60,51.95
2020.00,2.00,6.00,16.00,41.53,14.61,9.09,6.96,2.30,-2.40,0.92,,,,7.67,49.30
2020.00,2.00,6.00,17.00,40.91,12.40,8.48,6.91,3.20,-3.36,1.63,,,,8.65,48.57
2020.00,2.00,6.00,18.00,40.29,10.19,8.30,6.85,4.09,-4.33,2.35,,,,10.50,47.42
2020.00,2.00,6.00,19.00,45.76,9.79,6.04,6.91,3.48,-3.54,2.10,,,,8.32,44.65
2020.00,2.00,6.00,20.00,51.23,9.40,7.76,6.96,2.86,-2.74,1.84,,,,7.20,40.73
2020.00,2.00,6.00,21.00,56.70,9.00,6.61,7.02,2.24,-1.95,1.59,,,,3.90,32.73
2020.00,2.00,6.00,22.00,44.73,17.55,5.76,7.22,1.93,-1.88,1.14,,,,7.25,26.30
2020.00,2.00,6.00,23.00,32.75,26.09,8.94,7.43,1.63,-1.81,0.69,,,,7.53,34.00
2023.00,12.00,9.00,0.00,1.59,83.85,7.43,7.08,-0.09,-1.96,0.27,,,,0.95,35.35
2023.00,12.00,9.00,1.00,4.55,74.21,6.73,7.11,-0.05,-2.04,0.51,,,,1.25,35.10
2023.00,12.00,9.00,2.00,7.52,64.57,7.65,7.15,-0.00,-2.12,0.75,,,,1.15,35.00
2023.00,12.00,9.00,3.00,10.48,54.93,7.82,7.19,0.04,-2.20,0.99,,,,1.88,37.95
2023.00,12.00,9.00,4.00,7.02,62.34,5.80,7.35,-0.73,-1.02,0.10,,,,6.55,31.20
2023.00,12.00,9.00,5.00,3.56,69.75,11.68,7.50,-1.49,0.16,-0.80,,,,15.70,23.10
2023.00,12.00,9.00,6.00,0.09,77.16,10.01,7.66,-2.25,1.34,-1.70,,,,23.65,16.18
2023.00,12.00,9.00,7.00,4.74,71.13,10.72,8.07,-2.15,0.97,-1.52,0.35,1.69,0.21,32.83,13.60
2023.00,12.00,9.00,8.00,9.39,65.09,10.56,8.48,-2.05,0.59,-1.33,,,,42.45,14.85
2023.00,12.00,9.00,9.00,14.04,59.06,10.00,8.89,-1.94,0.22,-1.14,,,,46.10,13.22
2023.00,12.00,9.00,10.00,24.38,49.03,11.47,7.97,-0.38,-0.47,-0.70,,,,49.20,11.12
2023.00,12.00,9.00,11.00,34.71,38.99,12.03,7.05,1.18,-1.16,-0.26,,,,49.78,11.62
2023.00,12.00,9.00,12.00,45.05,28.95,7.21,6.13,2.74,-1.84,0.18,,,,26.17,24.45
2023.00,12.00,9.00,13.00,37.64,35.30,9.16,5.97,2.41,-1.94,0.23,,,,3.45,40.58
2023.00,12.00,9.00,14.00,30.22,41.65,7.58,5.81,2.07,-2.04,0.28,,,,1.90,44.50
2023.00,12.00,9.00,15.00,22.81,47.99,6.11,5.64,1.74,-2.15,0.33,,,,1.72,41.10
2023.00,12.00,9.00,16.00,24.37,50.31,6.58,5.53,1.77,-1.98,0.16,,,,1.42,42.90
2023.00,12.00,9.00,17.00,25.92,52.62,8.21,5.41,1.81,-1.81,-0.01,,,,1.50,44.73
2023.00,12.00,9.00,18.00,27.47,54.94,6.08,5.29,1.85,-1.64,-0.18,,,,2.25,54.67
2023.00,12.00,9.00,19.00,18.36,60.45,8.87,5.38,1.43,-1.74,-0.31,,,,1.73,50.27
2023.00,12.00,9.00,20.00,9.25,65.97,9.15,5.47,1.01,-1.84,-0.43,,,,1.40,44.07
2023.00,12.00,9.00,21.00,0.14,71.48,11.49,5.55,0.60,-1.93,-0.56,,,,1.23,31.30
2023.00,12.00,9.00,22.00,0.10,96.03,12.93,5.85,-0.06,-0.70,-0.73,,,,1.08,37.60
2023.00,12.00,9.00,23.00,0.05,120.58,9.59,6.14,-0.71,0.53,-0.90,,,,1.10,33.95
2019.00,12.00,1.00,0.00,28.13,18.42,27.63,14.79,-1.89,0.78,3.33,,,,7.77,21.97
2019.00,12.00,1.00,1.00,30.53,15.63,29.17,14.69,-1.76,0.31,3.30,,,,7.75,23.40
2019.00,12.00,1.00,2.00,32.93,12.84,29.11,14.59,-1.63,-0.16,3.26,,,,9.15,20.58
2019.00,12.00,1.00,3.00,35.33,10.05,29.33,14.49,-1.51,-0.63,3.22,,,,12.93,16.60
2019.00,12.00,1.00,4.00,23.79,25.30,30.16,15.28,-1.41,-0.80,1.95,,,,17.85,15.32
2019.00,12.00,1.00,5.00,12.25,40.56,30.94,16.08,-1.30,-0.97,0.68,,,,25.33,15.55
2019.00,12.00,1.00,6.00,0.70,55.81,26.60,16.88,-1.20,-1.14,-0.59,,,,37.85,11.38
2019.00,12.00,1.00,7.00,2.70,59.43,26.59,16.68,-0.59,-1.13,0.74,,,,44.93,8.15
2019.00,12.00,1.00,8.00,4.69,63.04,25.89,16.47,0.02,-1.12,2.06,0.48,1.68,0.29,47.52,7.22
2019.00,12.00,1.00,9.00,6.68,66.65,26.87,16.27,0.63,-1.12,3.38,,,,47.10,6.33
2019.00,12.00,1.00,10.00,10.79,65.92,28.31,16.27,0.34,-0.93,3.55,,,,46.88,6.88
2019.00,12.00,1.00,11.00,14.89,65.18,28.88,16.26,0.05,-0.74,3.72,,,,45.43,7.70
2019.00,12.00,1.00,12.00,19.00,64.44,26.93,16.25,-0.24,-0.55,3.89,,,,30.62,15.27
2019.00,12.00,1.00,13.00,19.72,72.73,27.61,16.49,0.33,-0.81,3.22,,,,4.85,43.15
2019.00,12.00,1.00,14.00,20.45,81.03,27.98,16.73,0.90,-1.07,2.55,,,,6.27,43.35
2019.00,12.00,1.00,15.00,21.18,89.32,27.24,16.96,1.47,-1.33,1.88,,,,5.85,40.50
2019.00,12.00,1.00,16.00,16.15,89.76,27.21,17.44,1.49,-1.31,2.05,,,,5.28,36.90
2019.00,12.00,1.00,17.00,11.12,90.21,27.98,17.91,1.52,-1.29,2.22,,,,5.25,29.75
2019.00,12.00,1.00,18.00,6.09,90.65,26.89,18.38,1.54,-1.27,2.39,,,,5.15,27.40
2019.00,12.00,1.00,19.00,5.35,90.37,27.17,18.60,1.82,-1.13,2.24,,,,5.50,27.43
2019.00,12.00,1.00,20.00,4.61,90.10,28.91,18.81,2.10,-0.98,2.10,,,,5.00,28.15
2019.00,12.00,1.00,21.00,3.86,89.82,29.00,19.03,2.37,-0.84,1.96,,,,5.92,29.50
2019.00,12.00,1.00,22.00,3.52,87.17,27.68,19.02,0.94,-0.73,2.07,,,,7.57,27.05
2019.00,12.00,1.00,23.00,3.17,84.51,28.21,19.02,-0.48,-0.62,2.18,,,,6.25,26.52
2020.00,12.00,27.00,0.00,171.01,5.51,34.84,10.26,0.66,0.09,-2.15,,,,6.72,29.98
2020.00,12.00,27.00,1.00,156.96,8.63,31.79,9.35,1.21,-0.66,-2.95,,,,3.88,27.05
2020.00,12.00,27.00,2.00,142.91,11.76,34.20,8.45,1.75,-1.41,-3.74,,,,5.10,28.75
2020.00,12.00,27.00,3.00,128.86,14.89,34.32,7.54,2.29,-2.16,-4.54,,,,3.52,44.30
2020.00,12.00,27.00,4.00,133.07,11.29,31.13,7.06,3.80,-2.17,-3.38,,,,11.43,52.40
2020.00,12.00,27.00,5.00,137.27,7.70,33.19,6.58,5.30,-2.18,-2.23,,,,38.27,54.45
2020.00,12.00,27.00,6.00,141.47,4.10,33.81,6.10,6.80,-2.18,-1.07,,,,66.75,91.05
2020.00,12.00,27.00,7.00,145.44,3.80,34.92,5.97,6.28,-2.21,-0.79,0.56,3.30,0.17,47.57,93.35
2020.00,12.00,27.00,8.00,149.42,3.50,34.72,5.85,5.77,-2.24,-0.50,,,,58.60,41.68
2020.00,12.00,27.00,9.00,153.39,3.20,30.61,5.73,5.25,-2.27,-0.21,0.49,0.93,0.53,60.42,24.52
2020.00,12.00,27.00,10.00,159.27,3.24,23.20,5.46,2.51,-1.13,-0.70,,,,54.70,27.20
2020.00,12.00,27.00,11.00,165.16,3.28,30.87,5.19,-0.23,0.02,-1.20,,,,36.80,49.75
2020.00,12.00,27.00,12.00,171.04,3.33,33.00,4.92,-2.97,1.16,-1.69,,,,16.12,57.40
2020.00,12.00,27.00,13.00,172.86,3.28,33.96,5.45,-1.86,1.00,-1.46,,,,16.70,51.12
2020.00,12.00,27.00,14.00,174.69,3.24,37.29,5.99,-0.76,0.84,-1.23,,,,13.23,54.85
2020.00,12.00,27.00,15.00,176.51,3.20,35.77,6.52,0.34,0.68,-1.00,,,,20.77,41.95
2020.00,12.00,27.00,16.00,170.94,2.77,32.11,6.32,-0.41,1.06,-1.10,,,,28.95,18.82
2020.00,12.00,27.00,17.00,165.36,2.35,32.90,6.13,-1.16,1.43,-1.21,,,,34.77,9.60
2020.00,12.00,27.00,18.00,159.79,1.92,34.09,5.93,-1.91,1.81,-1.32,,,,35.05,10.62
2020.00,12.00,27.00,19.00,156.81,2.65,35.43,6.12,-1.96,0.93,-1.50,,,,33.45,11.20
2020.00,12.00,27.00,20.00,153.84,3.37,35.31,6.30,-2.01,0.05,-1.68,,,,29.70,16.55
2020.00,12.00,27.00,21.00,150.87,4.09,37.96,6.49,-2.06,-0.83,-1.86,,,,18.15,17.40
2020.00,12.00,27.00,22.00,152.79,3.97,38.82,6.96,-1.14,-0.58,-1.81,,,,19.28,13.50
2020.00,12.00,27.00,23.00,154.71,3.85,34.36,7.43,-0.23,-0.32,-1.76,,,,17.77,14.22
2021.00,9.00,28.00,0.00,261.72,6.86,38.50,11.67,7.41,0.27,-0.81,,,,4.85,9.88
2021.00,9.00,28.00,1.00,259.27,6.62,41.68,12.18,6.29,-0.06,-1.37,,,,5.30,9.95
2021.00,9.00,28.00,2.00,256.83,6.38,41.36,12.69,5.17,-0.39,-1.92,,,,5.90,10.25
2021.00,9.00,28.00,3.00,254.38,6.15,41.26,13.20,4.06,-0.72,-2.47,,,,25.93,11.35
2021.00,9.00,28.00,4.00,249.24,5.93,41.18,13.53,3.50,-0.58,-2.11,,,,48.45,13.60
2021.00,9.00,28.00,5.00,244.10,5.70,38.66,13.86,2.93,-0.45,-1.75,,,,7.88,14.02
2021.00,9.00,28.00,6.00,238.97,5.48,39.74,14.20,2.37,-0.32,-1.39,,,,9.75,11.30
2021.00,9.00,28.00,7.00,234.94,5.08,39.02,12.77,2.27,-0.22,-1.15,,,,15.10,10.72
2021.00,9.00,28.00,8.00,230.91,4.67,37.30,11.35,2.17,-0.12,-0.91,,1.65,,23.57,10.62
2021.00,9.00,28.00,9.00,226.89,4.26,39.72,9.92,2.07,-0.03,-0.67,,,,18.82,10.25
2021.00,9.00,28.00,10.00,214.47,3.93,42.22,9.05,2.44,0.23,-0.96,,,,13.65,10.43
2021.00,9.00,28.00,11.00,202.06,3.59,40.11,8.18,2.80,0.49,-1.25,,,,13.42,10.17
2021.00,9.00,28.00,12.00,189.64,3.26,37.97,7.31,3.17,0.75,-1.55,,,,12.43,11.87
2021.00,9.00,28.00,13.00,184.67,3.17,37.37,6.65,2.14,1.13,-1.10,,,,10.42,12.65
2021.00,9.00,28.00,14.00,179.70,3.09,33.04,5.98,1.11,1.50,-0.65,,,,7.50,13.35
2021.00,9.00,28.00,15.00,174.72,3.00,33.97,5.32,0.08,1.88,-0.20,,,,6.88,11.43
2021.00,9.00,28.00,16.00,165.32,3.23,32.28,5.50,0.12,1.39,-0.30,,,,5.17,11.48
2021.00,9.00,28.00,17.00,155.93,3.47,35.33,5.69,0.17,0.91,-0.39,,,,6.77,11.47
2021.00,9.00,28.00,18.00,146.53,3.70,34.50,5.87,0.21,0.42,-0.49,,,,6.00,11.62
2021.00,9.00,28.00,19.00,145.58,5.21,34.44,6.34,-0.39,1.28,-0.34,,,,5.67,11.03
2021.00,9.00,28.00,20.00,144.63,6.73,31.68,6.81,-0.99,2.14,-0.20,,,,5.70,11.07
2021.00,9.00,28.00,21.00,143.68,8.24,32.78,7.29,-1.58,3.00,-0.06,,,,18.10,10.22
2021.00,9.00,28.00,22.00,151.69,6.83,32.65,7.31,-1.51,2.13,-0.16,,,,57.30,9.88
2021.00,9.00,28.00,23.00,159.71,5.41,34.76,7.33,-1.43,1.27,-0.25,,,,29.90,10.32
2024.00,4.00,7.00,0.00,32.37,34.70,13.73,20.46,1.70,-0.65,-0.11,,,,3.17,69.38
2024.00,4.00,7.00,1.00,39.98,30.52,12.82,20.29,-0.32,-0.71,-0.39,,,,3.23,69.05
2024.00,4.00,7.00,2.00,47.58,26.34,13.56,20.11,-2.34,-0.77,-0.67,,,,8.55,59.92
2024.00,4.00,7.00,3.00,55.19,22.15,12.20,19.94,-4.36,-0.83,-0.95,,,,41.50,48.12
2024.00,4.00,7.00,4.00,50.68,23.32,11.73,19.24,-4.14,0.08,-1.26,,,,83.55,28.15
2024.00,4.00,7.00,5.00,46.17,24.48,11.19,18.54,-3.92,0.99,-1.56,,,,109.85,15.82
2024.00,4.00,7.00,6.00,41.66,25.65,10.64,17.85,-3.69,1.91,-1.87,,,,110.90,9.38
2024.00,4.00,7.00,7.00,27.79,46.26,10.64,18.10,-2.91,1.60,-2.36,,,,105.97,8.20
2024.00,4.00,7.00,8.00,13.92,66.87,10.81,18.36,-2.13,1.30,-2.86,0.40,1.19,0.34,104.22,9.32
2024.00,4.00,7.00,9.00,0.05,87.48,8.95,18.62,-1.35,0.99,-3.35,,,,108.65,7.32
2024.00,4.00,7.00,10.00,0.73,88.68,8.84,18.83,-0.77,0.92,-2.97,,,,109.25,7.65
2024.00,4.00,7.00,11.00,1.41,89.87,10.28,19.04,-0.19,0.85,-2.58,,,,108.10,10.65
2024.00,4.00,7.00,12.00,2.09,91.07,9.47,19.26,0.40,0.79,-2.19,,,,111.05,9.20
2024.00,4.00,7.00,13.00,11.27,70.25,8.60,18.63,1.12,0.55,-1.97,,,,101.85,22.15
2024.00,4.00,7.00,14.00,20.45,49.43,9.40,18.01,1.85,0.32,-1.74,,,,45.73,58.77
2024.00,4.00,7.00,15.00,29.63,28.61,9.74,17.38,2.58,0.09,-1.52,,,,7.00,98.97
2024.00,4.00,7.00,16.00,33.60,26.08,10.09,17.31,2.93,-0.00,-1.13,,,,3.45,83.18
2024.00,4.00,7.00,17.00,37.57,23.55,9.90,17.24,3.27,-0.10,-0.74,,,,3.27,71.90
2024.00,4.00,7.00,18.00,41.53,21.02,8.32,17.18,3.61,-0.19,-0.34,,,,3.47,70.95
2024.00,4.00,7.00,19.00,43.04,18.62,8.03,16.76,3.12,0.23,-0.33,,,,2.95,67.88
2024.00,4.00,7.00,20.00,44.55,16.22,7.64,16.34,2.63,0.65,-0.31,,,,3.40,87.20
2024.00,4.00,7.00,21.00,46.05,13.82,11.76,15.92,2.14,1.07,-0.30,,,,3.57,17.80
2024.00,4.00,7.00,22.00,34.29,38.99,9.47,17.41,1.03,0.79,-0.82,,,,3.45,66.05
2024.00,4.00,7.00,23.00,22.52,64.16,10.62,18.91,-0.08,0.51,-1.34,,,,5.42,74.10
2022.00,4.00,4.00,0.00,158.11,8.59,30.51,11.05,-1.63,1.12,-0.18,,,,2.90,42.10
2022.00,4.00,4.00,1.00,136.52,8.40,30.55,10.80,0.04,0.95,-0.05,,,,3.15,36.38
2022.00,4.00,4.00,2.00,114.92,8.20,31.94,10.54,1.72,0.78,0.08,,,,12.35,29.80
2022.00,4.00,4.00,3.00,93.32,8.00,32.39,10.29,3.40,0.61,0.21,,,,24.78,30.65
2022.00,4.00,4.00,4.00,94.58,8.03,32.46,10.80,1.80,-0.09,0.15,,,,48.32,20.93
2022.00,4.00,4.00,5.00,95.85,8.05,31.39,11.31,0.21,-0.80,0.09,,,,73.08,18.45
2022.00,4.00,4.00,6.00,97.11,8.08,30.57,11.82,-1.38,-1.51,0.03,,,,85.67,14.35
2022.00,4.00,4.00,7.00,99.47,7.65,31.40,12.18,-0.77,-0.92,0.38,,,,90.35,11.08
2022.00,4.00,4.00,8.00,101.84,7.22,30.82,12.53,-0.16,-0.33,0.72,0.49,0.74,0.67,89.72,5.38
2022.00,4.00,4.00,9.00,104.21,6.80,30.04,12.89,0.45,0.26,1.06,,,,83.55,6.43
2022.00,4.00,4.00,10.00,104.42,6.94,30.53,13.45,-0.21,0.44,1.14,,,,82.10,4.20
2022.00,4.00,4.00,11.00,104.62,7.08,30.44,14.02,-0.86,0.62,1.21,,,,85.78,7.22
2022.00,4.00,4.00,12.00,104.83,7.21,30.57,14.59,-1.52,0.80,1.29,,,,84.57,13.38
2022.00,4.00,4.00,13.00,107.62,7.50,31.46,14.29,-1.97,0.32,0.83,,,,54.38,38.23
2022.00,4.00,4.00,14.00,110.41,7.79,29.14,14.00,-2.41,-0.15,0.37,,,,7.33,72.15
2022.00,4.00,4.00,15.00,113.21,8.07,29.17,13.71,-2.86,-0.63,-0.10,,,,13.57,56.80
2022.00,4.00,4.00,16.00,114.78,7.98,29.23,13.83,-1.49,-0.53,0.06,,,,19.62,47.80
2022.00,4.00,4.00,17.00,116.36,7.90,29.11,13.96,-0.12,-0.43,0.21,,,,10.90,49.93
2022.00,4.00,4.00,18.00,117.93,7.81,28.25,14.09,1.25,-0.33,0.37,,,,4.95,50.85
2022.00,4.00,4.00,19.00,114.74,7.69,27.26,13.98,0.82,-0.52,0.59,,,,19.08,32.25
2022.00,4.00,4.00,20.00,111.54,7.57,26.89,13.88,0.39,-0.70,0.82,,,,3.30,37.88
2022.00,4.00,4.00,21.00,108.35,7.45,28.32,13.77,-0.04,-0.88,1.04,,,,7.20,36.10
2022.00,4.00,4.00,22.00,108.27,7.44,27.83,13.83,-0.80,-1.16,0.65,,,,6.20,34.25
2022.00,4.00,4.00,23.00,108.19,7.44,28.89,13.88,-1.55,-1.44,0.27,,,,4.77,33.75
2019.00,10.00,3.00,0.00,71.36,10.55,26.09,14.18,-1.94,0.52,2.61,,,,5.32,26.90
2019.00,10.00,3.00,1.00,55.32,20.53,26.68,14.50,-2.11,0.71,2.59,,,,4.33,29.40
2019.00,10.00,3.00,2.00,39.27,30.51,26.46,14.82,-2.28,0.90,2.58,,,,6.00,46.35
2019.00,10.00,3.00,3.00,23.23,40.49,25.96,15.15,-2.45,1.09,2.56,,,,3.25,45.43
2019.00,10.00,3.00,4.00,24.00,57.44,25.72,15.25,-2.26,0.88,2.10,,,,6.03,38.48
2019.00,10.00,3.00,5.00,24.77,74.39,26.39,15.35,-2.07,0.67,1.63,,,,16.80,35.40
2019.00,10.00,3.00,6.00,25.54,91.34,26.77,15.46,-1.87,0.45,1.16,,,,37.30,33.20
2019.00,10.00,3.00,7.00,30.49,66.17,26.04,15.27,-1.49,0.72,0.87,,,,61.65,26.58
2019.00,10.00,3.00,8.00,35.45,41.01,26.27,15.08,-1.11,0.99,0.58,0.42,1.22,0.34,78.00,21.32
