year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,NO2_satellite,HCHO_satellite,ratio_satellite,O3_target,NO2_target
2023.00,1.00,3.00,5.00,24.96,97.21,28.21,20.65,1.47,0.23,1.43,,,,31.62,24.45
2023.00,1.00,3.00,6.00,15.69,116.69,28.41,20.68,2.64,-0.04,1.77,,,,33.90,27.25
2023.00,1.00,3.00,7.00,19.52,122.12,27.76,20.41,2.45,0.13,2.16,,,,39.20,26.28
2023.00,1.00,3.00,8.00,23.34,127.55,26.36,20.14,2.26,0.30,2.54,,,,54.00,22.80
2023.00,1.00,3.00,9.00,27.17,132.97,27.61,19.87,2.07,0.47,2.92,0.64,,,53.90,26.68
2023.00,1.00,3.00,10.00,25.00,145.31,27.18,21.02,1.23,0.65,1.96,,,,52.35,24.98
2023.00,1.00,3.00,11.00,22.84,157.65,27.35,22.17,0.39,0.82,0.99,,,,43.30,25.85
2023.00,1.00,3.00,12.00,20.67,169.99,27.11,23.31,-0.44,1.00,0.03,,,,26.43,36.38
2023.00,1.00,3.00,13.00,24.76,153.52,26.22,22.54,-0.04,0.48,0.42,,,,12.57,60.62
2023.00,1.00,3.00,14.00,28.85,137.05,24.56,21.77,0.36,-0.04,0.80,,,,2.75,64.60
2023.00,1.00,3.00,15.00,32.94,120.59,24.81,21.00,0.77,-0.56,1.19,,,,2.50,56.33
2023.00,1.00,3.00,16.00,32.18,103.99,26.50,21.16,1.06,-0.45,1.08,,,,4.45,47.15
2023.00,1.00,3.00,17.00,31.42,87.40,26.01,21.33,1.35,-0.35,0.97,,,,7.50,38.35
2023.00,1.00,3.00,18.00,30.66,70.81,23.92,21.50,1.64,-0.24,0.85,,,,6.40,33.42
2023.00,1.00,3.00,19.00,33.35,66.79,25.18,20.94,1.36,-0.05,0.54,,,,8.10,24.55
2023.00,1.00,3.00,20.00,36.05,62.77,25.30,20.37,1.08,0.14,0.22,,,,7.00,21.18
2023.00,1.00,3.00,21.00,38.75,58.75,24.36,19.81,0.80,0.33,-0.10,,,,17.73,16.73
2023.00,1.00,3.00,22.00,34.24,65.38,23.95,20.36,0.39,-0.09,0.23,,,,22.55,13.25
2023.00,1.00,3.00,23.00,29.74,72.01,26.57,20.90,-0.01,-0.50,0.56,,,,22.20,13.12
2022.00,7.00,15.00,0.00,156.28,22.92,35.26,19.02,1.09,-1.15,-0.98,,,,31.45,23.88
2022.00,7.00,15.00,1.00,140.15,22.37,33.11,18.57,1.11,-1.36,-0.91,,,,32.90,19.73
2022.00,7.00,15.00,2.00,124.02,21.82,34.32,18.12,1.13,-1.58,-0.83,,,,37.30,19.35
2022.00,7.00,15.00,3.00,107.89,21.27,32.32,17.67,1.15,-1.80,-0.76,,,,44.95,23.60
2022.00,7.00,15.00,4.00,126.85,22.29,32.41,17.70,1.42,-2.04,-0.78,,,,53.92,23.55
2022.00,7.00,15.00,5.00,145.81,23.31,33.42,17.73,1.68,-2.29,-0.81,,,,64.40,21.65
2022.00,7.00,15.00,6.00,164.76,24.33,32.88,17.76,1.94,-2.53,-0.83,,,,80.70,16.40
2022.00,7.00,15.00,7.00,151.29,26.03,34.04,17.35,1.57,-2.21,-0.98,,,,80.38,21.75
2022.00,7.00,15.00,8.00,137.82,27.72,35.90,16.94,1.20,-1.90,-1.13,,,,73.72,18.88
2022.00,7.00,15.00,9.00,124.34,29.42,36.83,16.52,0.82,-1.58,-1.28,,,,74.80,14.85
2022.00,7.00,15.00,10.00,123.23,28.83,36.42,15.98,0.89,-1.53,-1.09,,,,80.75,9.88
2022.00,7.00,15.00,11.00,122.11,28.23,35.75,15.44,0.95,-1.47,-0.89,,,,71.17,20.30
2022.00,7.00,15.00,12.00,121.00,27.64,34.93,14.90,1.02,-1.41,-0.70,,,,70.93,16.90
2022.00,7.00,15.00,13.00,122.29,30.27,37.67,14.51,1.20,-1.39,-0.76,,,,81.43,15.17
2022.00,7.00,15.00,14.00,123.57,32.89,38.09,14.12,1.38,-1.37,-0.82,,,,77.78,18.45
2022.00,7.00,15.00,15.00,124.86,35.51,38.42,13.72,1.57,-1.35,-0.88,,,,67.60,33.98
2022.00,7.00,15.00,16.00,127.39,35.90,38.51,14.11,1.55,-1.29,-0.41,,,,63.30,28.93
2022.00,7.00,15.00,17.00,129.93,36.29,33.52,14.50,1.53,-1.22,0.06,,,,61.80,32.42
2022.00,7.00,15.00,18.00,132.46,36.68,38.51,14.89,1.51,-1.16,0.53,,,,60.15,33.48
2022.00,7.00,15.00,19.00,130.34,32.08,36.19,14.31,1.49,-1.36,0.57,,,,57.17,42.67
2022.00,7.00,15.00,20.00,128.23,27.49,33.63,13.72,1.47,-1.56,0.60,,,,59.30,33.00
2022.00,7.00,15.00,21.00,126.11,22.89,32.38,13.14,1.45,-1.76,0.63,,,,79.72,29.00
2022.00,7.00,15.00,22.00,126.02,24.25,27.17,12.99,1.36,-1.76,0.86,,,,62.12,23.97
2022.00,7.00,15.00,23.00,125.94,25.61,27.68,12.84,1.28,-1.77,1.10,,,,51.88,32.07
2023.00,8.00,5.00,0.00,5.93,81.73,24.72,8.49,-2.74,1.43,0.81,,,,26.08,9.40
2023.00,8.00,5.00,1.00,21.72,68.83,24.74,8.05,-1.58,0.84,0.61,,,,23.68,14.65
2023.00,8.00,5.00,2.00,37.50,55.94,23.94,7.60,-0.43,0.26,0.41,,,,23.30,10.93
2023.00,8.00,5.00,3.00,53.29,43.04,23.81,7.15,0.72,-0.32,0.20,,,,24.93,8.55
2023.00,8.00,5.00,4.00,62.03,38.07,21.89,7.23,1.12,-0.77,0.10,,,,25.90,8.57
2023.00,8.00,5.00,5.00,70.77,33.10,21.87,7.30,1.51,-1.21,-0.00,,,,27.27,8.88
2023.00,8.00,5.00,6.00,79.51,28.12,21.71,7.38,1.90,-1.66,-0.11,,,,36.00,5.80
2023.00,8.00,5.00,7.00,58.97,40.85,21.01,7.83,1.44,-1.95,0.26,,,,38.12,3.30
2023.00,8.00,5.00,8.00,38.42,53.57,20.05,8.27,0.97,-2.24,0.62,0.12,0.25,0.48,34.58,3.88
2023.00,8.00,5.00,9.00,17.87,66.30,19.46,8.72,0.50,-2.53,0.99,,,,35.45,3.60
2023.00,8.00,5.00,10.00,19.76,65.07,19.49,8.81,1.01,-2.36,0.86,,,,36.95,2.95
2023.00,8.00,5.00,11.00,21.65,63.84,19.09,8.91,1.52,-2.20,0.74,,,,37.25,3.33
2023.00,8.00,5.00,12.00,23.54,62.61,19.63,9.00,2.02,-2.04,0.61,,,,42.47,3.08
2023.00,8.00,5.00,13.00,24.79,59.73,19.49,8.89,2.12,-2.00,0.32,,,,36.88,5.10
2023.00,8.00,5.00,14.00,26.04,56.85,18.96,8.78,2.22,-1.96,0.03,,,,31.15,8.43
2023.00,8.00,5.00,15.00,27.30,53.97,20.57,8.67,2.32,-1.92,-0.27,,,,28.10,12.00
2023.00,8.00,5.00,16.00,24.33,75.33,19.84,8.96,1.98,-2.31,-0.09,,,,27.30,10.82
2023.00,8.00,5.00,17.00,21.37,96.68,19.49,9.26,1.63,-2.69,0.08,,,,25.70,14.53
2023.00,8.00,5.00,18.00,18.40,118.04,18.76,9.56,1.29,-3.08,0.26,,,,27.38,14.30
2023.00,8.00,5.00,19.00,18.20,106.63,15.90,9.07,0.61,-2.94,0.36,,,,26.42,13.03
2023.00,8.00,5.00,20.00,18.00,95.22,17.19,8.58,-0.07,-2.80,0.47,,,,24.50,12.00
2023.00,8.00,5.00,21.00,17.81,83.82,17.17,8.08,-0.75,-2.67,0.58,,,,31.68,7.00
2023.00,8.00,5.00,22.00,12.88,89.85,17.88,7.99,0.13,-2.32,0.66,,,,26.73,5.97
2023.00,8.00,5.00,23.00,7.96,95.88,19.23,7.89,1.02,-1.97,0.75,,,,23.20,3.63
2020.00,11.00,21.00,0.00,38.66,43.04,20.04,22.07,-6.39,0.19,-0.28,,,,27.87,38.83
2020.00,11.00,21.00,1.00,75.80,43.06,20.63,22.01,-6.05,0.24,-0.81,,,,19.78,41.42
2020.00,11.00,21.00,2.00,112.94,43.08,21.11,21.95,-5.71,0.29,-1.35,,,,17.60,45.20
2020.00,11.00,21.00,3.00,150.08,43.10,21.60,21.89,-5.37,0.34,-1.88,,,,38.83,33.22
2020.00,11.00,21.00,4.00,160.74,34.25,23.31,21.31,-5.17,1.55,-1.00,,,,58.17,28.30
2020.00,11.00,21.00,5.00,171.41,25.39,23.03,20.73,-4.98,2.76,-0.12,,,,74.20,26.27
2020.00,11.00,21.00,6.00,182.07,16.53,23.49,20.15,-4.79,3.97,0.77,,,,85.70,21.77
2020.00,11.00,21.00,7.00,158.90,15.59,22.68,20.23,-3.72,3.56,0.03,,,,91.78,20.08
2020.00,11.00,21.00,8.00,135.73,14.64,20.48,20.31,-2.65,3.15,-0.71,0.50,0.74,0.68,100.05,16.65
2020.00,11.00,21.00,9.00,112.57,13.70,20.09,20.39,-1.58,2.75,-1.45,,,,101.75,19.27
2020.00,11.00,21.00,10.00,108.44,23.79,19.91,20.54,-0.68,2.30,-0.12,,,,104.45,22.28
2020.00,11.00,21.00,11.00,104.31,33.88,20.42,20.69,0.23,1.86,1.21,,,,100.52,29.60
2020.00,11.00,21.00,12.00,100.18,43.98,19.38,20.85,1.13,1.42,2.54,,,,72.93,79.18
2020.00,11.00,21.00,13.00,117.10,33.61,19.59,20.42,1.33,0.74,1.33,,,,19.88,110.03
2020.00,11.00,21.00,14.00,134.03,23.25,19.14,20.00,1.53,0.06,0.12,,,,19.12,108.67
2020.00,11.00,21.00,15.00,150.95,12.89,18.66,19.57,1.73,-0.63,-1.09,,,,29.67,85.42
2020.00,11.00,21.00,16.00,157.15,18.73,18.31,19.42,1.25,-0.12,-0.92,,,,37.95,82.18
2020.00,11.00,21.00,17.00,163.36,24.57,17.54,19.28,0.77,0.38,-0.75,,,,24.60,73.38
2020.00,11.00,21.00,18.00,169.56,30.41,16.84,19.13,0.29,0.88,-0.57,,,,45.50,68.43
2020.00,11.00,21.00,19.00,163.51,25.26,15.43,19.92,-0.27,0.81,-1.10,,,,61.67,57.15
2020.00,11.00,21.00,20.00,157.47,20.10,15.78,20.71,-0.84,0.74,-1.62,,,,40.20,45.45
2020.00,11.00,21.00,21.00,151.42,14.95,16.18,21.51,-1.41,0.67,-2.15,,,,29.68,35.60
2020.00,11.00,21.00,22.00,135.79,16.31,17.42,21.04,-2.85,0.68,-2.39,,,,38.95,36.30
2020.00,11.00,21.00,23.00,120.16,17.67,18.78,20.57,-4.28,0.69,-2.63,,,,18.17,42.27
2021.00,12.00,30.00,0.00,225.96,4.97,42.89,13.46,-3.05,1.90,-2.20,,,,2.22,28.63
2021.00,12.00,30.00,1.00,214.46,4.95,35.94,13.33,-2.57,2.03,-2.30,,,,2.25,37.35
2021.00,12.00,30.00,2.00,202.95,4.93,36.23,13.20,-2.09,2.15,-2.40,,,,2.38,35.30
2021.00,12.00,30.00,3.00,191.44,4.91,37.44,13.07,-1.62,2.28,-2.50,,,,3.93,45.70
2021.00,12.00,30.00,4.00,191.59,4.79,36.54,13.34,-0.75,2.07,-2.52,,,,14.20,84.25
2021.00,12.00,30.00,5.00,191.73,4.67,35.98,13.60,0.11,1.86,-2.54,,,,46.00,58.35
2021.00,12.00,30.00,6.00,191.88,4.55,36.73,13.86,0.98,1.65,-2.55,,,,73.65,28.22
2021.00,12.00,30.00,7.00,200.62,4.50,33.74,13.01,1.19,1.10,-2.39,0.46,1.05,0.44,84.75,23.10
2021.00,12.00,30.00,8.00,209.35,4.46,31.80,12.16,1.39,0.56,-2.22,,,,87.45,26.92
2021.00,12.00,30.00,9.00,218.09,4.41,30.88,11.31,1.60,0.01,-2.06,0.47,0.27,1.73,91.45,12.18
2021.00,12.00,30.00,10.00,207.66,4.36,32.70,10.11,0.81,-0.53,-2.27,,,,93.60,16.92
2021.00,12.00,30.00,11.00,197.23,4.31,33.70,8.91,0.02,-1.08,-2.48,,,,84.28,26.15
2021.00,12.00,30.00,12.00,186.80,4.27,38.49,7.71,-0.76,-1.63,-2.69,,,,29.25,79.42
2021.00,12.00,30.00,13.00,191.52,4.21,38.23,7.21,-0.50,-1.76,-2.17,,,,4.40,98.35
2021.00,12.00,30.00,14.00,196.23,4.15,36.77,6.72,-0.24,-1.89,-1.66,,,,4.80,99.88
2021.00,12.00,30.00,15.00,200.95,4.10,36.21,6.23,0.01,-2.02,-1.15,,,,3.52,97.33
2021.00,12.00,30.00,16.00,208.88,4.60,33.15,5.94,-0.45,-0.89,-1.10,,,,2.75,82.72
2021.00,12.00,30.00,17.00,216.82,5.10,30.77,5.65,-0.92,0.24,-1.06,,,,5.72,82.97
2021.00,12.00,30.00,18.00,224.75,5.60,31.46,5.37,-1.39,1.38,-1.02,,,,15.62,61.85
2021.00,12.00,30.00,19.00,236.02,5.68,34.77,5.91,-1.60,0.75,-1.04,,,,5.17,69.55
2021.00,12.00,30.00,20.00,247.30,5.76,33.42,6.45,-1.81,0.12,-1.07,,,,4.50,58.78
2021.00,12.00,30.00,21.00,258.57,5.84,34.52,6.99,-2.02,-0.51,-1.09,,,,2.58,58.10
2021.00,12.00,30.00,22.00,230.07,5.10,30.49,6.08,-1.61,-0.11,-1.24,,,,2.50,50.47
2021.00,12.00,30.00,23.00,201.56,4.35,35.37,5.16,-1.20,0.30,-1.39,,,,3.20,46.03
2022.00,11.00,26.00,0.00,28.07,59.15,22.25,20.72,-2.05,0.49,2.11,,,,23.38,45.40
2022.00,11.00,26.00,1.00,26.49,58.46,21.54,20.28,-2.01,0.41,2.16,,,,22.15,41.38
2022.00,11.00,26.00,2.00,24.90,57.76,22.07,19.83,-1.97,0.33,2.21,,,,18.57,42.10
2022.00,11.00,26.00,3.00,23.32,57.06,22.13,19.39,-1.94,0.25,2.26,,,,13.50,60.12
2022.00,11.00,26.00,4.00,23.79,60.25,21.44,19.68,-1.21,-0.28,2.41,,,,44.05,46.97
2022.00,11.00,26.00,5.00,24.26,63.44,23.27,19.98,-0.49,-0.81,2.56,,,,80.62,30.10
2022.00,11.00,26.00,6.00,24.73,66.63,23.34,20.27,0.23,-1.35,2.71,,,,103.53,24.70
2022.00,11.00,26.00,7.00,26.07,61.14,21.70,20.00,-0.59,-0.76,1.69,0.88,1.24,0.71,120.50,24.07
2022.00,11.00,26.00,8.00,27.41,55.65,22.82,19.73,-1.41,-0.17,0.66,,,,126.42,21.93
2022.00,11.00,26.00,9.00,28.75,50.16,20.95,19.46,-2.23,0.41,-0.36,0.54,2.01,0.27,128.45,21.03
2022.00,11.00,26.00,10.00,25.93,58.54,20.47,19.79,-2.12,0.46,0.58,,,,116.65,18.20
2022.00,11.00,26.00,11.00,23.11,66.93,22.08,20.12,-2.02,0.50,1.52,,,,105.93,29.00
2022.00,11.00,26.00,12.00,20.29,75.32,24.32,20.45,-1.91,0.55,2.46,,,,56.47,62.85
2022.00,11.00,26.00,13.00,22.13,72.24,24.42,20.33,-1.49,0.73,1.94,,,,36.52,62.27
2022.00,11.00,26.00,14.00,23.97,69.16,28.31,20.20,-1.07,0.91,1.41,,,,9.17,85.30
2022.00,11.00,26.00,15.00,25.80,66.08,24.15,20.07,-0.65,1.09,0.89,,,,21.98,58.22
2022.00,11.00,26.00,16.00,18.30,80.29,22.52,20.57,-0.36,1.12,1.54,,,,16.80,61.23
2022.00,11.00,26.00,17.00,10.79,94.51,20.67,21.07,-0.07,1.15,2.19,,,,10.65,73.00
2022.00,11.00,26.00,18.00,3.28,108.72,21.01,21.57,0.23,1.18,2.84,,,,11.78,71.50
2022.00,11.00,26.00,19.00,2.53,99.90,24.70,21.09,0.45,0.44,2.31,,,,15.82,63.75
2022.00,11.00,26.00,20.00,1.78,91.08,27.13,20.60,0.67,-0.30,1.78,,,,22.70,49.22
2022.00,11.00,26.00,21.00,1.03,82.26,28.51,20.12,0.89,-1.05,1.24,,,,25.20,47.80
2022.00,11.00,26.00,22.00,0.94,87.47,26.36,20.22,1.11,-0.96,0.97,,,,9.93,47.43
2022.00,11.00,26.00,23.00,0.85,92.67,23.55,20.33,1.33,-0.86,0.69,,,,3.92,55.05
2022.00,8.00,8.00,0.00,123.53,12.61,14.63,6.00,3.43,-1.24,1.20,,,,40.95,38.55
2022.00,8.00,8.00,1.00,127.68,19.08,18.30,6.36,3.88,-0.90,1.01,,,,41.73,30.25
2022.00,8.00,8.00,2.00,131.82,25.55,14.27,6.72,4.34,-0.56,0.83,,,,42.95,20.97
2022.00,8.00,8.00,3.00,135.97,32.01,13.88,7.08,4.79,-0.21,0.64,,,,48.60,10.85
2022.00,8.00,8.00,4.00,133.64,26.32,13.53,7.10,5.22,-0.98,0.68,,,,59.90,9.03
2022.00,8.00,8.00,5.00,131.32,20.62,13.09,7.11,5.64,-1.75,0.72,,,,70.10,5.83
2022.00,8.00,8.00,6.00,128.99,14.92,11.96,7.12,6.06,-2.51,0.76,,,,68.67,9.40
2022.00,8.00,8.00,7.00,121.15,14.76,10.25,6.84,5.16,-2.76,0.82,,,,72.85,9.12
2022.00,8.00,8.00,8.00,113.31,14.59,9.39,6.55,4.26,-3.01,0.88,0.27,2.14,0.12,72.88,16.02
2022.00,8.00,8.00,9.00,105.47,14.42,10.13,6.26,3.36,-3.26,0.94,,,,89.85,11.35
2022.00,8.00,8.00,10.00,116.57,14.18,10.66,5.83,3.41,-2.78,0.76,,,,111.28,20.30
2022.00,8.00,8.00,11.00,127.68,13.93,13.34,5.39,3.47,-2.30,0.57,,,,130.78,14.80
2022.00,8.00,8.00,12.00,138.78,13.68,11.78,4.96,3.52,-1.82,0.39,,,,125.53,11.30
2022.00,8.00,8.00,13.00,138.46,13.31,11.31,4.93,3.33,-1.38,0.72,,,,115.82,23.85
2022.00,8.00,8.00,14.00,138.13,12.94,14.08,4.91,3.15,-0.95,1.05,,,,96.00,20.60
2022.00,8.00,8.00,15.00,137.81,12.57,12.39,4.88,2.96,-0.51,1.38,,,,64.03,43.17
2022.00,8.00,8.00,16.00,136.80,13.24,11.94,4.87,3.26,-1.11,1.41,,,,55.25,53.32
2022.00,8.00,8.00,17.00,135.79,13.91,10.56,4.85,3.56,-1.71,1.44,,,,53.73,60.17
2022.00,8.00,8.00,18.00,134.78,14.57,10.14,4.84,3.87,-2.31,1.47,,,,50.25,51.58
2022.00,8.00,8.00,19.00,139.75,17.14,13.69,5.13,3.77,-2.09,0.94,,,,54.30,40.95
2022.00,8.00,8.00,20.00,144.71,19.70,10.99,5.42,3.68,-1.86,0.42,,,,51.60,46.05
2022.00,8.00,8.00,21.00,149.67,22.26,8.62,5.71,3.59,-1.63,-0.11,,,,67.77,58.10
2022.00,8.00,8.00,22.00,153.47,21.60,11.58,5.64,2.00,-1.37,0.18,,,,49.33,34.25
2022.00,8.00,8.00,23.00,157.27,20.93,13.08,5.57,0.41,-1.10,0.47,,,,46.17,27.02
2024.00,4.00,16.00,0.00,31.17,91.30,29.81,11.69,-0.71,1.78,-4.52,,,,4.35,60.55
2024.00,4.00,16.00,1.00,27.93,77.33,28.41,10.61,0.17,0.78,-3.59,,,,3.45,51.18
2024.00,4.00,16.00,2.00,24.69,63.37,26.65,9.53,1.05,-0.21,-2.67,,,,9.18,36.43
2024.00,4.00,16.00,3.00,21.45,49.41,27.92,8.45,1.94,-1.21,-1.74,,,,20.38,25.50
2024.00,4.00,16.00,4.00,16.59,56.60,27.02,9.27,0.83,-1.28,-1.64,,,,39.67,18.95
2024.00,4.00,16.00,5.00,11.72,63.79,26.73,10.09,-0.28,-1.36,-1.53,,,,58.83,17.33
2024.00,4.00,16.00,6.00,6.86,70.97,27.59,10.90,-1.38,-1.44,-1.42,,,,63.88,7.53
2024.00,4.00,16.00,7.00,15.08,74.23,25.99,11.40,-1.47,-0.68,-1.82,,,,69.55,5.98
2024.00,4.00,16.00,8.00,23.31,77.49,27.91,11.89,-1.56,0.07,-2.22,,,,79.25,7.25
2024.00,4.00,16.00,9.00,31.54,80.75,28.76,12.38,-1.64,0.83,-2.62,0.45,1.46,0.31,92.03,6.83
2024.00,4.00,16.00,10.00,29.90,79.13,26.33,12.38,-1.63,0.89,-2.14,,,,100.30,6.75
2024.00,4.00,16.00,11.00,28.25,77.50,26.21,12.39,-1.62,0.96,-1.66,,,,107.73,7.65
2024.00,4.00,16.00,12.00,26.61,75.88,25.14,12.39,-1.61,1.03,-1.19,,,,109.40,8.75
2024.00,4.00,16.00,13.00,18.88,77.88,25.33,12.88,-1.48,1.13,-1.29,,,,100.38,13.88
2024.00,4.00,16.00,14.00,11.15,79.89,25.86,13.38,-1.34,1.22,-1.40,,,,79.45,21.50
2024.00,4.00,16.00,15.00,3.41,81.89,26.71,13.87,-1.21,1.32,-1.51,,,,50.75,39.73
2024.00,4.00,16.00,16.00,8.02,83.39,26.94,12.48,-0.79,0.26,-1.27,,,,50.02,38.92
2024.00,4.00,16.00,17.00,12.64,84.90,27.44,11.10,-0.36,-0.81,-1.03,,,,58.00,27.58
2024.00,4.00,16.00,18.00,17.25,86.40,26.82,9.71,0.06,-1.88,-0.80,,,,46.38,31.95
2024.00,4.00,16.00,19.00,13.66,82.18,27.86,9.90,0.54,-1.21,-1.08,,,,56.48,24.55
2024.00,4.00,16.00,20.00,10.07,77.95,26.00,10.10,1.02,-0.55,-1.36,,,,65.30,13.77
2024.00,4.00,16.00,21.00,6.48,73.73,25.66,10.30,1.51,0.12,-1.64,,,,65.40,12.88
2024.00,4.00,16.00,22.00,10.14,76.72,25.43,10.74,0.64,0.21,-1.71,,,,62.10,13.10
2024.00,4.00,16.00,23.00,13.81,79.71,25.96,11.18,-0.22,0.31,-1.78,,,,53.58,18.43
2020.00,12.00,19.00,0.00,135.46,60.16,30.20,9.50,0.68,-2.27,-1.94,,,,4.20,54.35
2020.00,12.00,19.00,1.00,140.42,51.72,29.10,9.19,1.46,-1.88,-1.55,,,,6.07,55.02
2020.00,12.00,19.00,2.00,145.38,43.28,29.71,8.87,2.23,-1.49,-1.17,,,,7.55,55.35
2020.00,12.00,19.00,3.00,150.33,34.84,30.04,8.55,3.01,-1.10,-0.79,,,,15.60,43.20
2020.00,12.00,19.00,4.00,149.22,37.44,30.75,8.77,1.62,-0.16,-0.72,,,,35.50,30.55
2020.00,12.00,19.00,5.00,148.11,40.03,30.93,8.98,0.24,0.79,-0.65,,,,57.78,22.18
2020.00,12.00,19.00,6.00,146.99,42.62,31.62,9.20,-1.14,1.73,-0.59,,,,75.68,17.20
2020.00,12.00,19.00,7.00,148.50,45.07,30.86,9.40,-1.96,1.63,-0.63,,,,86.53,15.30
2020.00,12.00,19.00,8.00,150.00,47.52,30.73,9.61,-2.77,1.52,-0.67,0.38,0.60,0.62,92.55,15.60
2020.00,12.00,19.00,9.00,151.50,49.97,30.26,9.82,-3.59,1.41,-0.72,,,,97.98,14.75
2020.00,12.00,19.00,10.00,153.34,44.87,29.97,9.43,-2.98,0.47,-1.27,,,,94.55,17.77
2020.00,12.00,19.00,11.00,155.19,39.77,30.22,9.05,-2.38,-0.48,-1.82,,,,82.65,22.43
2020.00,12.00,19.00,12.00,157.03,34.67,30.87,8.66,-1.78,-1.42,-2.38,,,,62.53,41.30
2020.00,12.00,19.00,13.00,148.53,35.16,30.17,8.97,-0.22,-1.58,-2.37,,,,15.98,91.52
2020.00,12.00,19.00,14.00,140.04,35.64,30.23,9.29,1.34,-1.73,-2.37,,,,6.95,92.07
2020.00,12.00,19.00,15.00,131.55,36.13,30.48,9.60,2.89,-1.89,-2.37,,,,9.02,79.03
2020.00,12.00,19.00,16.00,125.69,41.43,30.01,9.28,2.39,-2.13,-1.96,,,,5.00,83.20
2020.00,12.00,19.00,17.00,119.82,46.74,28.59,8.97,1.90,-2.37,-1.54,,,,4.88,72.65
2020.00,12.00,19.00,18.00,113.96,52.04,28.21,8.65,1.40,-2.62,-1.13,,,,4.62,67.55
2020.00,12.00,19.00,19.00,115.85,63.74,30.00,8.53,1.53,-2.09,-0.96,,,,5.30,64.08
2020.00,12.00,19.00,20.00,117.73,75.44,30.00,8.41,1.67,-1.56,-0.80,,,,6.10,65.38
2020.00,12.00,19.00,21.00,119.62,87.14,29.10,8.29,1.80,-1.03,-0.63,,,,5.25,62.30
2020.00,12.00,19.00,22.00,111.66,78.27,29.17,8.31,1.85,-0.87,-1.06,,,,5.53,54.48
2020.00,12.00,19.00,23.00,103.71,69.39,29.74,8.32,1.91,-0.71,-1.49,,,,4.88,60.58
2020.00,6.00,20.00,0.00,15.33,49.04,22.23,7.70,1.91,0.17,2.28,,,,14.53,41.52
2020.00,6.00,20.00,1.00,12.68,71.38,22.94,7.74,2.35,0.25,2.37,,,,14.73,50.30
2020.00,6.00,20.00,2.00,10.03,93.72,23.97,7.79,2.78,0.33,2.47,,,,14.52,30.90
2020.00,6.00,20.00,3.00,7.38,116.07,23.76,7.83,3.22,0.41,2.56,,,,14.93,10.73
2020.00,6.00,20.00,4.00,10.57,115.54,22.32,7.92,2.75,0.51,2.43,,,,14.77,11.62
2020.00,6.00,20.00,5.00,13.76,115.02,22.66,8.00,2.27,0.61,2.30,,,,15.12,22.80
2020.00,6.00,20.00,6.00,16.94,114.50,22.74,8.09,1.80,0.70,2.18,,,,13.93,14.28
2020.00,6.00,20.00,7.00,15.81,115.32,23.66,8.21,1.90,0.84,2.13,,,,13.95,16.50
2020.00,6.00,20.00,8.00,14.68,116.15,23.91,8.32,2.00,0.97,2.07,,1.33,,14.82,37.25
2020.00,6.00,20.00,9.00,13.55,116.97,23.37,8.44,2.10,1.10,2.02,,,,13.50,27.32
2020.00,6.00,20.00,10.00,12.95,126.87,24.03,8.31,1.42,0.95,2.32,,,,11.90,30.95
2020.00,6.00,20.00,11.00,12.35,136.76,23.36,8.18,0.73,0.79,2.62,,,,13.88,25.48
2020.00,6.00,20.00,12.00,11.74,146.65,23.36,8.05,0.04,0.64,2.92,,,,15.23,35.67
2020.00,6.00,20.00,13.00,14.26,133.59,23.91,7.97,0.78,0.37,2.29,,,,12.05,22.65
2020.00,6.00,20.00,14.00,16.78,120.54,22.83,7.90,1.53,0.10,1.67,,,,12.05,24.50
2020.00,6.00,20.00,15.00,19.30,107.48,22.19,7.83,2.27,-0.17,1.05,,,,9.85,38.58
2020.00,6.00,20.00,16.00,27.74,84.43,22.77,7.72,1.75,0.24,0.86,,,,10.62,38.75
2020.00,6.00,20.00,17.00,36.18,61.38,20.98,7.61,1.23,0.65,0.68,,,,13.82,56.57
2020.00,6.00,20.00,18.00,44.62,38.33,20.24,7.50,0.71,1.05,0.50,,,,14.10,55.00
2020.00,6.00,20.00,19.00,39.00,38.99,19.78,7.10,0.51,0.71,1.05,,,,44.85,61.20
2020.00,6.00,20.00,20.00,33.38,39.65,20.79,6.70,0.31,0.36,1.61,,,,38.60,57.10
2020.00,6.00,20.00,21.00,27.76,40.31,20.01,6.30,0.11,0.01,2.17,,,,35.25,51.60
2020.00,6.00,20.00,22.00,27.81,45.10,19.25,6.71,0.07,0.27,1.77,,,,16.30,47.40
2020.00,6.00,20.00,23.00,27.85,49.90,18.35,7.12,0.03,0.54,1.37,,,,13.68,34.20
2023.00,3.00,1.00,0.00,43.62,60.56,35.14,14.96,1.92,-1.35,1.02,,,,3.62,22.82
2023.00,3.00,1.00,1.00,40.16,58.27,35.45,15.17,1.90,-1.27,0.95,,,,5.60,11.05
2023.00,3.00,1.00,2.00,36.69,55.98,31.83,15.38,1.88,-1.20,0.88,,,,8.10,10.15
2023.00,3.00,1.00,3.00,33.23,53.70,36.08,15.59,1.86,-1.12,0.81,,,,10.35,10.38
2023.00,3.00,1.00,4.00,35.31,53.22,30.52,14.82,1.73,-1.38,1.01,,,,14.20,10.52
2023.00,3.00,1.00,5.00,37.38,52.75,31.50,14.05,1.60,-1.64,1.21,,,,14.50,7.75
